Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 157515776, 38457, 8888.60
1, 631472128, 115712, 8575.30
2, 1215442944, 142571, 6945.30
3, 2061463552, 206548, 4774.58
4, 2499305472, 106895, 9331.02
5, 2666053632, 40710, 24379.19
6, 2815193088, 36411, 27424.51
7, 2956824576, 34578, 28814.61
8, 3097583616, 34365, 29030.51
9, 3226763264, 31538, 31631.00
10, 3370655744, 35130, 28394.37
11, 3518717952, 36148, 27622.89
12, 3664584704, 35612, 28059.93
13, 3826606080, 39556, 25138.91
14, 3997696000, 41770, 23891.74
15, 4165607424, 40994, 24313.60
16, 4374913024, 51100, 19495.97
17, 4550062080, 42761, 23324.11
18, 4731101184, 44199, 22545.72
19, 4926164992, 47623, 20929.02
20, 5101137920, 42718, 23345.39
21, 5281488896, 44031, 22638.75
22, 5450854400, 41349, 24127.49
23, 5612802048, 39538, 25211.24
24, 5772832768, 39070, 25532.65
25, 5935075328, 39610, 25169.55
26, 6103089152, 41019, 24313.49
27, 6263922688, 39266, 25396.95
28, 6408335360, 35257, 28309.89
29, 6548656128, 34258, 29111.98
30, 6677340160, 31417, 31774.92
31, 6828367872, 36872, 27045.04
32, 6976323584, 36122, 27668.93
33, 7102660608, 30844, 32321.44
34, 7231782912, 31524, 31604.95
35, 7355650048, 30241, 32991.84
36, 7491911680, 33267, 30000.01
37, 7630761984, 33899, 29422.82
38, 7768293376, 33577, 29720.46
39, 7905910784, 33598, 29694.21
40, 8042098688, 33249, 30000.61
41, 8183861248, 34610, 28811.49
42, 8380727296, 48063, 20729.97
43, 8570789888, 46402, 21502.75
44, 8771317760, 48957, 20331.51
45, 8975028224, 49734, 20049.33
46, 9194201088, 53509, 18608.50
47, 9403092992, 50999, 19536.75
48, 9600548864, 48207, 20650.30
49, 9663676416, 27493, 36273.11
50, 9663676416, 16872, 59161.88
51, 9663676416, 18528, 53845.57
52, 9663676416, 17088, 58509.66
53, 9663676416, 19832, 50211.15
54, 9663676416, 25304, 39373.66
55, 9663676416, 25896, 38525.94
56, 9663676416, 31752, 31342.67
57, 9663676416, 34128, 29201.51
58, 9663676416, 33264, 29939.29
59, 9663676416, 24080, 41417.42
60, 9663676416, 13584, 73456.47
61, 9663676416, 14704, 67862.28
62, 9663676416, 18170, 54980.89
63, 9663676416, 22220, 44838.65
64, 9663676416, 19738, 50529.60
65, 9663676416, 16167, 61717.25
66, 9663676416, 14230, 70121.12
67, 9663676416, 15759, 63365.96
68, 9663676416, 17772, 56123.61
69, 9663676416, 18549, 53767.24
70, 9663676416, 15665, 63776.39
71, 9663676416, 16082, 62011.21
72, 9663676416, 18816, 53024.34
73, 9663676416, 16141, 61939.52
74, 9663676416, 14548, 68525.29
75, 9663676416, 15115, 65975.96
76, 9663676416, 14788, 67563.94
77, 9663676416, 15448, 64575.78
78, 9663676416, 14831, 67330.10
79, 9663676416, 17067, 58457.31
80, 9663676416, 18251, 54658.01
81, 9663676416, 99121, 9872.47
82, 9663676416, 62923, 15819.96
83, 9663676416, 65027, 15275.04
84, 9663676416, 62388, 15946.34
85, 9663676416, 31052, 32089.39
86, 9663676416, 23836, 41850.13
87, 9663676416, 24552, 40602.97
88, 9663676416, 28261, 35375.60
89, 9663676416, 30379, 32716.32
90, 9663676416, 47532, 20946.88
91, 9663676416, 21780, 45781.82
92, 9663676416, 21476, 46443.50
93, 9663676416, 18900, 52794.35
94, 9663676416, 18736, 53279.37
95, 9663676416, 17496, 57005.94
96, 9663676416, 24368, 40913.27
97, 9663676416, 31088, 32063.89
98, 9663676416, 23015, 43313.24
99, 9663676416, 19199, 51999.31
100, 9663676416, 18959, 52634.43
101, 9663676416, 22107, 45172.36
102, 9663676416, 23696, 42001.39
103, 9663676416, 24248, 41120.95
104, 9663676416, 20118, 49575.67
105, 9663676416, 21139, 47180.08
106, 9663676416, 20417, 48859.76
107, 9663676416, 23810, 41879.89
108, 9663676416, 23236, 42965.08
109, 9663676416, 22332, 44613.19
110, 9663676416, 22558, 44255.63
111, 9663676416, 22746, 43869.17
112, 9663676416, 23623, 42151.43
113, 9663676416, 22261, 44823.65
114, 9663676416, 21984, 45379.12
115, 9663676416, 20888, 47844.23
116, 9663676416, 18272, 54474.41
117, 9663676416, 20056, 49735.31
118, 9663676416, 21576, 46272.77
119, 9663676416, 22366, 44518.88
120, 9663676416, 33929, 29294.14
121, 9663676416, 12173, 82111.49
122, 9663676416, 15540, 64275.73
123, 9663676416, 13533, 73635.37
124, 9663676416, 15491, 64442.76
125, 9663676416, 17139, 58216.35
126, 9663676416, 17925, 55672.33
127, 9663676416, 14032, 71191.93
128, 9663676416, 14680, 67952.51
129, 9663676416, 16272, 61371.55
130, 9663676416, 13616, 73308.89
131, 9663676416, 14648, 68145.56
132, 9663676416, 22432, 44481.03
133, 9663676416, 23608, 42128.07
134, 9663676416, 25977, 38343.00
135, 9663676416, 23231, 42982.46
136, 9663676416, 12362, 80669.66
137, 9663676416, 15734, 63430.03
138, 9663676416, 32807, 30312.13
139, 9663676416, 48969, 20292.93
140, 9663676416, 41216, 24135.31
141, 9663676416, 29032, 34278.64
142, 9663676416, 49216, 20192.26
143, 9663676416, 48440, 20520.25
144, 9663676416, 50720, 19592.38
