Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 125186048, 30564, 10916.27
1, 585433088, 112365, 8831.15
2, 1240133632, 159839, 6188.57
3, 1786691584, 133437, 7426.85
4, 2101932032, 76963, 14754.89
5, 2240163840, 33748, 25385.90
6, 2399195136, 38826, 25701.59
7, 2531057664, 32193, 30977.79
8, 2680922112, 36588, 27268.74
9, 2813317120, 32323, 30915.98
10, 2941702144, 31344, 31783.77
11, 3099602944, 38550, 25891.57
12, 3261210624, 39455, 25256.27
13, 3459940352, 48518, 20537.84
14, 3627151360, 40823, 24446.66
15, 3766083584, 33919, 29384.19
16, 3873996800, 26346, 37883.29
17, 3999809536, 30716, 32495.43
18, 4115931136, 28350, 35152.95
19, 4228046848, 27372, 36514.45
20, 4333248512, 25684, 38802.32
21, 4416249856, 20264, 49278.65
22, 4501323776, 20770, 48089.44
23, 4586528768, 20802, 47964.97
24, 4677099520, 22112, 45285.67
25, 4767801344, 22144, 44975.19
26, 4858925056, 22247, 44854.02
27, 4955230208, 23512, 42459.82
28, 5046243328, 22220, 44990.70
29, 5139468288, 22760, 43800.31
30, 5232922624, 22816, 43760.30
31, 5332058112, 24203, 41302.38
32, 5434748928, 25071, 39780.80
33, 5557166080, 29887, 33361.71
34, 5666140160, 26605, 37515.96
35, 5776240640, 26880, 37155.34
36, 5882355712, 25907, 38531.72
37, 5985841152, 25265, 39494.41
38, 6098227200, 27438, 36391.15
39, 6206414848, 26413, 37850.49
40, 6333026304, 30911, 32219.34
41, 6471782400, 33876, 29441.67
42, 6611365888, 34078, 29288.15
43, 6752595968, 34480, 28925.18
44, 6906798080, 37647, 26503.58
45, 7058292736, 36986, 26994.67
46, 7225331712, 40781, 24420.51
47, 7410995200, 45328, 22003.45
48, 7617970176, 50531, 19722.46
49, 7834099712, 52766, 18893.66
50, 8061345792, 55480, 17933.35
51, 8321306624, 63467, 15683.88
52, 8603185152, 68818, 14465.56
53, 8950321152, 84750, 11729.03
54, 9342767104, 95812, 10369.92
55, 9663676416, 82164, 12102.35
56, 9663676416, 17512, 57063.49
57, 9663676416, 17216, 57903.78
58, 9663676416, 17256, 57814.07
59, 9663676416, 19856, 50288.11
60, 9663676416, 20760, 47991.96
61, 9663676416, 20344, 49035.85
62, 9663676416, 17632, 56617.31
63, 9663676416, 22312, 44674.17
64, 9663676416, 23808, 41881.60
65, 9663676416, 21360, 46695.89
66, 9663676416, 19608, 50901.03
67, 9663676416, 18728, 53265.00
68, 9663676416, 18416, 54169.69
69, 9663676416, 20907, 47690.33
70, 9663676416, 19485, 51273.37
71, 9663676416, 19456, 51210.64
72, 9663676416, 19736, 50560.61
73, 9663676416, 19320, 51658.51
74, 9663676416, 18920, 52720.48
75, 9663676416, 19560, 50987.90
76, 9663676416, 19104, 52239.38
77, 9663676416, 18640, 53515.06
78, 9663676416, 18936, 52733.36
79, 9663676416, 17504, 56969.92
80, 9663676416, 17872, 55828.18
81, 9663676416, 20972, 47559.26
82, 9663676416, 16580, 60262.13
83, 9663676416, 13512, 73809.08
84, 9663676416, 17360, 57518.88
85, 9663676416, 16464, 60623.10
86, 9663676416, 18696, 53347.32
87, 9663676416, 17330, 57561.24
88, 9663676416, 18014, 55404.02
89, 9663676416, 18088, 55152.69
90, 9663676416, 19904, 50202.62
91, 9663676416, 20160, 49439.84
92, 9663676416, 18872, 52850.33
93, 9663676416, 15975, 62454.70
94, 9663676416, 16633, 60065.53
95, 9663676416, 15232, 65469.46
96, 9663676416, 16664, 60045.35
97, 9663676416, 17112, 58184.01
98, 9663676416, 14264, 70000.93
99, 9663676416, 13725, 72711.30
100, 9663676416, 16032, 62320.13
101, 9663676416, 17051, 58497.93
102, 9663676416, 18176, 54883.22
103, 9663676416, 19704, 50630.13
104, 9663676416, 19560, 50998.71
105, 9663676416, 19208, 51972.60
106, 9663676416, 17461, 57117.54
107, 9663676416, 17461, 57208.27
108, 9663676416, 15792, 63208.02
109, 9663676416, 16014, 62279.62
110, 9663676416, 18200, 54811.62
111, 9663676416, 16472, 62048.42
112, 9663676416, 14032, 69450.58
113, 9663676416, 13624, 73447.66
114, 9663676416, 13936, 71486.01
115, 9663676416, 14552, 68598.86
116, 9663676416, 14472, 68965.83
117, 9663676416, 14512, 68800.47
118, 9663676416, 13904, 71874.39
119, 9663676416, 14304, 69726.07
120, 9663676416, 15048, 66517.03
121, 9663676416, 14288, 69695.98
122, 9663676416, 16352, 61029.62
123, 9663676416, 18109, 55091.10
124, 9663676416, 14763, 67954.71
125, 9663676416, 13528, 73442.16
126, 9663676416, 14920, 66905.43
127, 9663676416, 13600, 73509.68
128, 9663676416, 12769, 78193.27
129, 9663676416, 14887, 67040.45
130, 9663676416, 17456, 57106.20
131, 9663676416, 16050, 62185.82
132, 9663676416, 27310, 36453.96
133, 9663676416, 31872, 31232.33
134, 9663676416, 34848, 28550.73
135, 9663676416, 29840, 33395.79
136, 9663676416, 20184, 49431.13
137, 9663676416, 24664, 40421.98
138, 9663676416, 41128, 24141.76
139, 9663676416, 55149, 18005.39
140, 9663676416, 47971, 20739.40
141, 9663676416, 41928, 23664.66
142, 9663676416, 54992, 18065.32
143, 9663676416, 54376, 18272.30
144, 9663676416, 54480, 18237.82
145, 9663676416, 54928, 18083.86
146, 9663676416, 56632, 17538.35
147, 9663676416, 66424, 14945.90
148, 9663676416, 66696, 14883.23
149, 9663676416, 65368, 15178.12
150, 9663676416, 64020, 15505.41
151, 9663676416, 62796, 15808.81
152, 9663676416, 60960, 16289.39
