Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 160845824, 39270, 8847.91
1, 639262720, 116801, 8494.21
2, 1223290880, 142585, 6944.47
3, 2056871936, 203511, 4847.17
4, 2505371648, 109497, 10233.93
5, 2661777408, 38185, 22770.36
6, 2832633856, 41713, 23925.17
7, 2972266496, 34090, 29251.66
8, 3108163584, 33178, 30062.95
9, 3240488960, 32306, 30897.44
10, 3370311680, 31695, 31501.18
11, 3498946560, 31405, 31784.79
12, 3640172544, 34479, 28904.69
13, 3833188352, 47123, 21145.81
14, 4006375424, 42282, 24386.14
15, 4117753856, 27192, 35541.02
16, 4284784640, 40779, 24397.68
17, 4412338176, 31141, 32060.53
18, 4562038784, 36548, 27314.79
19, 4703289344, 34485, 28898.55
20, 4816879616, 27732, 36011.48
21, 4927434752, 26991, 36970.61
22, 5029572608, 24936, 39995.48
23, 5138128896, 26503, 37687.54
24, 5241004032, 25116, 39769.55
25, 5340139520, 24203, 41297.44
26, 5442228224, 24924, 39978.17
27, 5555970048, 27769, 35922.25
28, 5663580160, 26272, 37997.82
29, 5757050880, 22820, 43773.47
30, 5856165888, 24198, 41321.41
31, 5973696512, 28694, 34714.70
32, 6091702272, 28810, 34635.15
33, 6245593088, 37571, 26581.24
34, 6386044928, 34290, 29056.85
35, 6523531264, 33566, 29722.85
36, 6669529088, 35644, 28031.66
37, 6814146560, 35307, 28215.75
38, 6968524800, 37690, 26479.95
39, 7122980864, 37709, 26429.20
40, 7275900928, 37334, 26722.10
41, 7445086208, 41305, 24150.26
42, 7625539584, 44056, 22625.77
43, 7798128640, 42136, 23658.12
44, 7977902080, 43890, 22715.26
45, 8185389056, 50656, 19693.70
46, 8390983680, 50194, 19832.75
47, 8617127936, 55211, 18049.88
48, 8837582848, 53822, 18511.49
49, 9115324416, 67808, 14673.81
50, 9376960512, 63876, 15587.62
51, 9663676416, 70828, 14048.36
52, 9663676416, 16525, 60437.93
53, 9663676416, 19823, 50296.59
54, 9663676416, 23954, 41631.53
55, 9663676416, 189794, 5152.04
56, 9663676416, 13706, 72845.22
57, 9663676416, 14478, 69023.27
58, 9663676416, 17221, 57872.22
59, 9663676416, 17015, 58671.86
60, 9663676416, 15243, 65458.21
61, 9663676416, 13565, 73570.27
62, 9663676416, 13895, 71853.23
63, 9663676416, 17801, 56051.95
64, 9663676416, 18214, 54777.12
65, 9663676416, 14768, 67595.76
66, 9663676416, 13442, 74253.11
67, 9663676416, 13451, 74302.79
68, 9663676416, 15758, 63307.20
69, 9663676416, 11940, 83560.25
70, 9663676416, 12799, 78073.11
71, 9663676416, 15344, 65006.81
72, 9663676416, 14330, 69670.22
73, 9663676416, 12076, 82731.74
74, 9663676416, 13830, 72364.28
75, 9663676416, 11339, 87751.39
76, 9663676416, 98995, 9929.87
77, 9663676416, 87291, 11216.68
78, 9663676416, 56664, 17414.49
79, 9663676416, 66695, 14777.34
80, 9663676416, 49791, 19869.81
81, 9663676416, 24997, 39871.50
82, 9663676416, 14084, 70760.08
83, 9663676416, 15336, 65107.20
84, 9663676416, 21280, 46879.37
85, 9663676416, 23433, 42537.17
86, 9663676416, 20471, 48726.34
87, 9663676416, 19144, 52274.95
88, 9663676416, 24088, 41281.45
89, 9663676416, 23792, 41939.66
90, 9663676416, 19400, 51420.76
91, 9663676416, 18832, 52957.64
92, 9663676416, 20568, 48511.52
93, 9663676416, 14992, 66574.69
94, 9663676416, 19904, 50141.04
95, 9663676416, 21680, 46061.88
96, 9663676416, 24288, 40979.90
97, 9663676416, 23576, 42294.48
98, 9663676416, 18296, 54587.40
99, 9663676416, 17034, 58536.97
100, 9663676416, 16838, 59266.35
101, 9663676416, 17280, 57789.78
102, 9663676416, 18088, 55157.40
103, 9663676416, 16368, 60952.01
104, 9663676416, 14440, 69346.81
105, 9663676416, 12792, 77751.47
106, 9663676416, 17122, 58274.99
107, 9663676416, 16094, 62016.92
108, 9663676416, 15032, 66453.15
109, 9663676416, 20376, 48977.70
110, 9663676416, 18152, 54915.29
111, 9663676416, 15544, 64213.76
112, 9663676416, 14464, 69019.74
113, 9663676416, 13705, 72848.26
114, 9663676416, 15879, 62865.08
115, 9663676416, 17040, 58587.92
116, 9663676416, 15320, 65126.95
117, 9663676416, 15096, 66126.59
118, 9663676416, 17728, 56355.73
119, 9663676416, 18360, 54282.04
120, 9663676416, 16200, 61612.78
121, 9663676416, 16224, 61601.98
122, 9663676416, 18040, 55317.47
123, 9663676416, 14280, 69800.96
124, 9663676416, 15250, 65447.04
125, 9663676416, 17550, 56866.04
126, 9663676416, 19456, 51358.78
127, 9663676416, 17376, 57339.77
128, 9663676416, 17424, 57342.63
129, 9663676416, 18600, 53601.69
130, 9663676416, 19640, 50785.57
131, 9663676416, 17177, 58101.40
132, 9663676416, 24680, 40409.34
133, 9663676416, 21175, 47025.36
134, 9663676416, 29848, 33353.08
135, 9663676416, 22856, 43656.98
136, 9663676416, 13992, 71458.61
137, 9663676416, 17464, 57024.55
138, 9663676416, 31304, 31779.86
139, 9663676416, 45848, 21689.60
140, 9663676416, 38800, 25653.13
141, 9663676416, 26536, 37517.91
142, 9663676416, 45970, 21633.04
143, 9663676416, 44326, 22443.60
144, 9663676416, 45248, 21977.05
145, 9663676416, 45469, 21874.00
146, 9663676416, 47611, 20887.54
