Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 162795520, 39746, 8962.51
1, 736792576, 140136, 7068.66
2, 1370812416, 154790, 6392.84
3, 1916452864, 133213, 7438.04
4, 2211311616, 71987, 17354.99
5, 2320666624, 26698, 27873.60
6, 2474254336, 37497, 26608.69
7, 2629021696, 37785, 26374.54
8, 2786017280, 38329, 26017.25
9, 2919211008, 32518, 30683.69
10, 3071557632, 37194, 26813.15
11, 3211624448, 34196, 29177.42
12, 3345154048, 32600, 30639.94
13, 3492380672, 35944, 27695.61
14, 3627446272, 32975, 30255.13
15, 3768721408, 34491, 28905.94
16, 3906293760, 33587, 29699.33
17, 4079988736, 42406, 23509.55
18, 4246315008, 40607, 24536.36
19, 4450488320, 49847, 19981.55
20, 4619546624, 41274, 24159.11
21, 4796915712, 43303, 23007.48
22, 4901515264, 25537, 39083.12
23, 4991844352, 22053, 45330.47
24, 5082714112, 22185, 44986.80
25, 5186150400, 25253, 39526.69
26, 5283119104, 23674, 42158.31
27, 5385412608, 24974, 39974.24
28, 5488156672, 25084, 39773.63
29, 5588291584, 24447, 40881.56
30, 5689466880, 24701, 40395.14
31, 5793079296, 25296, 39434.00
32, 5894705152, 24811, 40235.05
33, 6033190912, 33810, 29530.76
34, 6135189504, 24902, 40098.42
35, 6224166912, 21723, 45912.79
36, 6308638720, 20623, 48430.42
37, 6409183232, 24547, 40645.70
38, 6510538752, 24745, 40382.61
39, 6613311488, 25091, 39790.26
40, 6704914432, 22364, 44606.24
41, 6805065728, 24451, 40802.54
42, 6900150272, 23214, 43043.31
43, 6994780160, 23103, 43195.86
44, 7088140288, 22793, 43791.98
45, 7260991488, 42200, 23632.80
46, 7461576704, 48971, 20354.55
47, 7717838848, 62564, 15923.17
48, 7937757184, 53691, 18575.32
49, 8174608384, 57825, 17182.84
50, 8472276992, 72673, 13691.48
51, 8758099968, 69781, 14275.06
52, 8990507008, 56740, 17542.42
53, 9352744960, 88437, 11235.85
54, 9663676416, 82768, 12003.41
55, 9663676416, 21784, 45813.42
56, 9663676416, 22320, 44625.67
57, 9663676416, 26752, 37161.25
58, 9663676416, 21029, 47364.04
59, 9663676416, 21355, 46621.01
60, 9663676416, 20344, 48971.26
61, 9663676416, 21704, 45893.86
62, 9663676416, 16784, 59432.84
63, 9663676416, 14928, 66752.51
64, 9663676416, 13904, 71802.93
65, 9663676416, 18680, 53326.14
66, 9663676416, 16720, 59618.03
67, 9663676416, 19440, 51274.62
68, 9663676416, 15304, 65151.56
69, 9663676416, 17536, 56771.88
70, 9663676416, 21264, 46868.09
71, 9663676416, 23384, 42533.42
72, 9663676416, 22736, 43834.90
73, 9663676416, 17760, 56195.30
74, 9663676416, 19192, 51850.92
75, 9663676416, 14232, 70140.77
76, 9663676416, 13328, 74811.30
77, 9663676416, 12872, 77473.78
78, 9663676416, 11944, 83538.48
79, 9663676416, 17768, 56071.48
80, 9663676416, 14080, 71046.02
81, 9663676416, 10208, 97632.14
82, 9663676416, 16856, 59114.97
83, 9663676416, 37969, 26194.20
84, 9663676416, 16759, 59505.75
85, 9663676416, 13138, 76174.28
86, 9663676416, 14643, 67985.53
87, 9663676416, 13795, 72405.30
88, 9663676416, 16376, 60784.90
89, 9663676416, 15304, 65180.67
90, 9663676416, 15076, 66240.40
91, 9663676416, 14704, 67836.12
92, 9663676416, 15124, 65878.15
93, 9663676416, 14296, 69750.24
94, 9663676416, 16937, 58901.87
95, 9663676416, 17487, 57020.88
96, 9663676416, 19828, 50280.91
97, 9663676416, 19236, 51791.35
98, 9663676416, 15984, 62496.65
99, 9663676416, 14245, 69910.37
100, 9663676416, 14603, 68319.68
101, 9663676416, 16976, 58814.00
102, 9663676416, 18120, 54929.20
103, 9663676416, 15654, 63728.95
104, 9663676416, 13982, 71240.49
105, 9663676416, 13332, 74802.41
106, 9663676416, 15995, 62323.84
107, 9663676416, 17329, 57512.95
108, 9663676416, 22704, 43875.12
109, 9663676416, 21300, 46850.90
110, 9663676416, 19725, 50435.44
111, 9663676416, 17079, 58375.22
112, 9663676416, 10976, 91096.20
113, 9663676416, 10228, 97538.56
114, 9663676416, 11144, 89454.84
115, 9663676416, 12824, 77851.60
116, 9663676416, 15064, 66236.06
117, 9663676416, 14538, 68515.77
118, 9663676416, 14518, 68775.09
119, 9663676416, 18555, 53723.56
120, 9663676416, 15168, 65817.53
121, 9663676416, 14943, 66816.41
122, 9663676416, 16062, 62216.60
123, 9663676416, 17784, 55992.21
124, 9663676416, 19672, 50767.93
125, 9663676416, 19560, 50945.64
126, 9663676416, 18128, 55024.48
127, 9663676416, 16936, 58867.26
128, 9663676416, 16770, 59528.62
129, 9663676416, 16758, 59452.98
130, 9663676416, 20624, 48275.92
131, 9663676416, 22952, 43404.72
132, 9663676416, 31368, 31719.36
133, 9663676416, 36568, 27190.80
134, 9663676416, 26608, 37448.24
135, 9663676416, 29192, 34147.47
136, 9663676416, 18008, 55368.12
137, 9663676416, 20976, 47568.81
138, 9663676416, 37280, 26649.59
139, 9663676416, 55044, 18038.14
140, 9663676416, 48156, 20660.06
141, 9663676416, 40792, 24375.02
142, 9663676416, 52704, 18854.06
143, 9663676416, 52008, 19109.74
144, 9663676416, 49819, 19950.23
145, 9663676416, 56309, 17640.63
146, 9663676416, 52784, 18818.99
147, 9663676416, 53328, 18633.67
148, 9663676416, 52544, 18912.29
149, 9663676416, 46936, 21190.10
150, 9663676416, 47736, 20828.36
151, 9663676416, 49032, 20276.19
152, 9663676416, 46552, 21359.67
153, 9663676416, 49888, 19929.67
154, 9663676416, 55384, 17948.31
