Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 287191040, 70116, 5379.69
1, 864395264, 140919, 7029.31
2, 1495760896, 154142, 6419.88
3, 2027257856, 129760, 7638.41
4, 2343788544, 77278, 14394.59
5, 2485280768, 34544, 25489.89
6, 2649341952, 40054, 24887.62
7, 2795884544, 35777, 27887.56
8, 2941083648, 35449, 28148.93
9, 3084738560, 35072, 28427.43
10, 3243069440, 38655, 25802.68
11, 3406106624, 39804, 25090.69
12, 3564302336, 38622, 25794.97
13, 3803889664, 58493, 17022.13
14, 4072259584, 65520, 15198.61
15, 4241743872, 41378, 24098.71
16, 4420546560, 43653, 22862.88
17, 4722069504, 73614, 13497.18
18, 5001039872, 68108, 14621.12
19, 5185445888, 45021, 22127.65
20, 5452775424, 65266, 15253.20
21, 5720350720, 65326, 15239.17
22, 5984878592, 64582, 15422.65
23, 6245470208, 63621, 15643.32
24, 6544408576, 72983, 13638.21
25, 6836883456, 71405, 13932.15
26, 7132094464, 72073, 13832.63
27, 7407276032, 67183, 14786.78
28, 7671554048, 64521, 15437.63
29, 7975542784, 74216, 13399.23
30, 8280764416, 74517, 13351.73
31, 8568406016, 70225, 14171.36
32, 8770387968, 49312, 20210.65
33, 8933105664, 39726, 25132.17
34, 9198968832, 64908, 15320.44
35, 9484046336, 69599, 14299.03
36, 9663676416, 53584, 18582.87
37, 9663676416, 26176, 38070.30
38, 9663676416, 28232, 35286.63
39, 9663676416, 28224, 35301.74
40, 9663676416, 22596, 44191.60
41, 9663676416, 10713, 93069.07
42, 9663676416, 13867, 72154.84
43, 9663676416, 10712, 93087.60
44, 9663676416, 11928, 83635.39
45, 9663676416, 8880, 112657.98
46, 9663676416, 8096, 123038.29
47, 9663676416, 10504, 95239.84
48, 9663676416, 11464, 86981.80
49, 9663676416, 12112, 82272.83
50, 9663676416, 13432, 74277.72
51, 9663676416, 12240, 81672.50
52, 9663676416, 11424, 87292.24
53, 9663676416, 11944, 83489.18
54, 9663676416, 14720, 67740.60
55, 9663676416, 17737, 56208.47
56, 9663676416, 21319, 46733.33
57, 9663676416, 20208, 49407.70
58, 9663676416, 17872, 55666.61
59, 9663676416, 18776, 53077.82
60, 9663676416, 21808, 45680.32
61, 9663676416, 21416, 46528.02
62, 9663676416, 16735, 59559.51
63, 9663676416, 16345, 61006.61
64, 9663676416, 18168, 54895.68
65, 9663676416, 20064, 49645.47
66, 9663676416, 18632, 53460.50
67, 9663676416, 20120, 49563.96
68, 9663676416, 15880, 62766.65
69, 9663676416, 14936, 66721.36
70, 9663676416, 19312, 51649.24
71, 9663676416, 23896, 41615.28
72, 9663676416, 19632, 50758.33
73, 9663676416, 26536, 37514.28
74, 9663676416, 27704, 35922.10
75, 9663676416, 28186, 35290.71
76, 9663676416, 28590, 34801.89
77, 9663676416, 25520, 38993.27
78, 9663676416, 25544, 39003.33
79, 9663676416, 25087, 39634.54
80, 9663676416, 28329, 35139.29
81, 9663676416, 23056, 43171.41
82, 9663676416, 19264, 51768.60
83, 9663676416, 23264, 42790.30
84, 9663676416, 21488, 46379.01
85, 9663676416, 23080, 43137.64
86, 9663676416, 23243, 42837.97
87, 9663676416, 23989, 41506.63
88, 9663676416, 16888, 59089.46
89, 9663676416, 23968, 41514.39
90, 9663676416, 22304, 44654.79
91, 9663676416, 19576, 50919.19
92, 9663676416, 22112, 45057.68
93, 9663676416, 23426, 42483.63
94, 9663676416, 25278, 39423.88
95, 9663676416, 24944, 39917.24
96, 9663676416, 13112, 76287.00
97, 9663676416, 11592, 85892.18
98, 9663676416, 19248, 51776.28
99, 9663676416, 17256, 57765.53
100, 9663676416, 16713, 59703.77
101, 9663676416, 15388, 64821.56
102, 9663676416, 13635, 73184.64
103, 9663676416, 13096, 76081.35
104, 9663676416, 18072, 55164.61
105, 9663676416, 19551, 50954.02
106, 9663676416, 23655, 42102.51
107, 9663676416, 23810, 41821.87
108, 9663676416, 22396, 44495.11
109, 9663676416, 21738, 45866.75
110, 9663676416, 19167, 51935.57
111, 9663676416, 17016, 58578.47
112, 9663676416, 20564, 48464.62
113, 9663676416, 17434, 57226.55
114, 9663676416, 15392, 64714.94
115, 9663676416, 13673, 72980.45
116, 9663676416, 14451, 68999.47
117, 9663676416, 14849, 67136.73
118, 9663676416, 12801, 77941.19
119, 9663676416, 13370, 74802.98
120, 9663676416, 11785, 84536.56
121, 9663676416, 12787, 78119.11
122, 9663676416, 22937, 43392.11
123, 9663676416, 31217, 34457.84
124, 9663676416, 27539, 33251.88
125, 9663676416, 26372, 37735.50
126, 9663676416, 23995, 41521.03
127, 9663676416, 22663, 43968.28
128, 9663676416, 20649, 48278.30
129, 9663676416, 16554, 60315.79
130, 9663676416, 19822, 50228.86
131, 9663676416, 21514, 46381.42
132, 9663676416, 44587, 22251.13
133, 9663676416, 51173, 19414.74
134, 9663676416, 50493, 19664.42
135, 9663676416, 30615, 32582.01
136, 9663676416, 21427, 46525.22
137, 9663676416, 82782, 11953.59
