Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 193015808, 47124, 8102.55
1, 785125376, 144558, 6849.81
2, 1463504896, 165620, 5970.33
3, 1986797568, 127757, 7759.98
4, 2245140480, 63072, 16446.94
5, 2386632704, 34544, 27706.78
6, 2549276672, 39708, 25085.64
7, 2682982400, 32643, 30557.44
8, 2833772544, 36814, 27128.52
9, 2960859136, 31027, 32111.87
10, 3106463744, 35548, 28057.93
11, 3241734144, 33025, 30250.82
12, 3387133952, 35498, 28180.16
13, 3562536960, 42823, 23177.97
14, 3748397056, 45376, 21968.32
15, 3913719808, 40362, 24699.98
16, 4093427712, 43874, 22736.27
17, 4285399040, 46868, 21245.63
18, 4466511872, 44217, 22529.83
19, 4658114560, 46778, 21304.66
20, 4826996736, 41231, 24206.72
21, 5011521536, 45050, 22109.10
22, 5188395008, 43182, 23094.75
23, 5376356352, 45889, 21728.60
24, 5564547072, 45945, 21741.22
25, 5745467392, 44170, 22538.72
26, 5937618944, 46912, 21223.74
27, 6123810816, 45457, 21945.54
28, 6320730112, 48076, 20729.75
29, 6552076288, 56481, 17632.80
30, 6753923072, 49279, 20275.87
31, 6920155136, 40584, 24507.04
32, 7164215296, 59585, 16735.66
33, 7322533888, 38652, 25814.15
34, 7554461696, 56623, 17555.42
35, 7724900352, 41611, 24061.28
36, 7822639104, 23862, 41688.12
37, 7921152000, 24051, 41524.41
38, 8009953280, 21680, 46053.82
39, 8112021504, 24919, 40006.19
40, 8201883648, 21939, 45647.09
41, 8281231360, 19372, 51399.09
42, 8363450368, 20073, 49869.98
43, 8430497792, 16369, 60841.36
44, 8496766976, 16179, 61753.74
45, 8566235136, 16960, 58869.04
46, 8645312512, 19306, 51731.96
47, 8734543872, 21785, 45806.59
48, 8813813760, 19353, 51583.30
49, 8916680704, 25114, 39797.09
50, 9041276928, 30419, 32803.49
51, 9189888000, 36282, 27459.03
52, 9359962112, 41522, 24066.71
53, 9612460032, 61645, 16103.91
54, 9663676416, 32081, 31042.48
55, 9663676416, 24432, 40762.92
56, 9663676416, 28592, 34815.89
57, 9663676416, 23096, 43146.76
58, 9663676416, 20713, 48087.66
59, 9663676416, 15127, 65983.26
60, 9663676416, 23411, 42506.55
61, 9663676416, 22845, 43606.38
62, 9663676416, 21504, 46325.35
63, 9663676416, 19968, 49914.02
64, 9663676416, 20944, 47613.89
65, 9663676416, 22344, 44562.26
66, 9663676416, 23529, 42315.88
67, 9663676416, 22759, 43743.93
68, 9663676416, 19696, 50596.63
69, 9663676416, 20173, 49347.75
70, 9663676416, 20107, 49596.62
71, 9663676416, 18400, 54139.22
72, 9663676416, 16352, 61072.46
73, 9663676416, 13464, 74003.63
74, 9663676416, 13512, 73812.42
75, 9663676416, 16496, 60442.06
76, 9663676416, 24232, 41052.19
77, 9663676416, 25408, 39189.67
78, 9663676416, 20848, 47815.08
79, 9663676416, 18896, 52773.40
80, 9663676416, 19612, 50766.92
81, 9663676416, 20993, 47493.51
82, 9663676416, 19739, 50439.33
83, 9663676416, 21664, 46002.23
84, 9663676416, 20976, 47526.85
85, 9663676416, 22376, 44560.52
86, 9663676416, 28368, 35078.11
87, 9663676416, 30568, 32600.11
88, 9663676416, 26556, 37578.27
89, 9663676416, 33564, 29697.46
90, 9663676416, 35848, 27738.79
91, 9663676416, 35188, 28305.02
92, 9663676416, 29660, 33616.64
93, 9663676416, 29204, 34111.26
94, 9663676416, 32464, 30686.50
95, 9663676416, 32188, 30949.77
96, 9663676416, 38536, 25836.69
97, 9663676416, 39072, 25483.57
98, 9663676416, 32432, 30726.01
99, 9663676416, 30920, 32208.66
100, 9663676416, 27696, 36022.28
101, 9663676416, 27032, 36842.68
102, 9663676416, 27120, 36750.54
103, 9663676416, 27704, 35970.50
104, 9663676416, 28608, 34833.20
105, 9663676416, 28944, 34423.21
106, 9663676416, 21984, 45371.65
107, 9663676416, 20796, 47964.26
108, 9663676416, 26740, 37319.81
109, 9663676416, 32848, 30289.16
110, 9663676416, 33406, 29842.15
111, 9663676416, 27206, 36613.82
112, 9663676416, 39351, 25283.23
113, 9663676416, 32488, 30669.63
114, 9663676416, 20837, 47850.30
115, 9663676416, 20295, 49142.80
116, 9663676416, 33919, 29356.45
117, 9663676416, 34651, 28733.45
118, 9663676416, 39064, 25465.12
119, 9663676416, 35483, 28048.35
120, 9663676416, 27733, 35927.22
121, 9663676416, 70094, 14073.03
122, 9663676416, 34433, 28927.49
123, 9663676416, 27227, 36616.98
124, 9663676416, 26741, 37244.35
125, 9663676416, 23944, 41644.88
126, 9663676416, 23088, 43202.93
127, 9663676416, 17430, 57247.69
128, 9663676416, 14522, 68811.78
129, 9663676416, 19408, 51394.08
130, 9663676416, 22796, 43740.66
131, 9663676416, 19801, 50381.05
132, 9663676416, 27715, 35910.89
133, 9663676416, 35951, 27666.91
134, 9663676416, 39529, 25143.77
135, 9663676416, 32419, 30773.53
136, 9663676416, 18994, 52433.06
137, 9663676416, 28270, 35207.41
138, 9663676416, 45862, 21617.49
139, 9663676416, 61286, 16171.30
