Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 52170752, 12738, 52681.16
1, 298971136, 60254, 16526.36
2, 496439296, 48210, 20675.69
3, 687091712, 46546, 21414.38
4, 783863808, 23626, 42376.99
5, 847085568, 15435, 64619.54
6, 898240512, 12489, 85486.77
7, 978325504, 19552, 47513.42
8, 1065541632, 21293, 46917.32
9, 1129512960, 15618, 64010.05
10, 1180315648, 12403, 80608.34
11, 1265061888, 20690, 48195.58
12, 1358467072, 22804, 43760.01
13, 1426644992, 16645, 59943.29
14, 1495449600, 16798, 59514.50
15, 1554391040, 14390, 69387.37
16, 1630126080, 18490, 54085.28
17, 1718026240, 21460, 46594.03
18, 1828995072, 27092, 36830.45
19, 1931984896, 25144, 39596.16
20, 2020143104, 21523, 46626.33
21, 2094862336, 18242, 54435.22
22, 2173202432, 19126, 52207.62
23, 2249977856, 18744, 53693.94
24, 2340171776, 22020, 45053.69
25, 2415919104, 20126, 50566.07
26, 2415919104, 10952, 89739.50
27, 2415919104, 12080, 82396.97
28, 2415919104, 14844, 67052.76
29, 2415919104, 16556, 60381.38
30, 2415919104, 18600, 53497.61
31, 2415919104, 18056, 55245.64
32, 2415919104, 16656, 60009.75
33, 2415919104, 16064, 62049.90
34, 2415919104, 16240, 61363.12
35, 2415919104, 15440, 64640.37
36, 2415919104, 14808, 67353.81
37, 2415919104, 14936, 66607.30
38, 2415919104, 15744, 63396.01
39, 2415919104, 16552, 60387.00
40, 2415919104, 15496, 64282.31
41, 2415919104, 15736, 63435.00
42, 2415919104, 14960, 66702.93
43, 2415919104, 15720, 63380.55
44, 2415919104, 14632, 68194.71
45, 2415919104, 14840, 67229.49
46, 2415919104, 15565, 64104.01
47, 2415919104, 14939, 66889.33
48, 2415919104, 15552, 64138.65
49, 2415919104, 14552, 68486.42
50, 2415919104, 15088, 66230.11
51, 2415919104, 15200, 65548.68
52, 2415919104, 16440, 60684.67
53, 2415919104, 14528, 68725.09
54, 2415919104, 15032, 66295.55
55, 2415919104, 14992, 66551.65
56, 2415919104, 15184, 65694.79
57, 2415919104, 14592, 68380.35
58, 2415919104, 15769, 63260.45
59, 2415919104, 15495, 64562.15
60, 2415919104, 14432, 68971.11
61, 2415919104, 15368, 64992.09
62, 2415919104, 16120, 61796.66
63, 2415919104, 15368, 64942.55
