Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 51519488, 12579, 52556.54
1, 109039616, 14043, 71121.05
2, 186789888, 18982, 52625.35
3, 260608000, 18022, 55409.52
4, 315019264, 13284, 75324.11
5, 364306432, 12033, 83056.89
6, 408178688, 10711, 102923.56
7, 487194624, 19291, 46385.49
8, 577867776, 22137, 45061.11
9, 668168192, 22046, 45310.22
10, 761122816, 22694, 43949.40
11, 868290560, 26164, 38181.31
12, 977293312, 26612, 37519.37
13, 1092239360, 28063, 35521.60
14, 1190965248, 24103, 41480.41
15, 1290612736, 24328, 41062.23
16, 1399439360, 26569, 37585.14
17, 1521098752, 29702, 33485.26
18, 1634746368, 27746, 35970.92
19, 1752858624, 28836, 34737.29
20, 1862090752, 26668, 37366.92
21, 1969401856, 26199, 38084.67
22, 2083758080, 27919, 35682.95
23, 2199838720, 28340, 35241.89
24, 2317619200, 28755, 34701.85
25, 2415919104, 26896, 37871.88
26, 2415919104, 11256, 86782.23
27, 2415919104, 11496, 86810.81
28, 2415919104, 13696, 72863.43
29, 2415919104, 15808, 63239.81
30, 2415919104, 17840, 55790.09
31, 2415919104, 17912, 55687.22
32, 2415919104, 15720, 63559.35
33, 2415919104, 15288, 65245.52
34, 2415919104, 14360, 69409.73
35, 2415919104, 13336, 74941.23
36, 2415919104, 14544, 68587.29
37, 2415919104, 14322, 69560.23
38, 2415919104, 15446, 64585.22
39, 2415919104, 13824, 72276.71
40, 2415919104, 15432, 64619.87
41, 2415919104, 14696, 67825.84
42, 2415919104, 13376, 74766.32
43, 2415919104, 15016, 66328.07
44, 2415919104, 14304, 69747.62
45, 2415919104, 13232, 75437.97
46, 2415919104, 14144, 70559.38
47, 2415919104, 14232, 70338.60
48, 2415919104, 12496, 79738.19
49, 2415919104, 13552, 73624.85
50, 2415919104, 15376, 64750.98
51, 2415919104, 14992, 66560.83
52, 2415919104, 14720, 67876.22
53, 2415919104, 15048, 66317.07
54, 2415919104, 15184, 65621.56
55, 2415919104, 15288, 65276.30
56, 2415919104, 15512, 64476.78
57, 2415919104, 15608, 63881.65
58, 2415919104, 14152, 70403.26
59, 2415919104, 14360, 69603.52
60, 2415919104, 14432, 69142.99
61, 2415919104, 14768, 67480.47
62, 2415919104, 13488, 73966.07
63, 2415919104, 15808, 63094.61
64, 2415919104, 17416, 57259.86
