Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 101048320, 24671, 28398.77
1, 151388160, 12290, 81290.54
2, 250691584, 24244, 41211.39
3, 372490240, 29736, 33560.68
4, 440573952, 16622, 60237.46
5, 489603072, 11970, 83230.93
6, 543948800, 13268, 85312.64
7, 573284352, 7162, 121183.00
8, 662179840, 21703, 45922.07
9, 731119616, 16831, 59400.54
10, 788987904, 14128, 70698.57
11, 876412928, 21344, 46742.27
12, 983064576, 26038, 38362.63
13, 1058521088, 18422, 54156.24
14, 1133228032, 18239, 54763.41
15, 1193037824, 14602, 68505.14
16, 1270738944, 18970, 52648.00
17, 1364582400, 22911, 43485.02
18, 1467019264, 25009, 39990.13
19, 1557467136, 22082, 45178.00
20, 1647108096, 21885, 45785.02
21, 1732304896, 20800, 47815.29
22, 1819107328, 21192, 47158.19
23, 1903120384, 20511, 48611.62
24, 1990205440, 21261, 47006.52
25, 2107518976, 28641, 34821.63
26, 2238050304, 31868, 31287.08
27, 2396233728, 38619, 25831.94
28, 2415919104, 12887, 77455.72
29, 2415919104, 5816, 171813.38
30, 2415919104, 6040, 165541.15
31, 2415919104, 7024, 142120.67
32, 2415919104, 11288, 88529.23
33, 2415919104, 15032, 66461.91
34, 2415919104, 14664, 67964.96
35, 2415919104, 15336, 64993.15
36, 2415919104, 15144, 65954.40
37, 2415919104, 14784, 67408.84
38, 2415919104, 15360, 64958.45
39, 2415919104, 16720, 59695.79
40, 2415919104, 15352, 64927.54
41, 2415919104, 15608, 63926.32
42, 2415919104, 16064, 62343.41
43, 2415919104, 15330, 64835.22
44, 2415919104, 15518, 64301.08
45, 2415919104, 15433, 64636.38
46, 2415919104, 13503, 73896.45
47, 2415919104, 14518, 68721.56
48, 2415919104, 14674, 68005.70
49, 2415919104, 14312, 69762.56
50, 2415919104, 15272, 65322.12
51, 2415919104, 15397, 64741.13
52, 2415919104, 15667, 63773.65
53, 2415919104, 16320, 61115.35
54, 2415919104, 14581, 68352.16
55, 2415919104, 15979, 62443.58
56, 2415919104, 15312, 65164.88
57, 2415919104, 15184, 65853.61
58, 2415919104, 15552, 64043.76
59, 2415919104, 14560, 68611.71
60, 2415919104, 15376, 64901.85
61, 2415919104, 16088, 62222.97
62, 2415919104, 16168, 61393.61
63, 2415919104, 15568, 64050.22
64, 2415919104, 18713, 53287.15
65, 2415919104, 15447, 64521.07
66, 2415919104, 31470, 31598.97
