Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 54882304, 13400, 34718.26
1, 377901056, 78862, 12608.24
2, 717291520, 82859, 11999.42
3, 962883584, 59959, 16609.31
4, 1060941824, 23940, 41769.57
5, 1117454336, 13797, 72499.76
6, 1164947456, 11595, 115832.87
7, 1213489152, 11851, 55378.70
8, 1278930944, 15977, 62447.41
9, 1351114752, 17623, 57420.88
10, 1426653184, 18442, 53380.57
11, 1508573184, 20000, 49915.22
12, 1574989824, 16215, 61468.95
13, 1656750080, 19961, 49929.43
14, 1725444096, 16771, 59719.29
15, 1804050432, 19191, 51983.62
16, 1871269888, 16411, 60937.52
17, 1945358336, 18088, 54981.21
18, 2010411008, 15882, 62928.54
19, 2081628160, 17387, 57406.98
20, 2163118080, 19895, 50251.92
21, 2255400960, 22530, 44288.49
22, 2341900288, 21118, 47225.25
23, 2415919104, 18664, 53826.32
24, 2415919104, 4648, 213972.21
25, 2415919104, 4848, 206241.06
26, 2415919104, 5008, 199481.11
27, 2415919104, 6096, 163609.65
28, 2415919104, 5808, 171954.48
29, 2415919104, 13864, 72128.90
30, 2415919104, 18304, 54359.65
31, 2415919104, 17296, 57710.15
32, 2415919104, 14776, 67496.04
33, 2415919104, 12368, 80759.81
34, 2415919104, 12640, 78680.68
35, 2415919104, 12616, 79323.51
36, 2415919104, 13624, 73017.45
37, 2415919104, 13336, 74999.44
38, 2415919104, 13832, 71947.78
39, 2415919104, 13328, 74861.91
40, 2415919104, 13336, 74932.45
41, 2415919104, 13040, 76403.60
42, 2415919104, 12800, 78079.18
43, 2415919104, 13152, 75717.75
44, 2415919104, 13760, 72526.65
45, 2415919104, 13794, 72336.81
46, 2415919104, 13350, 74767.59
47, 2415919104, 12240, 81796.20
48, 2415919104, 12096, 82219.91
49, 2415919104, 13232, 75602.94
50, 2415919104, 12544, 79446.95
51, 2415919104, 12912, 77142.63
52, 2415919104, 12736, 78580.53
53, 2415919104, 12696, 78490.26
54, 2415919104, 12568, 79317.65
55, 2415919104, 12663, 78736.79
56, 2415919104, 12849, 77831.19
57, 2415919104, 12248, 81538.67
58, 2415919104, 12440, 80046.37
59, 2415919104, 12056, 82774.75
60, 2415919104, 13032, 76713.60
61, 2415919104, 11704, 85281.79
62, 2415919104, 12096, 82300.77
63, 2415919104, 12896, 77390.58
64, 2415919104, 12952, 76986.22
65, 2415919104, 13200, 76131.34
66, 2415919104, 10368, 95363.43
67, 2415919104, 21008, 47283.58
68, 2415919104, 35416, 28087.70
