Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 66097152, 16138, 26916.89
1, 213463040, 35978, 27496.09
2, 298471424, 20754, 47914.31
3, 414994432, 28448, 34941.79
4, 490991616, 18554, 53936.52
5, 548536320, 14049, 71145.92
6, 596549632, 11722, 88203.43
7, 656953344, 14747, 65222.70
8, 731475968, 18194, 54892.08
9, 803868672, 17674, 56535.52
10, 861220864, 14002, 71443.44
11, 945340416, 20537, 48538.59
12, 1011032064, 16038, 62340.53
13, 1079783424, 16785, 59482.75
14, 1160507392, 19708, 50649.74
15, 1233600512, 17845, 56042.08
16, 1310298112, 18725, 53352.50
17, 1384677376, 18159, 54886.60
18, 1457741824, 17838, 56048.90
19, 1543385088, 20909, 47761.81
20, 1618874368, 18430, 54248.10
21, 1702703104, 20466, 48610.39
22, 1785815040, 20291, 49780.03
23, 1872949248, 21273, 46658.02
24, 1974329344, 24751, 40095.60
25, 2099638272, 30593, 32641.34
26, 2197057536, 23784, 41987.98
27, 2308988928, 27327, 36445.97
28, 2415919104, 27835, 35855.98
29, 2415919104, 6576, 151927.67
30, 2415919104, 6952, 143678.66
31, 2415919104, 6160, 162260.24
32, 2415919104, 9320, 107089.65
33, 2415919104, 13744, 72642.99
34, 2415919104, 12192, 81957.98
35, 2415919104, 12528, 79734.32
36, 2415919104, 12440, 80055.22
37, 2415919104, 13411, 74356.09
38, 2415919104, 11277, 88514.11
39, 2415919104, 12024, 83147.68
40, 2415919104, 13192, 75461.03
41, 2415919104, 12360, 81015.98
42, 2415919104, 12928, 77140.41
43, 2415919104, 12752, 78063.47
44, 2415919104, 12928, 77203.99
45, 2415919104, 11920, 83726.64
46, 2415919104, 12632, 78945.01
47, 2415919104, 11592, 86370.36
48, 2415919104, 12216, 81552.27
49, 2415919104, 13048, 76405.23
50, 2415919104, 13336, 74828.70
51, 2415919104, 13336, 74884.82
52, 2415919104, 12544, 79599.08
53, 2415919104, 13432, 74147.36
54, 2415919104, 13500, 73919.37
55, 2415919104, 12340, 80952.47
56, 2415919104, 13048, 76577.21
57, 2415919104, 13176, 75732.13
58, 2415919104, 13312, 75133.75
59, 2415919104, 13088, 75879.82
60, 2415919104, 12448, 80512.07
61, 2415919104, 12392, 80357.43
62, 2415919104, 14624, 68101.07
63, 2415919104, 12896, 77373.16
64, 2415919104, 14386, 69304.98
65, 2415919104, 13558, 73447.52
66, 2415919104, 15232, 65405.19
67, 2415919104, 17112, 58175.93
68, 2415919104, 28352, 35078.41
69, 2415919104, 44384, 22391.81
