Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 71458816, 17447, 36852.63
1, 298229760, 55364, 17919.47
2, 640102400, 83465, 11910.15
3, 880947200, 58800, 16940.35
4, 981909504, 24649, 40501.27
5, 1038344192, 13778, 72511.29
6, 1084469248, 11261, 105982.71
7, 1141477376, 13918, 58224.37
8, 1219977216, 19165, 51824.65
9, 1296158720, 18599, 53684.40
10, 1371705344, 18444, 54109.09
11, 1463656448, 22449, 44548.14
12, 1551085568, 21345, 46717.35
13, 1639362560, 21552, 46283.66
14, 1717129216, 18986, 52669.97
15, 1809936384, 22658, 44109.23
16, 1905901568, 23429, 42588.79
17, 1977450496, 17468, 57206.39
18, 2066493440, 21739, 45785.30
19, 2153660416, 21281, 47035.47
20, 2239184896, 20880, 48049.12
21, 2303131648, 15612, 63501.11
22, 2388217856, 20773, 48134.59
23, 2415919104, 10748, 92774.22
24, 2415919104, 5768, 173173.91
25, 2415919104, 4696, 212731.64
26, 2415919104, 5184, 193072.55
27, 2415919104, 7832, 127287.72
28, 2415919104, 14846, 67190.36
29, 2415919104, 18106, 55175.51
30, 2415919104, 18512, 53759.11
31, 2415919104, 17824, 55960.55
32, 2415919104, 15904, 62734.79
33, 2415919104, 12080, 83153.30
34, 2415919104, 12792, 77555.53
35, 2415919104, 13144, 75938.11
36, 2415919104, 13248, 75302.74
37, 2415919104, 13464, 74237.67
38, 2415919104, 11960, 83261.97
39, 2415919104, 12664, 78797.29
40, 2415919104, 12176, 81961.28
41, 2415919104, 13328, 74870.70
42, 2415919104, 13270, 75300.49
43, 2415919104, 13106, 76037.24
44, 2415919104, 14016, 71196.98
45, 2415919104, 11784, 84702.24
46, 2415919104, 12320, 80996.09
47, 2415919104, 11918, 83745.26
48, 2415919104, 11898, 83957.75
49, 2415919104, 12108, 82358.34
50, 2415919104, 13037, 76537.11
51, 2415919104, 12743, 78327.90
52, 2415919104, 12744, 78424.87
53, 2415919104, 12972, 76803.72
54, 2415919104, 12460, 80113.90
55, 2415919104, 12304, 81118.05
56, 2415919104, 13464, 74278.11
57, 2415919104, 11544, 86483.24
58, 2415919104, 12960, 76844.04
59, 2415919104, 13120, 76146.33
60, 2415919104, 11320, 88070.06
61, 2415919104, 11672, 85702.76
62, 2415919104, 12736, 78145.19
63, 2415919104, 13480, 74032.23
64, 2415919104, 11856, 84146.43
65, 2415919104, 11152, 89237.01
66, 2415919104, 11048, 89992.21
67, 2415919104, 25611, 38758.05
