Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 7065600, 1726, 214806.55
1, 54153216, 11496, 86216.54
2, 122593280, 16709, 60054.36
3, 246632448, 30283, 32798.14
4, 322207744, 18451, 54209.22
5, 380784640, 14301, 69836.90
6, 430018560, 12020, 83115.56
7, 541454336, 27206, 36649.42
8, 655917056, 27945, 35721.20
9, 772894720, 28559, 35024.22
10, 882495488, 26758, 37276.18
11, 968769536, 21063, 47216.91
12, 1057546240, 21674, 45922.00
13, 1125318656, 16546, 60288.38
14, 1195102208, 17037, 58623.52
15, 1259986944, 15841, 63028.10
16, 1325707264, 16045, 62639.45
17, 1414172672, 21598, 45940.64
18, 1503227904, 21742, 46136.65
19, 1597923328, 23119, 42976.87
20, 1675055104, 18831, 53094.02
21, 1759977472, 20733, 48074.10
22, 1844461568, 20626, 48489.76
23, 1944940544, 24531, 40675.64
24, 2032459776, 21367, 46776.56
25, 2131128320, 24089, 41371.07
26, 2260930560, 31690, 31465.17
27, 2415919104, 38036, 26283.84
28, 2415919104, 7068, 140996.94
29, 2415919104, 7064, 141407.76
30, 2415919104, 6296, 158835.04
31, 2415919104, 7136, 139956.52
32, 2415919104, 11336, 88092.78
33, 2415919104, 14568, 68591.18
34, 2415919104, 15480, 64309.32
35, 2415919104, 15184, 65874.48
36, 2415919104, 15368, 64770.48
37, 2415919104, 14680, 67973.78
38, 2415919104, 14864, 67117.39
39, 2415919104, 14160, 70534.92
40, 2415919104, 14136, 70592.59
41, 2415919104, 14128, 70774.56
42, 2415919104, 13728, 72647.39
43, 2415919104, 14384, 69242.35
44, 2415919104, 14808, 67380.53
45, 2415919104, 15432, 64651.45
46, 2415919104, 14768, 67626.15
47, 2415919104, 14960, 66634.16
48, 2415919104, 13960, 71587.00
49, 2415919104, 15152, 65810.10
50, 2415919104, 16576, 60123.21
51, 2415919104, 16032, 62319.91
52, 2415919104, 15328, 65110.30
53, 2415919104, 14896, 66874.63
54, 2415919104, 15392, 64819.65
55, 2415919104, 15648, 63760.22
56, 2415919104, 15272, 65447.60
57, 2415919104, 14698, 67699.73
58, 2415919104, 15938, 62611.12
59, 2415919104, 15763, 63298.43
60, 2415919104, 14961, 66725.53
61, 2415919104, 16960, 58853.29
62, 2415919104, 15264, 65296.88
63, 2415919104, 15768, 63270.58
64, 2415919104, 15880, 62806.48
65, 2415919104, 18026, 55345.32
66, 2415919104, 20638, 48182.08
67, 2415919104, 23576, 42246.89
