Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 10477568, 2559, 176171.22
1, 360026112, 85339, 11598.30
2, 415170560, 13463, 74191.34
3, 447447040, 7880, 126829.08
4, 503554048, 13698, 73140.60
5, 563679232, 14679, 68090.33
6, 620789760, 13943, 74208.08
7, 706256896, 20866, 46078.97
8, 791220224, 20743, 48053.71
9, 885411840, 22996, 43474.72
10, 972009472, 21142, 47142.17
11, 1073983488, 24896, 40077.02
12, 1177546752, 25284, 39547.24
13, 1284059136, 26004, 38448.18
14, 1368150016, 20530, 48549.28
15, 1460371456, 22515, 44269.43
16, 1557159936, 23630, 42587.13
17, 1643941888, 21187, 46753.87
18, 1732341760, 21582, 46371.21
19, 1800749056, 16701, 59866.02
20, 1855913984, 13468, 74147.86
21, 1944268800, 21571, 46186.39
22, 2029015040, 20690, 48290.33
23, 2107998208, 19283, 51766.91
24, 2202509312, 23074, 43181.05
25, 2320945152, 28915, 34511.35
26, 2415919104, 26892, 37106.09
27, 2415919104, 11464, 87159.61
28, 2415919104, 10769, 92534.09
29, 2415919104, 5519, 181059.41
30, 2415919104, 5520, 181225.65
31, 2415919104, 5928, 168401.57
32, 2415919104, 8840, 113423.83
33, 2415919104, 11392, 87024.93
34, 2415919104, 12512, 79951.77
35, 2415919104, 13064, 76376.19
36, 2415919104, 11496, 86704.71
37, 2415919104, 12792, 77947.11
38, 2415919104, 12008, 83079.65
39, 2415919104, 11960, 83432.65
40, 2415919104, 12192, 81901.03
41, 2415919104, 13144, 75879.11
42, 2415919104, 12872, 77907.07
43, 2415919104, 12192, 81468.23
44, 2415919104, 13496, 73905.86
45, 2415919104, 12120, 82361.13
46, 2415919104, 13360, 74693.52
47, 2415919104, 11952, 83518.19
48, 2415919104, 12056, 82853.99
49, 2415919104, 12717, 78424.69
50, 2415919104, 12667, 78852.45
51, 2415919104, 13320, 74888.67
52, 2415919104, 13400, 74502.51
53, 2415919104, 12800, 77968.44
54, 2415919104, 12400, 80373.17
55, 2415919104, 12136, 82231.02
56, 2415919104, 12264, 81552.17
57, 2415919104, 13061, 76247.49
58, 2415919104, 12891, 77428.90
59, 2415919104, 12629, 79076.27
60, 2415919104, 11435, 87364.66
61, 2415919104, 11704, 85187.39
62, 2415919104, 11840, 84303.59
63, 2415919104, 12683, 78554.56
64, 2415919104, 12758, 78207.08
65, 2415919104, 12135, 82306.86
66, 2415919104, 27072, 36616.80
67, 2415919104, 20504, 48533.15
68, 2415919104, 31760, 31291.56
69, 2415919104, 38248, 26001.00
