Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 327086080, 79856, 7927.63
1, 527179776, 48851, 20399.13
2, 615395328, 21537, 46346.63
3, 666841088, 12560, 79543.92
4, 733261824, 16216, 61760.32
5, 792096768, 14364, 69419.57
6, 849825792, 14094, 78443.38
7, 931028992, 19825, 45041.85
8, 1017221120, 21043, 47360.60
9, 1116794880, 24310, 41076.74
10, 1218465792, 24822, 40278.11
11, 1310294016, 22419, 44440.92
12, 1401323520, 22224, 44958.18
13, 1496788992, 23307, 42931.22
14, 1583656960, 21208, 47103.17
15, 1673662464, 21974, 45354.64
16, 1752997888, 19369, 51741.19
17, 1850564608, 23820, 41721.88
18, 1937162240, 21142, 47182.15
19, 2031505408, 23033, 43445.48
20, 2131263488, 24355, 40880.01
21, 2239594496, 26448, 37805.33
22, 2336903168, 23757, 41958.94
23, 2415919104, 20315, 49133.27
24, 2415919104, 8033, 124306.63
25, 2415919104, 8392, 119243.85
26, 2415919104, 9608, 103738.84
27, 2415919104, 11912, 83878.94
28, 2415919104, 6864, 145606.50
29, 2415919104, 5952, 167684.09
30, 2415919104, 6248, 159693.95
31, 2415919104, 7280, 137248.86
32, 2415919104, 13448, 74182.47
33, 2415919104, 11816, 84587.43
34, 2415919104, 12272, 81231.24
35, 2415919104, 12552, 79634.33
36, 2415919104, 11736, 85139.25
37, 2415919104, 11968, 83276.64
38, 2415919104, 11747, 84696.19
39, 2415919104, 12477, 80074.10
40, 2415919104, 12952, 76900.18
41, 2415919104, 12944, 77081.84
42, 2415919104, 13440, 74457.39
43, 2415919104, 12552, 79294.99
44, 2415919104, 11320, 88186.01
45, 2415919104, 11872, 84068.70
46, 2415919104, 13140, 75940.77
47, 2415919104, 12124, 82420.81
48, 2415919104, 12016, 83145.65
49, 2415919104, 13000, 76668.60
50, 2415919104, 11576, 86088.78
51, 2415919104, 13240, 75375.14
52, 2415919104, 12512, 79619.21
53, 2415919104, 11976, 83220.48
54, 2415919104, 12648, 78918.49
55, 2415919104, 12880, 77466.45
56, 2415919104, 13360, 74818.19
57, 2415919104, 13672, 73028.85
58, 2415919104, 13128, 75941.38
59, 2415919104, 12776, 78170.38
60, 2415919104, 12476, 79887.24
61, 2415919104, 11364, 87502.44
62, 2415919104, 11176, 89280.36
63, 2415919104, 13504, 73896.12
64, 2415919104, 12080, 82580.06
65, 2415919104, 10992, 91306.29
66, 2415919104, 9440, 105089.80
67, 2415919104, 21440, 46385.79
68, 2415919104, 35688, 27824.88
69, 2415919104, 31294, 31803.08
