Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 167448576, 40882, 14625.61
1, 446316544, 68083, 14618.69
2, 534368256, 21497, 46440.65
3, 621092864, 21173, 47159.17
4, 690798592, 17018, 58717.82
5, 750374912, 14545, 68648.21
6, 802349056, 12689, 87675.58
7, 857882624, 13558, 65322.48
8, 929230848, 17419, 57328.72
9, 1006944256, 18973, 52618.90
10, 1080954880, 18069, 55329.57
11, 1168605184, 21399, 46631.15
12, 1266692096, 23947, 41649.88
13, 1329356800, 15299, 65495.38
14, 1415581696, 21051, 47413.47
15, 1495789568, 19582, 50858.02
16, 1583562752, 21429, 46731.61
17, 1670037504, 21112, 47233.50
18, 1741434880, 17431, 57281.89
19, 1797365760, 13655, 73189.28
20, 1889296384, 22444, 44531.69
21, 1980035072, 22153, 44940.32
22, 2069491712, 21840, 45811.31
23, 2151481344, 20017, 49818.11
24, 2240749568, 21794, 45882.60
25, 2346897408, 25915, 38451.09
26, 2415919104, 19436, 51371.80
27, 2415919104, 5808, 171801.85
28, 2415919104, 5716, 174921.84
29, 2415919104, 6292, 158820.78
30, 2415919104, 5520, 181023.63
31, 2415919104, 8856, 112663.29
32, 2415919104, 14184, 70325.63
33, 2415919104, 12832, 77748.56
34, 2415919104, 12344, 81379.71
35, 2415919104, 12016, 82630.20
36, 2415919104, 12456, 80056.75
37, 2415919104, 13008, 76667.50
38, 2415919104, 13096, 76211.74
39, 2415919104, 13520, 73788.93
40, 2415919104, 13824, 72327.38
41, 2415919104, 12288, 81086.80
42, 2415919104, 12944, 77089.75
43, 2415919104, 11864, 83957.91
44, 2415919104, 14152, 70492.79
45, 2415919104, 12352, 80795.24
46, 2415919104, 12192, 81898.62
47, 2415919104, 13792, 72535.66
48, 2415919104, 13248, 75111.12
49, 2415919104, 12592, 79285.54
50, 2415919104, 11568, 86277.36
51, 2415919104, 13296, 75111.87
52, 2415919104, 12696, 78550.55
53, 2415919104, 11995, 82943.89
54, 2415919104, 12213, 81719.69
55, 2415919104, 13536, 73638.18
56, 2415919104, 12824, 78005.86
57, 2415919104, 12960, 77400.98
58, 2415919104, 12152, 81602.27
59, 2415919104, 12736, 78238.86
60, 2415919104, 12864, 77782.02
61, 2415919104, 11712, 85034.02
62, 2415919104, 11592, 86025.31
63, 2415919104, 14592, 68365.15
64, 2415919104, 12568, 79212.54
65, 2415919104, 13912, 71776.88
66, 2415919104, 12888, 77253.70
67, 2415919104, 26176, 37953.54
68, 2415919104, 32984, 30123.59
69, 2415919104, 38120, 26088.24
