Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 45023232, 10993, 57486.71
1, 114409472, 16940, 58955.58
2, 172539904, 14192, 70370.70
3, 318115840, 35541, 28075.17
4, 398884864, 19719, 50721.16
5, 453332992, 13293, 75088.42
6, 501698560, 11808, 92774.22
7, 577331200, 18465, 48864.69
8, 682647552, 25712, 38795.38
9, 759537664, 18772, 53344.91
10, 843358208, 20464, 48728.50
11, 939778048, 23540, 42375.36
12, 1034407936, 23103, 43170.27
13, 1125920768, 22342, 44756.79
14, 1218473984, 22596, 44145.67
15, 1306017792, 21373, 46684.47
16, 1406275584, 24477, 40911.21
17, 1511505920, 25691, 38766.47
18, 1595011072, 20387, 48936.86
19, 1687212032, 22510, 44405.29
20, 1776091136, 21699, 46198.19
21, 1875501056, 24270, 40915.43
22, 1971245056, 23375, 42737.44
23, 2073366528, 24932, 40008.56
24, 2179518464, 25916, 38611.04
25, 2288254976, 26547, 37539.75
26, 2415919104, 31453, 31698.09
27, 2415919104, 11332, 88074.18
28, 2415919104, 13632, 73200.00
29, 2415919104, 16288, 61223.99
30, 2415919104, 18088, 55168.30
31, 2415919104, 17632, 56586.72
32, 2415919104, 14248, 70077.53
33, 2415919104, 12808, 77928.10
34, 2415919104, 12096, 82410.85
35, 2415919104, 11896, 83932.53
36, 2415919104, 12120, 82410.12
37, 2415919104, 11720, 85296.69
38, 2415919104, 13624, 72906.57
39, 2415919104, 13328, 74842.61
40, 2415919104, 14416, 69422.33
41, 2415919104, 12232, 81344.25
42, 2415919104, 12552, 79559.68
43, 2415919104, 12288, 81187.38
44, 2415919104, 13064, 76404.03
45, 2415919104, 12584, 79304.40
46, 2415919104, 13000, 76753.41
47, 2415919104, 13440, 74456.63
48, 2415919104, 12424, 80078.38
49, 2415919104, 13312, 75043.33
50, 2415919104, 13528, 73860.36
51, 2415919104, 12120, 82254.63
52, 2415919104, 13232, 75532.71
53, 2415919104, 12352, 80489.02
54, 2415919104, 13488, 74013.56
55, 2415919104, 12902, 77233.24
56, 2415919104, 12514, 79881.31
57, 2415919104, 11356, 87909.82
58, 2415919104, 13148, 75803.86
59, 2415919104, 12896, 77383.78
60, 2415919104, 12816, 77965.13
61, 2415919104, 13744, 72572.12
62, 2415919104, 13176, 75716.90
63, 2415919104, 11805, 84387.05
64, 2415919104, 11589, 86076.56
65, 2415919104, 15798, 63083.90
66, 2415919104, 21432, 46410.91
67, 2415919104, 12544, 79777.29
68, 2415919104, 33184, 29818.91
