Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 32022528, 7819, 7467.63
1, 360873984, 80286, 12387.08
2, 672886784, 76175, 13060.20
3, 1103716352, 105183, 9439.44
4, 1239134208, 33061, 30264.72
5, 1362358272, 30084, 33108.31
6, 1487249408, 30491, 32691.58
7, 1617903616, 31898, 31318.13
8, 1747603456, 31665, 31504.15
9, 1867173888, 29192, 34169.76
10, 1980911616, 27768, 35901.10
11, 2101039104, 29328, 34024.28
12, 2222149632, 29568, 33772.60
13, 2351591424, 31602, 31552.67
14, 2479304704, 31180, 32019.86
15, 2602110976, 29982, 33240.73
16, 2730831872, 31426, 31759.19
17, 2878197760, 35978, 27720.01
18, 3021336576, 34946, 28544.67
19, 3141079040, 29234, 34131.25
20, 3273416704, 32309, 30886.12
21, 3394002944, 29440, 33926.07
22, 3523903488, 31714, 31438.76
23, 3637305344, 27686, 36117.81
24, 3760295936, 30027, 33273.34
25, 3872980992, 27511, 36198.70
26, 3994783744, 29737, 33542.29
27, 4115480576, 29467, 33922.65
28, 4243439616, 31240, 31879.58
29, 4366622720, 30074, 33220.54
30, 4496048128, 31598, 31557.68
31, 4621426688, 30610, 32559.04
32, 4783673344, 39611, 25177.24
33, 4831838208, 23114, 43123.73
34, 4831838208, 17470, 57129.17
35, 4831838208, 19192, 52004.19
36, 4831838208, 24296, 41079.91
37, 4831838208, 20856, 47745.50
38, 4831838208, 21319, 46739.09
39, 4831838208, 19865, 50338.21
40, 4831838208, 20280, 49060.68
41, 4831838208, 20424, 48863.64
42, 4831838208, 20208, 49338.09
43, 4831838208, 20664, 48371.84
44, 4831838208, 18517, 53760.12
45, 4831838208, 20155, 49542.09
46, 4831838208, 21032, 47360.89
47, 4831838208, 20616, 48374.86
48, 4831838208, 19000, 52505.81
49, 4831838208, 19504, 51085.35
50, 4831838208, 19472, 51196.21
51, 4831838208, 22208, 44852.03
52, 4831838208, 20904, 47733.12
53, 4831838208, 20317, 49060.64
54, 4831838208, 24227, 41105.71
55, 4831838208, 23744, 41975.69
56, 4831838208, 22480, 44342.72
57, 4831838208, 24256, 41065.40
58, 4831838208, 23720, 42000.33
59, 4831838208, 24256, 41051.44
60, 4831838208, 20792, 47984.95
61, 4831838208, 20424, 48919.68
62, 4831838208, 21128, 47114.45
63, 4831838208, 20381, 48946.73
64, 4831838208, 19587, 50977.54
65, 4831838208, 19992, 49819.32
66, 4831838208, 20961, 47573.40
67, 4831838208, 20295, 49274.27
68, 4831838208, 20784, 47874.41
69, 4831838208, 21116, 47381.46
70, 4831838208, 24236, 40902.29
71, 4831838208, 21328, 46689.76
72, 4831838208, 20968, 47509.06
73, 4831838208, 22168, 44924.79
74, 4831838208, 35464, 28049.16
75, 4831838208, 33456, 29718.28
76, 4831838208, 24312, 40921.70
77, 4831838208, 21464, 46454.63
78, 4831838208, 24256, 41054.42
79, 4831838208, 21758, 45809.95
80, 4831838208, 22818, 43770.71
81, 4831838208, 25540, 38944.61
82, 4831838208, 29737, 33483.17
83, 4831838208, 46385, 21416.66
