Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 1798144, 440, 26189.17
1, 840183808, 204684, 4817.89
2, 1520353280, 166057, 5954.64
3, 1973559296, 110646, 8968.51
4, 2085769216, 27395, 36448.83
5, 2209021952, 30091, 33183.17
6, 2338775040, 31678, 31494.53
7, 2479792128, 34428, 28980.68
8, 2610348032, 31874, 31410.54
9, 2737324032, 31000, 32096.76
10, 2875498496, 33734, 29518.34
11, 2998280192, 29976, 33385.78
12, 3127169024, 31467, 31780.84
13, 3278909440, 37046, 26789.69
14, 3439763456, 39271, 25445.08
15, 3579199488, 34042, 29287.68
16, 3721777152, 34809, 28621.28
17, 3878404096, 38239, 26095.06
18, 4030652416, 37170, 26821.73
19, 4174577664, 35138, 28413.83
20, 4339703808, 40314, 24723.88
21, 4495065088, 37930, 26278.30
22, 4641841152, 35834, 27853.94
23, 4798713856, 38299, 26025.23
24, 4831838208, 20416, 48853.86
25, 4831838208, 12612, 79221.62
26, 4831838208, 12899, 77341.90
27, 4831838208, 12489, 80012.99
28, 4831838208, 12873, 77517.86
29, 4831838208, 11940, 83860.71
30, 4831838208, 13391, 74399.23
31, 4831838208, 13368, 74558.49
32, 4831838208, 14823, 67403.23
33, 4831838208, 18135, 54960.42
34, 4831838208, 18665, 53515.13
35, 4831838208, 22079, 45111.39
36, 4831838208, 22419, 44489.85
37, 4831838208, 21307, 46753.23
38, 4831838208, 21703, 45956.34
39, 4831838208, 21253, 46964.13
40, 4831838208, 21315, 46793.83
41, 4831838208, 20995, 47446.25
42, 4831838208, 20232, 49273.80
43, 4831838208, 21510, 46437.46
44, 4831838208, 21816, 45726.90
45, 4831838208, 20632, 48287.80
46, 4831838208, 21992, 45307.33
47, 4831838208, 16576, 60272.26
48, 4831838208, 16076, 62090.60
49, 4831838208, 18564, 53771.40
50, 4831838208, 23000, 43329.44
51, 4831838208, 22984, 43293.69
52, 4831838208, 24254, 41093.85
53, 4831838208, 21834, 45650.85
54, 4831838208, 24867, 40066.99
55, 4831838208, 21851, 45623.72
56, 4831838208, 22338, 44671.40
57, 4831838208, 24125, 41285.21
58, 4831838208, 23236, 42929.02
59, 4831838208, 21206, 46997.23
60, 4831838208, 28114, 35431.09
61, 4831838208, 43347, 22969.86
62, 4831838208, 48011, 20660.85
63, 4831838208, 35825, 27786.21
64, 4831838208, 21096, 47329.52
65, 4831838208, 20512, 48632.38
66, 4831838208, 20128, 49489.82
67, 4831838208, 19832, 50390.24
68, 4831838208, 20696, 48117.14
69, 4831838208, 22208, 44931.15
70, 4831838208, 25280, 39382.80
71, 4831838208, 19632, 50847.89
72, 4831838208, 21405, 46549.98
73, 4831838208, 22747, 43822.45
74, 4831838208, 33570, 29626.79
75, 4831838208, 33670, 29580.98
76, 4831838208, 25528, 39008.85
77, 4831838208, 23432, 42526.97
