Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 522219520, 127496, 7740.48
1, 1126305792, 147482, 6713.63
2, 1492115456, 89309, 11124.07
3, 1642102784, 36618, 27250.32
4, 1777684480, 33101, 30157.52
5, 1912205312, 32842, 30384.29
6, 2042900480, 31908, 31237.83
7, 2177241088, 32798, 30421.47
8, 2300952576, 30203, 33019.58
9, 2399555584, 24073, 41438.48
10, 2502365184, 25100, 39815.38
11, 2621898752, 29183, 34147.57
12, 2728275968, 25971, 38435.67
13, 2843086848, 28030, 35643.17
14, 2941071360, 23922, 41801.69
15, 3056529408, 28188, 35272.26
16, 3174981632, 28919, 34553.55
17, 3298238464, 30092, 33145.66
18, 3414622208, 28414, 35090.27
19, 3520475136, 25843, 38612.11
20, 3648679936, 31300, 31875.00
21, 3770322944, 29698, 33591.63
22, 3886989312, 28483, 35045.82
23, 4010823680, 30233, 33008.95
24, 4130689024, 29264, 34080.86
25, 4252696576, 29787, 33506.99
26, 4368879616, 28365, 35214.86
27, 4488581120, 29224, 34145.52
28, 4617289728, 31423, 31726.66
29, 4746670080, 31587, 31597.75
30, 4831838208, 24858, 40117.72
31, 4831838208, 13592, 73467.26
32, 4831838208, 14456, 68966.73
33, 4831838208, 15635, 63809.77
34, 4831838208, 18489, 54002.26
35, 4831838208, 18596, 53682.53
36, 4831838208, 20072, 49590.22
37, 4831838208, 19984, 49892.08
38, 4831838208, 20208, 49453.40
39, 4831838208, 19728, 50729.09
40, 4831838208, 19544, 50781.69
41, 4831838208, 17392, 57332.93
42, 4831838208, 17333, 57665.35
43, 4831838208, 18155, 54992.39
44, 4831838208, 19904, 50011.76
45, 4831838208, 18848, 52973.89
46, 4831838208, 17272, 57635.58
47, 4831838208, 17357, 57602.86
48, 4831838208, 16971, 58700.34
49, 4831838208, 21853, 45668.34
50, 4831838208, 22843, 43560.65
51, 4831838208, 20704, 48149.69
52, 4831838208, 19552, 50996.12
53, 4831838208, 21136, 47156.60
54, 4831838208, 22520, 44254.87
55, 4831838208, 20976, 47532.71
56, 4831838208, 19384, 51451.65
57, 4831838208, 19160, 52148.12
58, 4831838208, 18344, 54323.11
59, 4831838208, 20072, 49652.70
60, 4831838208, 19192, 52044.82
61, 4831838208, 20944, 47563.07
62, 4831838208, 19288, 51723.82
63, 4831838208, 19992, 49944.06
64, 4831838208, 20768, 47986.39
65, 4831838208, 21190, 47053.60
66, 4831838208, 19898, 50238.97
67, 4831838208, 21360, 46585.75
68, 4831838208, 22648, 44013.75
69, 4831838208, 24768, 40246.50
70, 4831838208, 22608, 44066.71
71, 4831838208, 25712, 38724.69
72, 4831838208, 24536, 40599.20
73, 4831838208, 33616, 29567.99
74, 4831838208, 30792, 32428.00
75, 4831838208, 25280, 39263.10
76, 4831838208, 21964, 45388.17
77, 4831838208, 25028, 39899.62
78, 4831838208, 21952, 45339.39
79, 4831838208, 23848, 41797.05
80, 4831838208, 24760, 40249.87
81, 4831838208, 29937, 33256.74
82, 4831838208, 47615, 20862.01
83, 4831838208, 44664, 22238.18
