Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 57061376, 13932, 4211.66
1, 984674304, 226468, 4347.92
2, 1776111616, 193222, 5107.95
3, 2267893760, 120064, 8260.61
4, 2393612288, 30693, 32530.06
5, 2531430400, 33647, 29647.47
6, 2661261312, 31697, 31494.68
7, 2797715456, 33314, 29921.62
8, 2934177792, 33316, 29933.03
9, 3053821952, 29210, 34201.28
10, 3169210368, 28171, 35406.75
11, 3285766144, 28456, 35068.11
12, 3413057536, 31077, 32128.06
13, 3549229056, 33245, 29968.99
14, 3671486464, 29848, 33442.33
15, 3797745664, 30825, 32352.35
16, 3924783104, 31015, 32169.32
17, 4067774464, 34910, 28583.70
18, 4200050688, 32294, 31008.42
19, 4319436800, 29147, 34100.32
20, 4463808512, 35247, 28341.22
21, 4606607360, 34863, 28585.10
22, 4741771264, 32999, 30212.88
23, 4831838208, 26358, 37850.79
24, 4831838208, 11680, 85476.96
25, 4831838208, 10756, 92907.25
26, 4831838208, 11700, 85529.06
27, 4831838208, 9696, 102907.96
28, 4831838208, 10056, 99519.25
29, 4831838208, 9819, 101395.51
30, 4831838208, 10061, 99364.35
31, 4831838208, 12104, 82305.25
32, 4831838208, 13336, 74898.41
33, 4831838208, 15400, 64770.13
34, 4831838208, 15256, 65405.75
35, 4831838208, 20312, 49115.73
36, 4831838208, 19264, 51787.61
37, 4831838208, 19288, 51681.15
38, 4831838208, 20200, 49374.21
39, 4831838208, 20344, 49018.37
40, 4831838208, 19816, 50418.26
41, 4831838208, 20296, 49072.63
42, 4831838208, 19542, 51036.49
43, 4831838208, 22330, 44762.55
44, 4831838208, 22660, 43967.19
45, 4831838208, 19228, 51900.76
46, 4831838208, 18336, 54327.44
47, 4831838208, 19456, 51325.30
48, 4831838208, 20416, 48812.12
49, 4831838208, 24424, 40784.15
50, 4831838208, 19040, 52467.50
51, 4831838208, 22880, 43513.77
52, 4831838208, 22952, 43404.60
53, 4831838208, 21088, 47270.02
54, 4831838208, 20840, 47851.59
55, 4831838208, 18400, 54193.90
56, 4831838208, 20400, 48894.85
57, 4831838208, 20512, 48614.22
58, 4831838208, 20176, 49401.24
59, 4831838208, 20120, 49548.47
60, 4831838208, 19616, 50846.80
61, 4831838208, 20344, 49136.99
62, 4831838208, 19689, 50541.19
63, 4831838208, 20311, 49110.18
64, 4831838208, 20208, 49441.50
65, 4831838208, 21016, 47371.67
66, 4831838208, 18456, 54056.70
67, 4831838208, 19888, 50294.31
68, 4831838208, 18976, 52434.61
69, 4831838208, 20859, 47806.46
70, 4831838208, 19701, 50575.00
71, 4831838208, 20368, 48953.83
72, 4831838208, 20864, 47790.01
73, 4831838208, 18728, 53247.72
74, 4831838208, 35128, 28327.83
75, 4831838208, 32064, 31050.26
76, 4831838208, 24232, 41072.21
77, 4831838208, 21632, 46078.49
78, 4831838208, 24848, 40101.47
79, 4831838208, 21356, 46689.81
80, 4831838208, 24027, 41579.00
81, 4831838208, 25492, 39010.24
82, 4831838208, 31669, 31433.58
