Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 33828864, 8260, 11584.80
1, 440111104, 99190, 10013.52
2, 808112128, 89844, 11063.18
3, 1110491136, 73823, 13480.79
4, 1208651776, 23965, 41688.77
5, 1322684416, 27840, 35966.12
6, 1413324800, 22129, 44924.15
7, 1505968128, 22618, 44178.19
8, 1600589824, 23101, 43150.08
9, 1701359616, 24602, 40588.07
10, 1801453568, 24437, 40857.99
11, 1908219904, 26066, 38272.25
12, 2012876800, 25551, 39055.44
13, 2114904064, 24909, 40030.79
14, 2221162496, 25942, 38484.83
15, 2317287424, 23468, 42524.12
16, 2421342208, 25404, 39300.42
17, 2511585280, 22032, 45339.92
18, 2615635968, 25403, 39270.01
19, 2717466624, 24861, 40144.51
20, 2839773184, 29860, 33384.37
21, 2979274752, 34058, 29288.86
22, 3134717952, 37950, 26281.86
23, 3299184640, 40153, 24847.03
24, 3462602752, 39897, 25005.29
25, 3596894208, 32786, 30402.95
26, 3783041024, 45446, 21932.01
27, 3939008512, 38078, 26224.91
28, 4089708544, 36792, 27090.76
29, 4245962752, 38148, 26140.52
30, 4396195840, 36678, 27224.58
31, 4564860928, 41178, 24162.66
32, 4736708608, 41955, 23789.29
33, 4831838208, 28986, 34363.16
34, 4831838208, 16584, 60112.97
35, 4831838208, 19552, 50955.04
36, 4831838208, 20256, 49285.92
37, 4831838208, 21160, 47068.02
38, 4831838208, 20920, 47618.36
39, 4831838208, 22400, 44595.01
40, 4831838208, 21608, 46143.08
41, 4831838208, 21000, 47386.03
42, 4831838208, 19588, 50892.44
43, 4831838208, 18300, 54599.91
44, 4831838208, 18432, 54083.28
45, 4831838208, 19544, 51003.89
46, 4831838208, 23112, 43101.12
47, 4831838208, 22928, 43414.12
48, 4831838208, 24616, 40497.13
49, 4831838208, 22376, 44564.06
50, 4831838208, 24056, 41401.27
51, 4831838208, 20032, 49864.84
52, 4831838208, 22800, 43599.01
53, 4831838208, 19648, 50645.54
54, 4831838208, 20760, 47984.71
55, 4831838208, 23100, 43117.90
56, 4831838208, 22292, 44712.24
57, 4831838208, 21184, 46993.77
58, 4831838208, 20368, 48974.51
59, 4831838208, 21760, 45766.27
60, 4831838208, 21007, 47435.46
61, 4831838208, 20681, 48255.74
62, 4831838208, 20088, 49595.69
63, 4831838208, 20912, 47663.30
64, 4831838208, 18160, 54982.84
65, 4831838208, 18976, 52475.92
66, 4831838208, 20576, 48414.60
67, 4831838208, 21424, 46605.24
68, 4831838208, 20939, 47513.34
69, 4831838208, 22061, 45176.39
70, 4831838208, 27136, 36676.19
71, 4831838208, 24168, 41143.46
72, 4831838208, 24976, 39883.74
73, 4831838208, 24160, 41152.23
74, 4831838208, 33992, 29239.12
75, 4831838208, 33472, 29649.87
76, 4831838208, 25680, 38763.61
77, 4831838208, 18400, 54284.65
78, 4831838208, 24272, 40912.83
79, 4831838208, 20484, 48637.11
80, 4831838208, 24853, 40084.65
81, 4831838208, 24471, 40727.73
82, 4831838208, 30008, 33155.82
83, 4831838208, 46904, 21163.55
