Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 129187840, 31541, 21977.22
1, 311349248, 44473, 22419.15
2, 469753856, 38673, 25786.17
3, 596508672, 30946, 32248.04
4, 598650880, 523, 3349863.63
5, 598913024, 64, 34077091.38
7, 608870400, 2431, 37570.13
8, 678252544, 16939, 57518.71
9, 719376384, 10040, 100005.67
10, 738742272, 4728, 210419.63
11, 791658496, 12919, 82583.93
12, 859598848, 16587, 57704.02
13, 900919296, 10088, 96457.41
14, 970506240, 16989, 58934.22
15, 1026854912, 13757, 72353.45
16, 1073451008, 11376, 87807.85
17, 1109426176, 8783, 113782.19
18, 1151238144, 10208, 97917.86
19, 1188421632, 9078, 111109.94
20, 1233551360, 11018, 91719.12
21, 1302724608, 16888, 59407.79
22, 1353629696, 12428, 78367.93
23, 1423990784, 17178, 58912.38
24, 1490096128, 16139, 63064.42
25, 1549934592, 14609, 66323.88
26, 1632333824, 20117, 52541.02
27, 1685270528, 12924, 83510.41
28, 1739747328, 13300, 70759.56
29, 1789227008, 12080, 78017.02
30, 1829670912, 9874, 100157.26
31, 1900625920, 17323, 57101.57
32, 1952051200, 12555, 83078.83
33, 2022354944, 17164, 56737.53
34, 2083123200, 14836, 68155.70
35, 2133692416, 12346, 79835.68
36, 2178437120, 10924, 98745.24
37, 2218823680, 9860, 91688.24
38, 2290212864, 17429, 57125.18
39, 2352754688, 15269, 70533.40
40, 2413658112, 14869, 64743.81
41, 2415919104, 3009, 337040.56
42, 2415919104, 4352, 220011.53
43, 2415919104, 2032, 522055.09
44, 2415919104, 1600, 590659.25
45, 2415919104, 2880, 367775.24
46, 2415919104, 3000, 312856.42
47, 2415919104, 2634, 370217.19
48, 2415919104, 3902, 262152.04
49, 2415919104, 3480, 283405.04
50, 2415919104, 3008, 333650.29
51, 2415919104, 3392, 290286.56
52, 2415919104, 3264, 306186.02
53, 2415919104, 2024, 513910.28
54, 2415919104, 2768, 347578.32
55, 2415919104, 3832, 271831.58
56, 2415919104, 5016, 214368.60
57, 2415919104, 1560, 641068.97
58, 2415919104, 3648, 244579.21
59, 2415919104, 3984, 252328.13
60, 2415919104, 4352, 239740.51
61, 2415919104, 3900, 239463.52
62, 2415919104, 4644, 215115.97
63, 2415919104, 4584, 230803.63
64, 2415919104, 5336, 192378.96
65, 2415919104, 5368, 169967.99
66, 2415919104, 4520, 221099.63
67, 2415919104, 5680, 180608.50
68, 2415919104, 5040, 211131.07
69, 2415919104, 5332, 170122.37
70, 2415919104, 5348, 192156.83
71, 2415919104, 5480, 199192.43
72, 2415919104, 5168, 178867.19
73, 2415919104, 6625, 143669.22
74, 2415919104, 4445, 224810.00
75, 2415919104, 5906, 171266.21
76, 2415919104, 5376, 185322.12
77, 2415919104, 7034, 140490.78
78, 2415919104, 6542, 152771.17
79, 2415919104, 7021, 142035.22
80, 2415919104, 6243, 164270.91
81, 2415919104, 6736, 145955.60
82, 2415919104, 7100, 139165.41
83, 2415919104, 8170, 122296.54
84, 2415919104, 7010, 142279.78
85, 2415919104, 8208, 123302.68
86, 2415919104, 5800, 173422.81
87, 2415919104, 4509, 216861.35
88, 2415919104, 6043, 166559.96
89, 2415919104, 5118, 193776.82
90, 2415919104, 7170, 142874.06
91, 2415919104, 6728, 144586.30
92, 2415919104, 6960, 144039.65
93, 2415919104, 7072, 145018.47
94, 2415919104, 7184, 135192.61
95, 2415919104, 6320, 159011.76
96, 2415919104, 6984, 141517.08
97, 2415919104, 6799, 147039.08
98, 2415919104, 5897, 173069.89
99, 2415919104, 6256, 156967.57
100, 2415919104, 5788, 171527.02
101, 2415919104, 7028, 142158.46
102, 2415919104, 6066, 164546.95
103, 2415919104, 6982, 143653.92
104, 2415919104, 6408, 155344.44
105, 2415919104, 6016, 165715.31
106, 2415919104, 6147, 162591.49
107, 2415919104, 6429, 155327.39
108, 2415919104, 5776, 177457.47
109, 2415919104, 6744, 144153.50
110, 2415919104, 5776, 177602.79
111, 2415919104, 6565, 148167.36
112, 2415919104, 6043, 171013.58
113, 2415919104, 7000, 140854.27
114, 2415919104, 6080, 161691.62
115, 2415919104, 5384, 184268.01
116, 2415919104, 5472, 184501.60
117, 2415919104, 6184, 159676.81
118, 2415919104, 6984, 147146.08
119, 2415919104, 5048, 192158.06
120, 2415919104, 6704, 149006.18
121, 2415919104, 4560, 219277.80
122, 2415919104, 4848, 210020.20
123, 2415919104, 4160, 236122.13
124, 2415919104, 6040, 165454.88
125, 2415919104, 7009, 141689.85
126, 2415919104, 6767, 150245.24
127, 2415919104, 7368, 133126.24
128, 2415919104, 7288, 137021.54
129, 2415919104, 6684, 149397.51
130, 2415919104, 7036, 142010.16
131, 2415919104, 7168, 139251.68
132, 2415919104, 7384, 137249.57
133, 2415919104, 7595, 129554.97
134, 2415919104, 6476, 154371.38
135, 2415919104, 6017, 166797.15
136, 2415919104, 6040, 165641.08
137, 2415919104, 6232, 162315.82
138, 2415919104, 6664, 150022.84
139, 2415919104, 5944, 164457.14
140, 2415919104, 8000, 124970.59
141, 2415919104, 7248, 139016.44
142, 2415919104, 8291, 119150.15
143, 2415919104, 8685, 114993.63
