Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 62779392, 15328, 34865.71
1, 215707648, 37336, 26716.68
2, 383410176, 40943, 24356.97
3, 509689856, 30830, 32371.03
4, 511574016, 460, 3534788.27
5, 511709184, 33, 69676880.30
7, 515358720, 891, 113501.00
8, 587743232, 17672, 56417.94
9, 619319296, 7709, 140211.05
10, 656621568, 9107, 104981.90
11, 683532288, 6570, 142646.72
12, 706236416, 5543, 182459.53
13, 738078720, 7774, 127229.07
14, 773197824, 8574, 117330.25
15, 822087680, 11936, 83954.89
16, 909643776, 21376, 46319.99
17, 980582400, 17319, 57733.72
18, 1046130688, 16003, 62888.23
19, 1116753920, 17242, 58091.81
20, 1176018944, 14469, 71350.92
21, 1187688448, 2849, 343369.53
22, 1198952448, 2750, 357553.47
23, 1216094208, 4185, 260383.49
24, 1229631488, 3305, 296189.77
25, 1261752320, 7842, 118853.95
26, 1286201344, 5969, 167951.96
27, 1307828224, 5280, 198461.10
28, 1327394816, 4777, 223486.69
29, 1339383808, 2927, 303966.22
30, 1365069824, 6271, 158761.44
31, 1378660352, 3318, 303470.68
32, 1391808512, 3210, 330404.55
33, 1400406016, 2099, 461780.32
34, 1423273984, 5583, 179116.67
35, 1435361280, 2951, 345776.23
36, 1451134976, 3851, 268493.34
37, 1459916800, 2144, 454854.06
38, 1477382144, 4264, 218896.79
39, 1497411584, 4890, 207346.41
40, 1518100480, 5051, 206483.34
41, 1555165184, 9049, 112313.25
42, 1568989184, 3375, 275277.49
43, 1600135168, 7604, 138604.57
44, 1638981632, 9484, 100156.95
45, 1682833408, 10706, 92082.74
46, 1737220096, 13278, 74882.75
47, 1785217024, 11718, 86399.25
48, 1835982848, 12394, 79644.01
49, 1897091072, 14919, 67748.27
50, 1925468160, 6928, 141440.88
51, 1955594240, 7355, 138562.14
52, 1974059008, 4508, 228876.60
53, 2013007872, 9509, 99264.79
54, 2046164992, 8095, 123408.60
55, 2071146496, 6099, 163919.43
56, 2109014016, 9245, 113725.74
57, 2152685568, 10662, 93987.59
58, 2188931072, 8849, 107919.45
59, 2259353600, 17193, 57842.19
60, 2360713216, 24746, 42780.52
61, 2415919104, 15194, 61343.21
62, 2415919104, 4901, 205856.79
63, 2415919104, 4912, 213434.76
64, 2415919104, 4640, 222355.43
65, 2415919104, 7824, 116110.37
66, 2415919104, 4856, 208899.07
67, 2415919104, 5168, 196419.29
68, 2415919104, 5288, 200224.05
69, 2415919104, 5212, 174069.80
70, 2415919104, 4772, 217995.10
71, 2415919104, 5968, 180678.34
72, 2415919104, 5640, 165016.68
73, 2415919104, 7176, 131934.43
74, 2415919104, 4360, 229138.18
75, 2415919104, 5120, 199643.87
76, 2415919104, 5568, 176557.11
77, 2415919104, 6888, 143734.31
78, 2415919104, 7536, 132586.93
79, 2415919104, 7168, 139208.33
80, 2415919104, 5856, 174746.32
81, 2415919104, 6280, 157163.49
82, 2415919104, 7789, 126555.31
83, 2415919104, 8218, 121681.68
84, 2415919104, 6871, 145179.36
85, 2415919104, 7882, 127431.05
86, 2415919104, 4728, 215052.82
87, 2415919104, 5256, 185547.30
88, 2415919104, 5840, 172412.83
89, 2415919104, 5456, 183827.32
90, 2415919104, 6024, 163598.61
91, 2415919104, 6424, 156400.49
92, 2415919104, 7192, 138052.60
93, 2415919104, 7256, 141353.91
94, 2415919104, 6536, 149161.16
95, 2415919104, 6480, 154760.74
96, 2415919104, 6407, 154708.54
97, 2415919104, 6915, 144442.47
98, 2415919104, 7614, 134392.46
99, 2415919104, 5224, 187471.87
100, 2415919104, 5496, 181178.14
101, 2415919104, 6232, 160112.09
102, 2415919104, 6394, 156146.52
103, 2415919104, 7406, 135267.93
104, 2415919104, 6880, 146041.51
105, 2415919104, 6086, 162694.65
106, 2415919104, 5498, 181620.48
107, 2415919104, 5992, 166598.75
108, 2415919104, 5904, 173462.54
109, 2415919104, 6139, 158646.06
110, 2415919104, 6253, 163784.95
111, 2415919104, 7000, 139476.69
112, 2415919104, 6472, 159546.51
113, 2415919104, 5848, 168207.02
114, 2415919104, 6440, 153051.37
115, 2415919104, 5564, 177884.69
116, 2415919104, 6084, 165518.38
117, 2415919104, 6336, 157117.00
118, 2415919104, 6096, 167549.59
119, 2415919104, 5609, 173199.85
120, 2415919104, 7591, 131553.63
121, 2415919104, 4448, 224838.17
122, 2415919104, 5248, 194527.82
123, 2415919104, 4352, 228502.55
124, 2415919104, 5320, 185496.51
125, 2415919104, 6850, 144714.49
126, 2415919104, 6990, 145480.17
127, 2415919104, 7652, 128245.54
128, 2415919104, 6788, 151015.70
129, 2415919104, 6328, 153603.10
130, 2415919104, 6175, 161659.20
131, 2415919104, 7394, 135058.29
132, 2415919104, 6415, 159784.75
133, 2415919104, 6496, 149756.29
134, 2415919104, 7024, 142737.31
135, 2415919104, 6530, 152436.35
136, 2415919104, 6542, 153591.76
137, 2415919104, 6584, 153847.65
138, 2415919104, 5944, 167930.93
139, 2415919104, 5672, 172538.33
140, 2415919104, 8272, 120679.51
141, 2415919104, 7176, 140165.56
142, 2415919104, 7962, 124577.52
143, 2415919104, 8415, 118604.66
144, 2415919104, 10183, 97985.04
145, 2415919104, 19632, 50725.97
146, 2415919104, 19602, 50838.35
