Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 133578752, 32613, 22373.84
1, 306958336, 42329, 23559.77
2, 456724480, 36564, 27279.83
3, 568696832, 27337, 36515.58
4, 571281408, 631, 3302496.84
6, 573616128, 570, 2836328.78
7, 586747904, 3206, 95801.84
8, 644698112, 14148, 70863.20
9, 668168192, 5730, 184571.83
10, 691638272, 5730, 187578.36
11, 717148160, 6228, 152522.89
12, 761245696, 10766, 84248.46
13, 791912448, 7487, 136139.63
14, 819998720, 6857, 142324.14
15, 865267712, 11052, 90381.16
16, 897515520, 7873, 127935.11
17, 925024256, 6716, 148002.51
18, 958926848, 8277, 123144.26
19, 987062272, 6869, 145449.63
20, 1047384064, 14727, 66988.59
21, 1107529728, 14684, 75490.10
22, 1153150976, 11138, 80340.02
23, 1196974080, 10699, 92008.40
24, 1235079168, 9303, 107934.70
25, 1297534976, 15248, 65344.93
26, 1380638720, 20289, 50113.36
27, 1411624960, 7565, 129532.53
28, 1446215680, 8445, 128522.00
29, 1494659072, 11827, 79724.32
30, 1530445824, 8737, 111148.01
31, 1589796864, 14490, 70438.12
32, 1639247872, 12073, 82725.46
33, 1669193728, 7311, 139146.15
34, 1694461952, 6169, 156715.02
35, 1752317952, 14125, 72642.46
36, 1790005248, 9201, 105648.41
37, 1842098176, 12718, 77948.00
38, 1883000832, 9986, 110097.27
39, 1927016448, 10746, 83928.10
40, 1986170880, 14442, 68810.94
41, 2055639040, 16960, 62228.47
42, 2128695296, 17836, 53855.09
43, 2212065280, 20354, 48337.24
44, 2305568768, 22828, 43897.74
45, 2353340416, 11663, 87674.57
46, 2398162944, 10943, 88606.03
47, 2415919104, 6744, 147647.85
48, 2415919104, 3272, 313173.75
49, 2415919104, 3416, 292326.70
50, 2415919104, 3160, 308601.16
51, 2415919104, 3136, 326531.11
52, 2415919104, 2736, 356673.50
53, 2415919104, 4768, 230047.24
54, 2415919104, 4616, 195378.20
55, 2415919104, 3096, 332427.08
56, 2415919104, 4560, 239120.40
57, 2415919104, 1728, 507867.66
58, 2415919104, 2432, 444761.68
59, 2415919104, 2728, 345675.36
60, 2415919104, 4112, 247241.25
61, 2415919104, 3882, 246232.90
62, 2415919104, 5014, 199166.42
63, 2415919104, 5128, 205309.75
64, 2415919104, 5056, 204455.64
65, 2415919104, 5424, 167811.12
66, 2415919104, 5185, 192681.08
67, 2415919104, 5551, 185494.67
68, 2415919104, 6248, 169353.93
69, 2415919104, 5131, 177161.28
70, 2415919104, 4693, 222291.44
71, 2415919104, 6680, 157468.48
72, 2415919104, 5016, 192796.57
73, 2415919104, 5424, 172365.03
74, 2415919104, 4172, 239250.93
75, 2415919104, 4924, 206278.66
76, 2415919104, 6072, 163192.33
77, 2415919104, 7229, 136959.27
78, 2415919104, 7883, 126755.22
79, 2415919104, 7128, 139765.82
80, 2415919104, 6136, 168166.48
81, 2415919104, 6440, 152857.20
82, 2415919104, 8424, 116325.88
83, 2415919104, 7224, 138252.45
84, 2415919104, 6325, 157865.24
85, 2415919104, 7667, 132816.72
86, 2415919104, 4528, 220860.01
87, 2415919104, 4632, 211103.68
88, 2415919104, 5384, 186909.74
89, 2415919104, 5304, 189309.56
90, 2415919104, 6944, 141986.53
91, 2415919104, 7344, 137634.00
92, 2415919104, 7392, 133351.94
93, 2415919104, 7040, 146063.67
94, 2415919104, 6504, 149869.65
95, 2415919104, 7568, 131248.41
96, 2415919104, 6912, 144482.92
97, 2415919104, 6744, 148110.76
98, 2415919104, 6312, 161884.82
99, 2415919104, 4960, 197325.04
100, 2415919104, 5536, 180094.17
101, 2415919104, 6728, 148256.15
102, 2415919104, 5928, 168484.31
103, 2415919104, 6968, 143678.85
104, 2415919104, 5656, 177169.60
105, 2415919104, 6010, 165527.80
106, 2415919104, 5718, 174363.92
107, 2415919104, 6683, 149470.87
108, 2415919104, 5997, 171399.96
109, 2415919104, 5904, 164319.35
110, 2415919104, 6152, 167061.33
111, 2415919104, 7104, 136732.47
112, 2415919104, 6008, 171642.04
113, 2415919104, 5456, 181898.41
114, 2415919104, 6136, 159957.54
115, 2415919104, 6714, 147184.09
116, 2415919104, 6454, 156473.91
117, 2415919104, 6493, 152057.04
118, 2415919104, 7147, 143841.93
119, 2415919104, 6704, 144545.91
120, 2415919104, 7184, 138982.80
121, 2415919104, 5568, 179540.25
122, 2415919104, 4352, 234315.52
123, 2415919104, 4808, 203441.59
124, 2415919104, 5504, 182340.21
125, 2415919104, 7066, 140412.59
126, 2415919104, 6590, 153703.74
127, 2415919104, 7080, 139092.15
128, 2415919104, 7408, 137909.80
129, 2415919104, 6552, 149154.54
130, 2415919104, 7120, 140034.25
131, 2415919104, 6565, 152117.66
132, 2415919104, 6691, 151318.25
133, 2415919104, 6864, 143531.53
134, 2415919104, 6258, 159732.29
135, 2415919104, 6158, 162042.53
136, 2415919104, 5328, 188137.10
137, 2415919104, 6256, 162473.01
138, 2415919104, 6560, 151727.51
139, 2415919104, 5792, 169341.25
140, 2415919104, 7560, 132099.53
141, 2415919104, 7144, 141504.06
142, 2415919104, 8239, 119644.71
143, 2415919104, 8863, 112669.47
144, 2415919104, 10608, 94116.70
