Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 515465216, 125847, 5619.35
1, 764321792, 60756, 16396.59
2, 944558080, 44003, 22648.48
3, 1047752704, 25194, 39633.05
4, 1054253056, 1587, 1195667.01
5, 1055031296, 190, 5974745.76
7, 1077960704, 5598, 172664.75
8, 1109463040, 7691, 130251.44
9, 1191084032, 19927, 54152.98
10, 1225543680, 8413, 112035.43
11, 1276153856, 12356, 81445.02
12, 1352810496, 18715, 52788.79
13, 1393319936, 9890, 98747.22
14, 1427161088, 8262, 120905.19
15, 1471655936, 10863, 92080.77
16, 1501097984, 7188, 140791.23
17, 1533136896, 7822, 127238.38
18, 1562312704, 7123, 142607.43
19, 1593626624, 7645, 127197.98
20, 1627574272, 8288, 123369.95
21, 1679806464, 12752, 82202.17
22, 1722904576, 10522, 88105.37
23, 1783164928, 14712, 68453.36
24, 1839624192, 13784, 75641.58
25, 1904205824, 15767, 60029.17
26, 1961390080, 13961, 78298.79
27, 1989545984, 6874, 133949.36
28, 2046234624, 13840, 75058.61
29, 2095718400, 12081, 80491.87
30, 2130726912, 8547, 118005.13
31, 2173587456, 10464, 99017.53
32, 2218708992, 11016, 83976.21
33, 2269544448, 12411, 85079.34
34, 2340032512, 17209, 56644.49
35, 2395435008, 13526, 78905.74
36, 2415919104, 6058, 155175.59
37, 2415919104, 3072, 312118.32
38, 2415919104, 2272, 444718.85
39, 2415919104, 2512, 412236.36
40, 2415919104, 3360, 283043.30
41, 2415919104, 2800, 356879.62
42, 2415919104, 4408, 230193.59
43, 2415919104, 5071, 193965.09
44, 2415919104, 4001, 252052.48
45, 2415919104, 2976, 349196.29
46, 2415919104, 2872, 331121.36
47, 2415919104, 3592, 282351.92
48, 2415919104, 4360, 229699.00
49, 2415919104, 3264, 300854.01
50, 2415919104, 3040, 330220.90
51, 2415919104, 3090, 322179.30
52, 2415919104, 3798, 263066.25
53, 2415919104, 3392, 322793.00
54, 2415919104, 3824, 236339.94
55, 2415919104, 4384, 249129.06
56, 2415919104, 4768, 212503.79
57, 2415919104, 4592, 194559.22
58, 2415919104, 3127, 319008.67
59, 2415919104, 3905, 255909.92
60, 2415919104, 2928, 359678.91
61, 2415919104, 4608, 204978.21
62, 2415919104, 4564, 218691.06
63, 2415919104, 5060, 207701.09
64, 2415919104, 5160, 201646.50
65, 2415919104, 5041, 179810.24
66, 2415919104, 5647, 176517.30
67, 2415919104, 5264, 191018.74
68, 2415919104, 5704, 189315.79
69, 2415919104, 4824, 188508.42
70, 2415919104, 4920, 210522.65
71, 2415919104, 6496, 164702.16
72, 2415919104, 5672, 165168.66
73, 2415919104, 7770, 122398.02
74, 2415919104, 4565, 219185.38
75, 2415919104, 4553, 224984.94
76, 2415919104, 5408, 180366.20
77, 2415919104, 6976, 142762.13
78, 2415919104, 7280, 137269.29
79, 2415919104, 8288, 120241.59
80, 2415919104, 6194, 161207.68
81, 2415919104, 7206, 139845.57
82, 2415919104, 7376, 134196.57
83, 2415919104, 7727, 129173.87
84, 2415919104, 7155, 139603.18
85, 2415919104, 7150, 141318.36
86, 2415919104, 4800, 210479.83
87, 2415919104, 4544, 214779.95
88, 2415919104, 5576, 180169.35
89, 2415919104, 5704, 176875.73
90, 2415919104, 7400, 135980.26
91, 2415919104, 7248, 136223.22
92, 2415919104, 6905, 142886.97
93, 2415919104, 6935, 146647.15
94, 2415919104, 7136, 137909.76
95, 2415919104, 7400, 134378.07
96, 2415919104, 7304, 136719.48
97, 2415919104, 7022, 142258.32
98, 2415919104, 6922, 148222.50
99, 2415919104, 5224, 186789.31
100, 2415919104, 6246, 159195.38
101, 2415919104, 7089, 140833.37
102, 2415919104, 6967, 143423.57
103, 2415919104, 7794, 129225.19
104, 2415919104, 6648, 149184.61
105, 2415919104, 6712, 148491.68
106, 2415919104, 6851, 145759.95
107, 2415919104, 6621, 150881.38
108, 2415919104, 6256, 162908.33
109, 2415919104, 6165, 158720.30
110, 2415919104, 6331, 162391.22
111, 2415919104, 6648, 145833.34
112, 2415919104, 6008, 172346.18
113, 2415919104, 6248, 157798.62
114, 2415919104, 6144, 160038.57
115, 2415919104, 6504, 152192.66
116, 2415919104, 6424, 156758.61
117, 2415919104, 6530, 151703.56
118, 2415919104, 7518, 134620.67
119, 2415919104, 5640, 174724.77
120, 2415919104, 7320, 136451.77
121, 2415919104, 4496, 222421.37
122, 2415919104, 4440, 230424.46
123, 2415919104, 4497, 217043.31
124, 2415919104, 5951, 167667.35
125, 2415919104, 7255, 137651.17
126, 2415919104, 7185, 141466.10
127, 2415919104, 7208, 136102.34
128, 2415919104, 6416, 159044.11
129, 2415919104, 6070, 160826.34
130, 2415919104, 7202, 138701.65
131, 2415919104, 7032, 141959.75
132, 2415919104, 7520, 135671.24
133, 2415919104, 6833, 143023.01
134, 2415919104, 5903, 171020.09
135, 2415919104, 6984, 141494.36
136, 2415919104, 6344, 158459.40
137, 2415919104, 6400, 158314.05
138, 2415919104, 6976, 143449.35
139, 2415919104, 5688, 171430.86
