Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 159793152, 39013, 21064.73
1, 345587712, 45360, 21980.76
2, 518197248, 42141, 23663.37
3, 644640768, 30870, 32334.14
4, 647569408, 715, 2730693.10
5, 648609792, 254, 7759530.63
7, 653647872, 1230, 77976.71
8, 704753664, 12477, 80438.07
9, 744259584, 9645, 101049.36
10, 778428416, 8342, 127536.57
11, 797597696, 4680, 213208.47
12, 846589952, 11961, 78290.46
13, 879718400, 8088, 123566.72
14, 922943488, 10553, 94683.74
15, 974192640, 12512, 81131.17
16, 1030385664, 13719, 71645.76
17, 1096933376, 16247, 62441.76
18, 1168289792, 17421, 58551.55
19, 1224142848, 13636, 72549.74
20, 1285562368, 14995, 67060.36
21, 1309818880, 5922, 163119.07
22, 1329700864, 4854, 219810.29
23, 1344708608, 3664, 273964.58
24, 1358651392, 3404, 289402.57
25, 1390350336, 7739, 123455.18
26, 1401044992, 2611, 404600.16
27, 1419169792, 4425, 233133.54
28, 1442131968, 5606, 173884.24
29, 1464688640, 5507, 177802.56
30, 1479716864, 3669, 258021.29
31, 1497071616, 4237, 241169.39
32, 1514647552, 4291, 238372.15
33, 1537351680, 5543, 188858.94
34, 1556193280, 4600, 208615.86
35, 1569669120, 3290, 320408.80
36, 1580556288, 2658, 340680.55
37, 1602945024, 5466, 195692.85
38, 1621561344, 4545, 206036.57
39, 1651863552, 7398, 143355.28
40, 1681907712, 7335, 126935.51
41, 1727627264, 11162, 95085.85
42, 1753833472, 6398, 148210.43
43, 1789652992, 8745, 116199.28
44, 1847148544, 14037, 68747.64
45, 1917706240, 17226, 62602.23
46, 1993682944, 18549, 49770.76
47, 2041638912, 11708, 86320.40
48, 2094030848, 12791, 77906.07
49, 2130710528, 8955, 110923.66
50, 2165542912, 8504, 115776.82
51, 2206973952, 10115, 98844.64
52, 2236735488, 7266, 142105.88
53, 2282328064, 11131, 94968.26
54, 2346082304, 15565, 58277.08
55, 2384793600, 9451, 110162.13
56, 2415919104, 8328, 127681.13
57, 2415919104, 2953, 303166.78
58, 2415919104, 3135, 343751.83
59, 2415919104, 3224, 293113.61
60, 2415919104, 2720, 379272.88
61, 2415919104, 3984, 236214.02
62, 2415919104, 5714, 174792.81
63, 2415919104, 5614, 181339.04
64, 2415919104, 6608, 161292.02
65, 2415919104, 5379, 169752.69
66, 2415919104, 5549, 181473.52
67, 2415919104, 5128, 197088.59
68, 2415919104, 5288, 202693.11
69, 2415919104, 5055, 179219.57
70, 2415919104, 4585, 224090.45
71, 2415919104, 7200, 148521.87
72, 2415919104, 5688, 168430.46
73, 2415919104, 5112, 184054.88
74, 2415919104, 4464, 223754.19
75, 2415919104, 6120, 167213.77
76, 2415919104, 5320, 185565.93
77, 2415919104, 6936, 142228.06
78, 2415919104, 6376, 157000.02
79, 2415919104, 6804, 146267.71
80, 2415919104, 6412, 159819.97
81, 2415919104, 6664, 147436.70
82, 2415919104, 6893, 143523.87
83, 2415919104, 7657, 130355.10
84, 2415919104, 7163, 139476.94
85, 2415919104, 6703, 151639.23
86, 2415919104, 4832, 207766.68
87, 2415919104, 4290, 227478.27
88, 2415919104, 5358, 187388.20
89, 2415919104, 4912, 204758.65
90, 2415919104, 6884, 143269.23
91, 2415919104, 7324, 137245.82
92, 2415919104, 6848, 145069.16
93, 2415919104, 7312, 140258.67
94, 2415919104, 6592, 147566.91
95, 2415919104, 7240, 138353.39
96, 2415919104, 6912, 143747.36
97, 2415919104, 6704, 149032.82
98, 2415919104, 6800, 151133.86
99, 2415919104, 5280, 183671.45
100, 2415919104, 6048, 165002.92
101, 2415919104, 5976, 166977.28
102, 2415919104, 6648, 150205.82
103, 2415919104, 6624, 151629.54
104, 2415919104, 5992, 166094.55
105, 2415919104, 5904, 169095.36
106, 2415919104, 5488, 182021.13
107, 2415919104, 5872, 170137.90
108, 2415919104, 5920, 170976.67
109, 2415919104, 6169, 159582.89
110, 2415919104, 6503, 157067.05
111, 2415919104, 6168, 158689.76
112, 2415919104, 6352, 162344.99
113, 2415919104, 6280, 157264.70
114, 2415919104, 5856, 167990.09
115, 2415919104, 6177, 160276.69
116, 2415919104, 6159, 163656.60
117, 2415919104, 6376, 155511.45
118, 2415919104, 6200, 162537.45
119, 2415919104, 7040, 140227.63
120, 2415919104, 6330, 157812.22
121, 2415919104, 4673, 213928.44
122, 2415919104, 4893, 209078.82
123, 2415919104, 4384, 222821.12
124, 2415919104, 4824, 207722.59
125, 2415919104, 6784, 146212.45
126, 2415919104, 6032, 168377.80
127, 2415919104, 7068, 138964.87
128, 2415919104, 7156, 143294.92
129, 2415919104, 6364, 152624.21
130, 2415919104, 6324, 157994.00
131, 2415919104, 6676, 149598.65
132, 2415919104, 6868, 147553.12
133, 2415919104, 6576, 149612.78
134, 2415919104, 6728, 149218.39
135, 2415919104, 6368, 156358.71
136, 2415919104, 7175, 138806.27
137, 2415919104, 7041, 144930.27
138, 2415919104, 5904, 168488.07
139, 2415919104, 4829, 203712.97
140, 2415919104, 8019, 124264.57
141, 2415919104, 6752, 149560.21
142, 2415919104, 8225, 119977.43
143, 2415919104, 8960, 111408.90
144, 2415919104, 10247, 97398.47
145, 2415919104, 20088, 49594.21
146, 2415919104, 18761, 53140.53
