Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 255909888, 62479, 13500.09
1, 442433536, 45538, 21888.64
2, 692387840, 61024, 16318.67
3, 854396928, 39553, 25214.20
4, 855293952, 219, 7417338.71
5, 855969792, 165, 8137729.12
6, 858652672, 655, 77389.99
7, 877256704, 4542, 218760.48
8, 923303936, 11242, 89463.27
9, 963186688, 9737, 103409.02
10, 992645120, 7192, 135278.24
11, 1035882496, 10556, 98852.89
12, 1070555136, 8465, 112808.96
13, 1114886144, 10823, 94591.57
14, 1145409536, 7452, 131691.66
15, 1170202624, 6053, 164221.90
16, 1195732992, 6233, 165439.11
17, 1227776000, 7823, 123581.36
18, 1251463168, 5783, 177243.67
19, 1283837952, 7904, 123818.36
20, 1324797952, 10000, 101159.77
21, 1405390848, 19676, 62735.92
22, 1457086464, 12621, 58711.25
23, 1537396736, 19607, 50938.10
24, 1579036672, 10166, 99346.91
25, 1640431616, 14989, 65931.49
26, 1721933824, 19898, 51108.24
27, 1776758784, 13385, 81880.04
28, 1838854144, 15160, 60522.51
29, 1903517696, 15787, 61156.01
30, 1981267968, 18982, 52617.25
31, 2051362816, 17113, 58350.82
32, 2119364608, 16602, 63055.98
33, 2194219008, 18275, 53704.92
34, 2253021184, 14356, 68168.12
35, 2320187392, 16398, 60686.73
36, 2376822784, 13827, 72743.89
37, 2415919104, 11282, 87457.73
38, 2415919104, 2120, 473822.01
39, 2415919104, 2176, 521773.79
40, 2415919104, 2608, 328957.38
41, 2415919104, 2520, 417798.54
42, 2415919104, 4208, 243544.08
43, 2415919104, 3480, 278025.59
44, 2415919104, 2488, 390287.33
45, 2415919104, 2656, 369217.70
46, 2415919104, 3672, 276331.01
47, 2415919104, 2976, 331407.85
48, 2415919104, 4072, 248898.57
49, 2415919104, 3896, 252584.66
50, 2415919104, 3720, 268305.35
51, 2415919104, 3024, 337792.80
52, 2415919104, 3224, 303101.40
53, 2415919104, 3752, 276457.36
54, 2415919104, 3096, 310646.32
55, 2415919104, 3464, 289054.68
56, 2415919104, 3840, 288501.19
57, 2415919104, 1884, 472180.22
58, 2415919104, 2644, 406721.45
59, 2415919104, 3344, 281200.56
60, 2415919104, 7152, 145730.19
61, 2415919104, 4081, 229837.24
62, 2415919104, 4455, 224259.05
63, 2415919104, 6272, 163314.66
64, 2415919104, 6744, 150279.59
65, 2415919104, 5536, 173173.86
66, 2415919104, 4592, 218428.23
67, 2415919104, 4824, 211885.72
68, 2415919104, 5336, 198427.46
69, 2415919104, 4961, 184098.85
70, 2415919104, 5255, 197622.24
71, 2415919104, 5888, 177844.37
72, 2415919104, 5192, 186232.02
73, 2415919104, 5664, 166557.74
74, 2415919104, 4833, 206659.03
75, 2415919104, 5455, 187017.00
76, 2415919104, 6368, 154397.42
77, 2415919104, 7120, 139369.38
78, 2415919104, 7144, 139717.28
79, 2415919104, 7264, 137372.97
80, 2415919104, 6232, 163527.08
81, 2415919104, 7184, 138184.77
82, 2415919104, 7080, 139001.37
83, 2415919104, 8216, 121653.16
84, 2415919104, 6948, 143523.23
85, 2415919104, 7708, 131823.88
86, 2415919104, 4496, 223629.12
87, 2415919104, 4779, 204021.20
88, 2415919104, 5341, 187840.37
89, 2415919104, 5488, 182777.57
90, 2415919104, 6400, 158845.80
91, 2415919104, 6760, 144558.71
92, 2415919104, 7520, 132415.71
93, 2415919104, 7632, 133994.56
94, 2415919104, 7840, 124304.62
95, 2415919104, 6632, 151573.74
96, 2415919104, 7112, 139035.34
97, 2415919104, 6472, 154340.30
98, 2415919104, 7400, 138666.07
99, 2415919104, 5976, 163057.92
100, 2415919104, 6384, 156325.82
101, 2415919104, 6550, 152105.62
102, 2415919104, 6856, 145709.49
103, 2415919104, 7090, 141119.86
104, 2415919104, 6656, 150644.13
105, 2415919104, 6264, 158426.26
106, 2415919104, 6440, 155177.33
107, 2415919104, 7013, 142520.60
108, 2415919104, 5587, 182419.46
109, 2415919104, 5635, 173514.06
110, 2415919104, 5965, 171220.68
111, 2415919104, 6840, 143570.88
112, 2415919104, 6176, 166490.01
113, 2415919104, 6128, 161603.91
114, 2415919104, 6656, 147225.03
115, 2415919104, 5368, 184755.86
116, 2415919104, 6208, 162384.71
117, 2415919104, 6512, 151889.21
118, 2415919104, 8112, 126225.79
119, 2415919104, 5488, 177055.93
120, 2415919104, 6880, 145175.06
121, 2415919104, 4440, 225254.46
122, 2415919104, 4696, 218267.87
123, 2415919104, 4825, 201174.12
124, 2415919104, 5207, 192260.80
125, 2415919104, 6912, 144145.70
126, 2415919104, 6648, 152948.59
127, 2415919104, 7416, 132241.77
128, 2415919104, 7296, 140058.27
129, 2415919104, 6663, 146572.42
130, 2415919104, 6054, 164766.08
131, 2415919104, 6876, 145269.03
132, 2415919104, 6767, 149634.60
133, 2415919104, 6734, 146283.27
134, 2415919104, 6066, 165689.70
135, 2415919104, 6648, 149682.24
136, 2415919104, 6312, 157954.48
137, 2415919104, 7200, 141057.66
138, 2415919104, 6896, 145188.96
139, 2415919104, 5640, 173927.01
140, 2415919104, 8028, 124097.17
141, 2415919104, 6812, 148205.58
