Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 57278464, 13985, 42807.92
1, 188669952, 32078, 30978.88
2, 377180160, 46023, 21659.54
3, 464621568, 21348, 46787.66
4, 472150016, 1838, 649642.58
5, 476286976, 1010, 2408150.50
7, 489754624, 3288, 117435.23
8, 577277952, 21368, 46114.43
9, 613715968, 8896, 124340.42
10, 637112320, 5712, 160120.91
11, 655302656, 4441, 220743.26
12, 686940160, 7724, 130008.16
13, 732041216, 11011, 91306.78
14, 770576384, 9408, 106293.49
15, 814075904, 10620, 92770.33
16, 873361408, 14474, 69630.50
17, 937996288, 15780, 62947.92
18, 1021571072, 20404, 49415.42
19, 1080659968, 14426, 69125.93
20, 1137795072, 13949, 73651.85
21, 1150566400, 3118, 309415.81
22, 1165332480, 3605, 303594.67
23, 1183707136, 4486, 227073.56
24, 1191727104, 1958, 482972.50
25, 1216528384, 6055, 155038.95
26, 1230397440, 3386, 324480.49
27, 1252192256, 5321, 192037.24
28, 1275293696, 5640, 161341.85
29, 1291055104, 3848, 256321.13
30, 1303883776, 3132, 322535.42
31, 1326923776, 5625, 180912.11
32, 1344081920, 4189, 239639.58
33, 1362944000, 4605, 211251.30
34, 1386110976, 5656, 172580.82
35, 1400029184, 3398, 316442.58
36, 1410768896, 2622, 378478.04
37, 1432576000, 5324, 174377.45
38, 1447436288, 3628, 283467.16
39, 1470427136, 5613, 191425.27
40, 1486012416, 3805, 269727.95
41, 1503797248, 4342, 204286.79
42, 1536065536, 7878, 135136.74
43, 1550258176, 3465, 285853.04
44, 1577422848, 6632, 141974.60
45, 1641467904, 15636, 68593.86
46, 1688457216, 11472, 79559.82
47, 1731637248, 10542, 95778.85
48, 1779462144, 11676, 86334.22
49, 1820237824, 9955, 98706.72
50, 1850142720, 7301, 136875.26
51, 1892196352, 10267, 100295.97
52, 1921417216, 7134, 140092.22
53, 1955217408, 8252, 116720.58
54, 1986363392, 7604, 131423.58
55, 2039095296, 12874, 80806.30
56, 2070700032, 7716, 136149.33
57, 2106802176, 8814, 102862.50
58, 2140372992, 8196, 123395.48
59, 2205646848, 15936, 61937.33
60, 2292957184, 21316, 49523.95
61, 2415919104, 30573, 30807.19
62, 2415919104, 5056, 197724.62
63, 2415919104, 4984, 204964.60
64, 2415919104, 5592, 190373.10
65, 2415919104, 4760, 191073.93
66, 2415919104, 4728, 212683.30
67, 2415919104, 5024, 197567.35
68, 2415919104, 5296, 204435.30
69, 2415919104, 5280, 171642.72
70, 2415919104, 4536, 229467.56
71, 2415919104, 6112, 177428.37
72, 2415919104, 4760, 191634.58
73, 2415919104, 6384, 150187.96
74, 2415919104, 6880, 145258.05
75, 2415919104, 5848, 174247.80
76, 2415919104, 5472, 180660.37
77, 2415919104, 6360, 155361.42
78, 2415919104, 6880, 145136.75
79, 2415919104, 7376, 135296.28
80, 2415919104, 5976, 172210.28
81, 2415919104, 6648, 147922.19
82, 2415919104, 7128, 137946.68
83, 2415919104, 7789, 128385.35
84, 2415919104, 6541, 152482.31
85, 2415919104, 7894, 128681.39
86, 2415919104, 4816, 209195.19
87, 2415919104, 4832, 201365.28
88, 2415919104, 5360, 188118.58
89, 2415919104, 5040, 198873.91
90, 2415919104, 6812, 144631.92
91, 2415919104, 8132, 123601.76
92, 2415919104, 6752, 147423.43
93, 2415919104, 7368, 138899.32
94, 2415919104, 6488, 150086.87
95, 2415919104, 6848, 145343.33
96, 2415919104, 6656, 150060.24
97, 2415919104, 6216, 160964.34
98, 2415919104, 5984, 170735.22
99, 2415919104, 5472, 178400.82
100, 2415919104, 5816, 171819.45
101, 2415919104, 5640, 176705.61
102, 2415919104, 5937, 168191.84
103, 2415919104, 6223, 161155.86
104, 2415919104, 7560, 132210.46
105, 2415919104, 6048, 164593.78
106, 2415919104, 5592, 178477.09
107, 2415919104, 6146, 162390.16
108, 2415919104, 6142, 166261.14
109, 2415919104, 6432, 151818.56
110, 2415919104, 6312, 162250.52
111, 2415919104, 6544, 149052.21
112, 2415919104, 6360, 162173.70
113, 2415919104, 6224, 158597.27
114, 2415919104, 7080, 137776.00
115, 2415919104, 5691, 175638.47
116, 2415919104, 5765, 175052.82
117, 2415919104, 6371, 155011.68
118, 2415919104, 7797, 131867.11
119, 2415919104, 5833, 166202.24
120, 2415919104, 6799, 146909.79
121, 2415919104, 4992, 200062.63
122, 2415919104, 4936, 206024.90
123, 2415919104, 4522, 217188.96
124, 2415919104, 5187, 192226.46
125, 2415919104, 7000, 142672.25
126, 2415919104, 6875, 147628.31
127, 2415919104, 7142, 137549.38
128, 2415919104, 7010, 146005.24
129, 2415919104, 6768, 143916.15
130, 2415919104, 6861, 145536.48
131, 2415919104, 7036, 141949.21
132, 2415919104, 6863, 147583.33
133, 2415919104, 6560, 150164.55
134, 2415919104, 6488, 154704.12
135, 2415919104, 6495, 153053.82
136, 2415919104, 5833, 172262.31
137, 2415919104, 6600, 153263.85
138, 2415919104, 6120, 163598.25
139, 2415919104, 5072, 193134.37
140, 2415919104, 7576, 131530.86
141, 2415919104, 7176, 140118.73
142, 2415919104, 7965, 124471.99
143, 2415919104, 8523, 117128.03
144, 2415919104, 10512, 94944.32
145, 2415919104, 19991, 49816.38
146, 2415919104, 18943, 52613.46
147, 2415919104, 27406, 36334.32
