Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 148463616, 36247, 22359.22
1, 317145088, 41182, 24218.80
2, 463609856, 35758, 27893.94
3, 571846656, 26425, 37793.33
4, 574496768, 647, 1767646.78
5, 575635456, 278, 6418556.43
6, 580546560, 1199, 83369.25
7, 643305472, 15322, 64672.26
8, 700891136, 14059, 70121.77
9, 740855808, 9757, 111573.28
10, 752365568, 2810, 346284.50
11, 789188608, 8990, 107213.07
12, 815464448, 6415, 152699.91
13, 854245376, 9468, 105887.35
14, 891670528, 9137, 107173.25
15, 923455488, 7760, 129455.46
16, 963325952, 9734, 102881.05
17, 1004019712, 9935, 101364.06
18, 1033080832, 7095, 138734.08
19, 1069072384, 8787, 115787.28
20, 1114767360, 11156, 87951.37
21, 1159802880, 10995, 93576.91
22, 1207668736, 11686, 84418.26
23, 1294487552, 21196, 47003.43
24, 1352019968, 14046, 72934.38
25, 1400066048, 11730, 83591.03
26, 1462800384, 15316, 64699.25
27, 1511600128, 11914, 84961.00
28, 1575284736, 15548, 64388.19
29, 1614643200, 9609, 100963.49
30, 1655443456, 9961, 100301.39
31, 1691336704, 8763, 114850.87
32, 1731805184, 9880, 103018.11
33, 1786392576, 13327, 75575.92
34, 1838448640, 12709, 78868.40
35, 1887571968, 11993, 82019.07
36, 1949818880, 15197, 65197.96
37, 2005307392, 13547, 73392.64
38, 2077462528, 17616, 56222.98
39, 2123808768, 11315, 88308.58
40, 2199818240, 18557, 56504.69
41, 2218401792, 4537, 230049.48
42, 2233524224, 3692, 257859.57
43, 2246258688, 3109, 335681.96
44, 2276507648, 7385, 123360.20
45, 2332794880, 13742, 74123.69
46, 2366021632, 8112, 120602.10
47, 2409197568, 10541, 95886.91
48, 2415919104, 4186, 240869.80
49, 2415919104, 4368, 225040.10
50, 2415919104, 3728, 267400.86
51, 2415919104, 3000, 348111.17
52, 2415919104, 3560, 267325.22
53, 2415919104, 3800, 275417.86
54, 2415919104, 2554, 372955.82
55, 2415919104, 2254, 463137.44
56, 2415919104, 3856, 270789.16
57, 2415919104, 3672, 247941.57
58, 2415919104, 2952, 340720.86
59, 2415919104, 2784, 356926.53
60, 2415919104, 2904, 366983.57
61, 2415919104, 3432, 271344.55
62, 2415919104, 4756, 210131.82
63, 2415919104, 5068, 206261.37
64, 2415919104, 6000, 173613.12
65, 2415919104, 5242, 173496.57
66, 2415919104, 5406, 184801.69
67, 2415919104, 5632, 183175.54
68, 2415919104, 6088, 173824.69
69, 2415919104, 4883, 185991.64
70, 2415919104, 4717, 217503.76
71, 2415919104, 6216, 175281.72
72, 2415919104, 4976, 185239.81
73, 2415919104, 5386, 177799.84
74, 2415919104, 3988, 250486.95
75, 2415919104, 5074, 201225.88
76, 2415919104, 5616, 175472.06
77, 2415919104, 7432, 133297.69
78, 2415919104, 6696, 149047.85
79, 2415919104, 7432, 134152.20
80, 2415919104, 7456, 133832.34
81, 2415919104, 7368, 137731.15
82, 2415919104, 6824, 144047.73
83, 2415919104, 7264, 137427.70
84, 2415919104, 6720, 148587.80
85, 2415919104, 7112, 142490.96
86, 2415919104, 5336, 189561.23
87, 2415919104, 4352, 223304.15
88, 2415919104, 5392, 186656.63
89, 2415919104, 5520, 181581.56
90, 2415919104, 7536, 130865.58
91, 2415919104, 7048, 142389.26
92, 2415919104, 7856, 126872.00
93, 2415919104, 7112, 144534.74
94, 2415919104, 6232, 155695.31
95, 2415919104, 6760, 148304.08
96, 2415919104, 7108, 139389.20
97, 2415919104, 5843, 170974.85
98, 2415919104, 6937, 147505.76
99, 2415919104, 5848, 166905.60
100, 2415919104, 5560, 179352.57
101, 2415919104, 6424, 155363.92
102, 2415919104, 6401, 156081.56
103, 2415919104, 7031, 142372.75
104, 2415919104, 6784, 147097.52
105, 2415919104, 5792, 172057.69
106, 2415919104, 5952, 167879.79
107, 2415919104, 6336, 157594.18
108, 2415919104, 6496, 153804.46
109, 2415919104, 6152, 162316.71
110, 2415919104, 6720, 152513.01
111, 2415919104, 6472, 150481.41
112, 2415919104, 6256, 165519.21
113, 2415919104, 5872, 167548.78
114, 2415919104, 6352, 153643.02
115, 2415919104, 6765, 147840.87
116, 2415919104, 6355, 157546.23
117, 2415919104, 6176, 161807.68
118, 2415919104, 6792, 150022.05
119, 2415919104, 5528, 176181.20
120, 2415919104, 7045, 141808.55
121, 2415919104, 4587, 217833.54
122, 2415919104, 4752, 214440.49
123, 2415919104, 5832, 167670.73
124, 2415919104, 4864, 206927.06
125, 2415919104, 7224, 137111.34
126, 2415919104, 7152, 142127.00
127, 2415919104, 7523, 130320.96
128, 2415919104, 7125, 142445.35
129, 2415919104, 6032, 162672.09
130, 2415919104, 7216, 138504.18
131, 2415919104, 7024, 142068.08
132, 2415919104, 6840, 147817.54
133, 2415919104, 6773, 145611.45
134, 2415919104, 6731, 149284.32
135, 2415919104, 6720, 148324.23
136, 2415919104, 6907, 144057.85
137, 2415919104, 6869, 148076.22
138, 2415919104, 7016, 142278.82
139, 2415919104, 6024, 162638.57
140, 2415919104, 6818, 146472.78
141, 2415919104, 6670, 151162.19
142, 2415919104, 7704, 128389.42
143, 2415919104, 9192, 108566.30
144, 2415919104, 11256, 88658.26
