Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 169234432, 41318, 19323.42
1, 395931648, 55346, 18001.23
2, 576929792, 44189, 22666.00
3, 677920768, 24656, 40313.55
4, 680243200, 567, 2872842.21
5, 681779200, 375, 6130686.97
7, 688414720, 1620, 60915.56
8, 772718592, 20582, 47769.30
9, 822165504, 12072, 89446.37
10, 848584704, 6450, 143685.75
11, 889229312, 9923, 98766.50
12, 901832704, 3077, 329456.69
13, 938291200, 8901, 112316.70
14, 974950400, 8950, 111715.80
15, 1032757248, 14113, 71272.76
16, 1094258688, 15015, 65074.78
17, 1172422656, 19083, 53603.50
18, 1251966976, 19420, 50174.11
19, 1287450624, 8663, 117455.18
20, 1334931456, 11592, 84640.67
21, 1388654592, 13116, 84332.74
22, 1450770432, 15165, 60317.84
23, 1495662592, 10960, 90355.68
24, 1530585088, 8526, 122688.83
25, 1590218752, 14559, 64402.03
26, 1633562624, 10582, 96169.80
27, 1687293952, 13118, 79152.78
28, 1762947072, 18470, 56851.31
29, 1812369408, 12066, 75698.15
30, 1847025664, 8461, 115296.33
31, 1903337472, 13748, 78768.06
32, 1928769536, 6209, 147668.59
33, 1992724480, 15614, 66255.38
34, 2047655936, 13411, 72437.07
35, 2088632320, 10004, 110102.71
36, 2126868480, 9335, 105280.33
37, 2196512768, 17003, 60043.47
38, 2245165056, 11878, 74182.34
39, 2313445376, 16670, 64714.78
40, 2331385856, 4380, 221333.46
41, 2351042560, 4799, 217974.27
42, 2367348736, 3981, 230982.62
43, 2414075904, 11408, 87133.50
44, 2415919104, 3115, 317555.62
45, 2415919104, 4128, 247517.13
46, 2415919104, 3880, 251594.30
47, 2415919104, 3152, 323992.43
48, 2415919104, 3336, 302678.91
49, 2415919104, 2824, 342826.42
50, 2415919104, 2848, 355376.11
51, 2415919104, 3016, 333240.54
52, 2415919104, 2928, 355354.49
53, 2415919104, 1552, 624879.67
54, 2415919104, 5232, 186904.27
55, 2415919104, 5736, 183840.99
56, 2415919104, 2568, 406578.71
57, 2415919104, 2240, 397712.49
58, 2415919104, 3384, 315595.58
59, 2415919104, 3560, 261788.57
60, 2415919104, 3752, 279515.51
61, 2415919104, 4776, 198491.21
62, 2415919104, 4816, 207486.68
63, 2415919104, 5424, 193448.72
64, 2415919104, 6296, 164461.31
65, 2415919104, 5079, 179630.32
66, 2415919104, 5441, 186209.60
67, 2415919104, 5128, 197800.63
68, 2415919104, 5662, 171216.08
69, 2415919104, 6506, 153548.60
70, 2415919104, 5120, 202390.55
71, 2415919104, 6328, 163810.73
72, 2415919104, 5728, 170095.99
73, 2415919104, 5632, 168604.11
74, 2415919104, 4560, 218837.24
75, 2415919104, 5942, 168038.15
76, 2415919104, 5722, 171218.95
77, 2415919104, 7208, 138557.33
78, 2415919104, 6864, 145621.94
79, 2415919104, 6896, 144540.89
80, 2415919104, 6592, 155731.82
81, 2415919104, 6680, 148065.19
82, 2415919104, 6753, 145187.71
83, 2415919104, 7807, 127851.18
84, 2415919104, 5872, 170133.03
85, 2415919104, 7672, 132644.17
86, 2415919104, 4936, 202364.69
87, 2415919104, 4962, 197289.18
88, 2415919104, 5070, 198089.51
89, 2415919104, 5384, 187400.22
90, 2415919104, 6696, 146897.13
91, 2415919104, 6706, 148816.76
92, 2415919104, 6798, 147625.92
93, 2415919104, 7016, 145642.24
94, 2415919104, 6256, 155557.61
95, 2415919104, 6624, 151640.98
96, 2415919104, 6596, 150165.24
97, 2415919104, 6517, 153268.82
98, 2415919104, 6055, 168549.14
99, 2415919104, 5007, 195172.22
100, 2415919104, 6033, 165662.16
101, 2415919104, 6744, 147955.50
102, 2415919104, 5560, 179760.27
103, 2415919104, 6856, 146977.24
104, 2415919104, 6136, 161589.86
105, 2415919104, 6057, 164910.78
106, 2415919104, 5767, 173090.21
107, 2415919104, 7368, 135592.98
108, 2415919104, 6872, 148581.82
109, 2415919104, 5592, 174287.86
110, 2415919104, 6344, 161641.76
111, 2415919104, 6024, 161735.52
112, 2415919104, 6640, 154625.87
113, 2415919104, 5984, 165834.30
114, 2415919104, 6464, 151905.36
115, 2415919104, 5999, 165444.96
116, 2415919104, 5505, 183605.52
117, 2415919104, 6440, 153594.09
118, 2415919104, 6560, 156352.05
119, 2415919104, 5776, 167786.28
120, 2415919104, 6775, 147425.64
121, 2415919104, 4729, 211249.89
122, 2415919104, 4864, 210500.54
123, 2415919104, 3832, 254468.42
124, 2415919104, 5216, 191717.41
125, 2415919104, 6604, 150800.02
126, 2415919104, 6956, 146088.60
127, 2415919104, 6201, 158251.40
128, 2415919104, 6967, 146783.27
129, 2415919104, 6904, 141234.69
130, 2415919104, 6680, 149742.73
131, 2415919104, 7152, 139387.25
132, 2415919104, 6432, 157543.36
133, 2415919104, 6646, 148131.63
134, 2415919104, 6802, 147422.29
135, 2415919104, 7521, 132287.22
136, 2415919104, 6967, 143288.19
137, 2415919104, 6708, 148950.14
138, 2415919104, 6940, 146801.30
139, 2415919104, 5896, 165972.43
140, 2415919104, 7824, 127610.78
141, 2415919104, 7392, 136419.01
142, 2415919104, 8066, 122526.21
143, 2415919104, 8541, 116895.98
144, 2415919104, 10841, 92056.71
