Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 258908160, 63211, 3961.81
1, 1216278528, 233733, 4211.59
2, 2444337152, 299819, 3273.59
3, 3823517696, 336714, 2912.11
4, 5160894464, 326508, 3006.91
5, 5753757696, 144742, 6852.26
6, 5846327296, 22600, 44185.70
7, 6025474048, 43737, 22810.12
8, 6200619008, 42760, 23303.99
9, 6452080640, 61392, 16231.07
10, 6687068160, 57370, 17336.44
11, 6848364544, 39379, 25331.22
12, 7012757504, 40135, 24865.79
13, 7197454336, 45092, 22092.94
14, 7368298496, 41710, 23920.79
15, 7557632000, 46224, 21564.64
16, 7768760320, 51545, 19306.34
17, 8007766016, 58351, 17068.38
18, 8184283136, 43095, 23128.71
19, 8338386944, 37623, 26525.11
20, 8492519424, 37630, 26527.46
21, 8636665856, 35192, 28290.98
22, 8773296128, 33357, 29927.15
23, 8911237120, 33677, 29618.54
24, 9033670656, 29891, 33396.80
25, 9148530688, 28042, 35582.65
26, 9258229760, 26782, 37258.10
27, 9361772544, 25279, 39464.98
28, 9570238464, 50895, 19590.54
29, 9777446912, 50588, 19683.20
30, 10081579008, 74251, 13407.15
31, 10372165632, 70944, 14018.89
32, 10646556672, 66990, 14865.17
33, 10881437696, 57344, 17366.53
34, 11114811392, 56976, 17500.35
35, 11369369600, 62148, 16017.88
36, 11619831808, 61148, 16277.62
37, 11882291200, 64077, 15543.12
38, 12156538880, 66955, 14866.95
39, 12452929536, 72361, 13749.95
40, 12675035136, 54225, 18376.43
41, 12866101248, 46647, 21359.60
42, 12962623488, 23565, 42347.38
43, 13155545088, 47100, 21146.10
44, 13362302976, 50478, 19748.75
45, 13600346112, 58116, 17120.93
46, 13930749952, 80665, 12330.25
47, 14215028736, 69404, 14343.86
48, 14462717952, 60471, 16464.83
49, 14685511680, 54393, 18317.98
50, 14910230528, 54863, 18160.07
51, 15147270144, 57871, 17224.85
52, 15368392704, 53985, 18438.45
53, 15564984320, 47996, 20773.24
54, 15755522048, 46518, 21404.89
55, 15966957568, 51620, 19298.71
56, 16169594880, 49472, 20130.28
57, 16406016000, 57720, 17259.15
58, 16672841728, 65143, 15279.93
59, 16913457152, 58744, 16957.56
60, 17156489216, 59334, 16790.51
61, 17391480832, 57371, 17357.39
62, 17602850816, 51604, 19325.17
63, 17841598464, 58288, 17080.64
64, 18110201856, 65577, 15176.22
65, 18376663040, 65054, 15303.39
66, 18632613888, 62488, 15940.59
67, 18888192000, 62397, 15953.18
68, 19092869120, 49970, 19953.07
69, 19323346944, 56269, 17723.13
70, 19327352832, 7751, 128686.74
71, 19327352832, 7117, 140651.27
72, 19327352832, 8195, 121678.00
73, 19327352832, 8004, 124868.53
74, 19327352832, 136660, 7106.90
75, 19327352832, 8376, 119130.86
76, 19327352832, 7116, 140505.69
77, 19327352832, 7144, 139552.33
78, 19327352832, 8200, 121780.42
79, 19327352832, 9792, 101896.89
80, 19327352832, 10185, 98203.91
81, 19327352832, 9835, 101315.53
82, 19327352832, 10708, 93256.18
83, 19327352832, 14280, 69697.23
84, 19327352832, 14088, 70838.56
85, 19327352832, 10692, 93374.78
86, 19327352832, 7812, 127703.88
87, 19327352832, 7960, 125915.91
88, 19327352832, 7664, 129837.06
89, 19327352832, 10100, 99095.85
90, 19327352832, 8724, 114187.99
91, 19327352832, 9172, 108895.25
92, 19327352832, 11764, 84815.53
93, 19327352832, 13520, 73800.14
94, 19327352832, 14848, 67213.84
95, 19327352832, 12728, 78357.58
96, 19327352832, 11160, 89569.91
97, 19327352832, 10600, 94149.78
98, 19327352832, 13664, 72967.08
99, 19327352832, 15492, 64402.18
100, 19327352832, 15724, 63475.71
101, 19327352832, 129888, 7573.89
102, 19327352832, 24852, 40068.23
103, 19327352832, 23014, 43279.90
