Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 30654464, 7485, 14332.08
1, 287428608, 62689, 15886.17
2, 534142976, 60233, 16532.63
3, 745164800, 51519, 19345.00
4, 833761280, 21630, 50982.69
5, 838385664, 1129, 1032387.86
6, 844177408, 1414, 942770.07
7, 844955648, 190, 2454066.77
8, 904187904, 14461, 69352.30
9, 971268096, 16377, 58684.58
10, 1027964928, 13842, 69609.34
11, 1088339968, 14740, 69108.34
12, 1149161472, 14849, 68758.43
13, 1215840256, 16279, 59106.06
14, 1297580032, 19956, 52691.89
15, 1388175360, 22118, 43062.26
16, 1480593408, 22563, 43799.46
17, 1558757376, 19083, 52690.84
18, 1652133888, 22797, 43876.69
19, 1730912256, 19233, 52017.90
20, 1800065024, 16883, 58432.87
21, 1881485312, 19878, 50241.39
22, 1987940352, 25990, 38956.87
23, 2042355712, 13285, 75159.68
24, 2148859904, 26002, 38370.17
25, 2233053184, 20555, 48124.05
26, 2331672576, 24077, 42329.45
27, 2442866688, 27147, 35952.79
28, 2554961920, 27367, 37608.73
29, 2619428864, 15739, 61222.72
30, 2675802112, 13763, 74328.16
31, 2721509376, 11159, 90266.02
32, 2798088192, 18696, 55108.76
33, 2863083520, 15868, 60913.37
34, 2944880640, 19970, 48436.13
35, 3018809344, 18049, 57609.64
36, 3095064576, 18617, 53319.04
37, 3142291456, 11530, 86885.56
38, 3217674240, 18404, 52208.60
39, 3281031168, 15468, 64583.48
40, 3347644416, 16263, 63469.66
41, 3416088576, 16710, 58618.96
42, 3498708992, 20171, 48998.93
43, 3618508800, 29248, 34197.71
44, 3767885824, 36469, 27265.28
45, 3860512768, 22614, 44231.63
46, 3997601792, 33469, 29864.24
47, 4072574976, 18304, 54270.81
48, 4143738880, 17374, 57524.16
49, 4246560768, 25103, 39674.73
50, 4330463232, 20484, 48829.24
51, 4407951360, 18918, 53366.36
52, 4500307968, 22548, 44323.37
53, 4602810368, 25025, 39527.41
54, 4709642240, 26082, 38358.07
55, 4831838208, 31210, 31794.78
56, 4831838208, 5176, 192675.68
57, 4831838208, 6008, 166712.56
58, 4831838208, 5360, 187890.90
59, 4831838208, 7352, 137551.75
60, 4831838208, 8612, 113147.14
61, 4831838208, 8540, 118898.94
62, 4831838208, 10696, 93021.26
63, 4831838208, 10451, 94368.45
64, 4831838208, 10029, 105294.08
65, 4831838208, 8912, 105992.26
66, 4831838208, 9992, 106849.10
67, 4831838208, 10432, 88799.75
68, 4831838208, 10968, 96496.13
69, 4831838208, 10400, 90181.76
70, 4831838208, 10976, 90813.80
71, 4831838208, 13608, 74017.13
72, 4831838208, 11176, 88863.99
73, 4831838208, 12056, 82762.70
74, 4831838208, 11144, 89390.81
75, 4831838208, 10672, 93710.12
76, 4831838208, 10336, 96398.08
77, 4831838208, 9912, 103807.43
78, 4831838208, 10960, 89088.36
79, 4831838208, 10043, 98195.19
80, 4831838208, 10237, 98271.34
81, 4831838208, 10928, 90703.04
82, 4831838208, 11624, 86462.89
83, 4831838208, 10800, 91692.65
84, 4831838208, 11176, 90010.50
85, 4831838208, 11517, 85987.59
86, 4831838208, 11391, 87628.96
87, 4831838208, 11348, 87943.69
88, 4831838208, 13376, 75258.31
89, 4831838208, 11360, 87196.42
90, 4831838208, 11640, 86617.24
91, 4831838208, 11168, 88435.85
92, 4831838208, 11048, 90263.12
93, 4831838208, 11248, 89064.48
94, 4831838208, 10136, 98050.90
95, 4831838208, 9688, 104300.61
96, 4831838208, 11965, 82455.34
97, 4831838208, 11451, 87840.43
98, 4831838208, 11535, 85762.20
99, 4831838208, 14043, 71021.23
100, 4831838208, 12174, 82263.20
101, 4831838208, 13142, 75678.17
102, 4831838208, 10994, 91804.34
103, 4831838208, 13712, 72017.95
104, 4831838208, 12368, 81266.19
105, 4831838208, 13262, 74790.64
106, 4831838208, 12482, 79866.54
107, 4831838208, 11096, 89915.40
108, 4831838208, 12136, 82393.85
109, 4831838208, 11497, 86714.68
110, 4831838208, 11719, 86443.94
111, 4831838208, 10104, 97166.29
112, 4831838208, 11160, 89587.30
113, 4831838208, 11505, 86627.65
114, 4831838208, 10089, 98953.04
115, 4831838208, 12318, 80967.29
