Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 24813568, 6059, 15055.85
1, 281079808, 62565, 15916.75
2, 543358976, 64033, 15550.67
3, 783323136, 58585, 17001.03
4, 895418368, 27367, 40286.38
5, 902053888, 1620, 734272.70
6, 904986624, 716, 1385602.33
7, 906022912, 253, 3366357.41
8, 972693504, 16277, 56945.90
9, 1050189824, 18920, 51312.23
10, 1134452736, 20572, 46702.21
11, 1212817408, 19132, 52814.28
12, 1282252800, 16952, 60561.18
13, 1356963840, 18240, 53094.67
14, 1448660992, 22387, 44172.62
15, 1547657216, 24169, 41845.73
16, 1638653952, 22216, 44663.69
17, 1727438848, 21676, 45773.19
18, 1819529216, 22483, 44419.58
19, 1911111680, 22359, 44915.38
20, 1992249344, 19809, 50304.48
21, 2072879104, 19685, 51186.36
22, 2145013760, 17611, 56950.69
23, 2248704000, 25315, 39352.31
24, 2334339072, 20907, 47646.34
25, 2419843072, 20875, 47219.65
26, 2526519296, 26044, 38722.31
27, 2626408448, 24387, 40518.59
28, 2724196352, 23874, 43131.27
29, 2809839616, 20909, 46265.04
30, 2891218944, 19868, 51347.69
31, 2964402176, 17867, 56117.66
32, 3065704448, 24732, 42063.46
33, 3129561088, 15590, 61037.01
34, 3193188352, 15534, 63337.91
35, 3267629056, 18174, 56558.49
36, 3329859584, 15193, 65990.24
37, 3391414272, 15028, 67517.94
38, 3475709952, 20580, 45969.67
39, 3558600704, 20237, 49301.15
40, 3621728256, 15412, 66264.52
41, 3680243712, 14286, 69083.50
42, 3730231296, 12204, 81001.99
43, 3799580672, 16931, 59166.26
44, 3979759616, 43989, 22647.78
45, 4084969472, 25686, 38894.59
46, 4242161664, 38377, 26043.20
47, 4350025728, 26334, 38180.03
48, 4526161920, 43002, 22895.98
49, 4654182400, 31255, 32294.95
50, 4750954496, 23626, 42280.23
51, 4831838208, 20572, 48272.82
52, 4831838208, 6208, 159833.96
53, 4831838208, 5768, 174477.07
54, 4831838208, 4752, 209506.50
55, 4831838208, 5976, 168178.98
56, 4831838208, 6120, 164050.16
57, 4831838208, 6872, 144083.14
58, 4831838208, 7432, 133492.62
59, 4831838208, 5968, 171613.43
60, 4831838208, 9063, 107271.79
61, 4831838208, 7913, 128718.79
62, 4831838208, 9976, 100121.37
63, 4831838208, 9176, 106659.98
64, 4831838208, 11032, 95919.69
65, 4831838208, 10331, 90631.87
66, 4831838208, 9845, 108631.78
67, 4831838208, 10018, 92749.15
