Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 36597760, 8936, 14079.19
1, 422969344, 94329, 10534.28
2, 1065115648, 156774, 6310.42
3, 1558122496, 120363, 8241.56
4, 1819353088, 63777, 16540.72
5, 1825505280, 1502, 754926.48
6, 1827594240, 510, 1933623.42
7, 1832914944, 1299, 661133.88
8, 1912176640, 19351, 53169.94
9, 1961570304, 12059, 79810.21
10, 2042572800, 19776, 48909.89
11, 2114420736, 17541, 57829.18
12, 2183442432, 16851, 60839.15
13, 2246348800, 15358, 62857.18
14, 2353602560, 26185, 38004.43
15, 2435952640, 20105, 50214.89
16, 2522705920, 21180, 46351.96
17, 2598068224, 18399, 54709.64
18, 2660290560, 15191, 65812.57
19, 2741194752, 19752, 50651.97
20, 2795532288, 13266, 74457.76
21, 2871902208, 18645, 54178.95
22, 2933317632, 14994, 66951.42
23, 3014328320, 19778, 50348.29
24, 3100168192, 20957, 47363.43
25, 3180982272, 19730, 50172.74
26, 3266822144, 20957, 48178.07
27, 3365642240, 24126, 41483.40
28, 3446546432, 19752, 52436.80
29, 3537215488, 22136, 42814.05
30, 3596423168, 14455, 70624.81
31, 3664883712, 16714, 60049.39
32, 3736485888, 17481, 58908.34
33, 3795406848, 14385, 67601.01
34, 3870883840, 18427, 52497.58
35, 3934326784, 15489, 66929.88
36, 3973361664, 9530, 104987.72
37, 4058513408, 20789, 48168.06
38, 4125880320, 16447, 61145.38
39, 4204888064, 19289, 49250.11
40, 4253835264, 11950, 86073.18
41, 4298928128, 11009, 88943.09
42, 4341899264, 10491, 94348.04
43, 4432556032, 22133, 45337.16
44, 4566421504, 32682, 30394.94
45, 4691374080, 30506, 32831.62
46, 4796604416, 25691, 39068.35
47, 4831838208, 13243, 77234.52
48, 4831838208, 5736, 168451.70
49, 4831838208, 5320, 189998.04
50, 4831838208, 3760, 265079.62
51, 4831838208, 4456, 224684.92
52, 4831838208, 4404, 224214.53
53, 4831838208, 5655, 176816.78
54, 4831838208, 5125, 194782.40
55, 4831838208, 5432, 184643.49
56, 4831838208, 6624, 152208.12
57, 4831838208, 7384, 133900.99
58, 4831838208, 8713, 113972.13
59, 4831838208, 7903, 129734.72
60, 4831838208, 8967, 108253.24
61, 4831838208, 9817, 104116.44
62, 4831838208, 10392, 95380.61
63, 4831838208, 9923, 98806.81
64, 4831838208, 13301, 79239.99
65, 4831838208, 8936, 105530.34
66, 4831838208, 10696, 100033.06
67, 4831838208, 10238, 90070.33
68, 4831838208, 10850, 97085.45
69, 4831838208, 9842, 95765.48
70, 4831838208, 10342, 96346.12
71, 4831838208, 14304, 70135.54
72, 4831838208, 13280, 74815.17
73, 4831838208, 13200, 75930.37
74, 4831838208, 13096, 75988.19
75, 4831838208, 11688, 85708.68
76, 4831838208, 11424, 86797.01
77, 4831838208, 11896, 87152.36
78, 4831838208, 11600, 83532.05
79, 4831838208, 9899, 99614.84
80, 4831838208, 11021, 91426.67
81, 4831838208, 12544, 78843.24
82, 4831838208, 13824, 72175.72
83, 4831838208, 11845, 84151.04
84, 4831838208, 12259, 81871.57
85, 4831838208, 11992, 82751.52
86, 4831838208, 12264, 81365.77
87, 4831838208, 12880, 77540.12
88, 4831838208, 13976, 72281.09
89, 4831838208, 11115, 88611.12
90, 4831838208, 11221, 88912.63
91, 4831838208, 11856, 84275.70
92, 4831838208, 12296, 81002.60
93, 4831838208, 12224, 81672.23
94, 4831838208, 10736, 92940.66
95, 4831838208, 10560, 95736.69
96, 4831838208, 11267, 87550.83
97, 4831838208, 11669, 86205.64
98, 4831838208, 11936, 82867.96
99, 4831838208, 10563, 94527.93
100, 4831838208, 12629, 79044.69
101, 4831838208, 12784, 78175.09
102, 4831838208, 13408, 75097.61
103, 4831838208, 12200, 81162.36
104, 4831838208, 14848, 67497.58
105, 4831838208, 13401, 74015.46
106, 4831838208, 14121, 70710.53
107, 4831838208, 12230, 81563.99
108, 4831838208, 10224, 97823.10
109, 4831838208, 10776, 92463.74
110, 4831838208, 12925, 77218.82
111, 4831838208, 10467, 95367.87
112, 4831838208, 11600, 86228.24
113, 4831838208, 10208, 97507.35
114, 4831838208, 11115, 89787.69
115, 4831838208, 13509, 73896.79
116, 4831838208, 11705, 85340.69
117, 4831838208, 11295, 88280.11
118, 4831838208, 12261, 81538.70
119, 4831838208, 11571, 86131.06
120, 4831838208, 11671, 85488.35
121, 4831838208, 11385, 87665.52
122, 4831838208, 9264, 108219.22
123, 4831838208, 9381, 105980.48
124, 4831838208, 11539, 86570.03
125, 4831838208, 13466, 74004.03
126, 4831838208, 11846, 85411.68
127, 4831838208, 11536, 86261.48
128, 4831838208, 12632, 78448.61
129, 4831838208, 11545, 86193.50
130, 4831838208, 12894, 77431.48
131, 4831838208, 14321, 69673.52
132, 4831838208, 11576, 86156.77
133, 4831838208, 11736, 85708.66
134, 4831838208, 11216, 88625.10
135, 4831838208, 10512, 94666.24
136, 4831838208, 12208, 81839.98
137, 4831838208, 10640, 93826.54
138, 4831838208, 11904, 84795.67
139, 4831838208, 12080, 81784.07
140, 4831838208, 10848, 92491.22
141, 4831838208, 11304, 87684.33
142, 4831838208, 9904, 101843.99
143, 4831838208, 8490, 116417.26
144, 4831838208, 11366, 87950.68
145, 4831838208, 11784, 85389.60
146, 4831838208, 13944, 70934.97
147, 4831838208, 11880, 84426.94
148, 4831838208, 10944, 90604.07
149, 4831838208, 13216, 75534.98
150, 4831838208, 19097, 52201.19
151, 4831838208, 14670, 68044.10
152, 4831838208, 16145, 61751.69
