Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 91340800, 22301, 10159.09
1, 325627904, 57199, 17409.39
2, 560119808, 57249, 17399.19
3, 761401344, 49141, 20283.30
4, 883609600, 29836, 35566.07
5, 901664768, 4408, 275067.56
6, 903311360, 402, 2274552.12
7, 916566016, 3236, 250597.87
8, 965152768, 11862, 85297.64
9, 1035636736, 17208, 59679.19
10, 1092939776, 13990, 68385.01
11, 1142304768, 12052, 84481.50
12, 1191280640, 11957, 85719.00
13, 1254166528, 15353, 64565.63
14, 1317208064, 15391, 62862.91
15, 1412165632, 23183, 43296.80
16, 1509888000, 23858, 41373.63
17, 1626304512, 28422, 35399.31
18, 1726914560, 24563, 40306.65
19, 1828655104, 24839, 40713.22
20, 1910689792, 20028, 49615.77
21, 2044252160, 32608, 31122.20
22, 2091442176, 11521, 86498.68
23, 2128678912, 9091, 108791.25
24, 2194989056, 16189, 61801.89
25, 2266931200, 17564, 56047.82
26, 2338684928, 17518, 57006.17
27, 2403921920, 15927, 62948.27
28, 2468126720, 15675, 66062.40
29, 2520666112, 12827, 74717.84
30, 2577768448, 13941, 73141.72
31, 2648313856, 17223, 62824.10
32, 2698031104, 12138, 75566.84
33, 2768171008, 17124, 57048.78
34, 2831880192, 15554, 66689.06
35, 2871902208, 9771, 103591.92
36, 2908758016, 8998, 109048.53
37, 2944995328, 8847, 113146.65
38, 2981740544, 8971, 112355.15
39, 3045699584, 15615, 61202.72
40, 3098566656, 12907, 79737.31
41, 3141783552, 10551, 92347.22
42, 3187773440, 11228, 88832.06
43, 3227115520, 9605, 107151.67
44, 3281879040, 13370, 72444.27
45, 3341135872, 14467, 69073.51
46, 3411959808, 17291, 57971.31
47, 3488989184, 18806, 52866.45
48, 3571851264, 20230, 49333.27
49, 3663421440, 22356, 44543.96
50, 3764211712, 24607, 40793.78
51, 3882938368, 28986, 34721.52
52, 3994284032, 27184, 36665.13
53, 4106485760, 27393, 36183.10
54, 4219772928, 27658, 35886.23
55, 4349767680, 31737, 31434.99
56, 4516016128, 40588, 24563.75
57, 4664520704, 36256, 27566.60
58, 4827467776, 39782, 25285.53
59, 4831838208, 9444, 107627.89
60, 4831838208, 8828, 109782.95
61, 4831838208, 8324, 122626.48
62, 4831838208, 8008, 123735.84
63, 4831838208, 9090, 108142.69
64, 4831838208, 10446, 100812.03
65, 4831838208, 9204, 102368.14
66, 4831838208, 9756, 108929.89
67, 4831838208, 9153, 102003.17
68, 4831838208, 10583, 100216.53
69, 4831838208, 9913, 94770.64
70, 4831838208, 10350, 96143.81
71, 4831838208, 11417, 88172.70
72, 4831838208, 11256, 88201.04
73, 4831838208, 12464, 80230.95
74, 4831838208, 11784, 84485.09
75, 4831838208, 9856, 101573.20
76, 4831838208, 10784, 92177.04
77, 4831838208, 10112, 102264.98
78, 4831838208, 10200, 95030.42
79, 4831838208, 9792, 101003.16
80, 4831838208, 8944, 112525.09
81, 4831838208, 12376, 80170.15
82, 4831838208, 13176, 75583.50
83, 4831838208, 13566, 73464.03
84, 4831838208, 11082, 90613.57
85, 4831838208, 10822, 92060.67
86, 4831838208, 11546, 86048.12
87, 4831838208, 11678, 85521.17
88, 4831838208, 11338, 89068.35
89, 4831838208, 12545, 78630.43
90, 4831838208, 11735, 86418.32
91, 4831838208, 10856, 90515.80
92, 4831838208, 11772, 84698.57
93, 4831838208, 11316, 88465.06
94, 4831838208, 10312, 96450.00
95, 4831838208, 9080, 111333.19
96, 4831838208, 11422, 86267.32
97, 4831838208, 13250, 75865.67
98, 4831838208, 11864, 83491.24
99, 4831838208, 12496, 79871.13
100, 4831838208, 12416, 80767.91
101, 4831838208, 12136, 81947.20
102, 4831838208, 11928, 84427.30
103, 4831838208, 11944, 82925.50
104, 4831838208, 12472, 80298.92
105, 4831838208, 13039, 76037.33
106, 4831838208, 11969, 83404.19
107, 4831838208, 10760, 92787.63
108, 4831838208, 10461, 95448.10
109, 4831838208, 11153, 89510.34
110, 4831838208, 10602, 95517.50
111, 4831838208, 9896, 99541.26
112, 4831838208, 11288, 88390.21
113, 4831838208, 10362, 96192.52
114, 4831838208, 11738, 85080.07
115, 4831838208, 11556, 86341.34
116, 4831838208, 10862, 91945.19
117, 4831838208, 11540, 86516.29
118, 4831838208, 11548, 86448.48
119, 4831838208, 11826, 84452.26
120, 4831838208, 10280, 97405.77
121, 4831838208, 11376, 87379.38
122, 4831838208, 10376, 96478.11
123, 4831838208, 8975, 110936.20
124, 4831838208, 10841, 92115.25
125, 4831838208, 12824, 77768.57
126, 4831838208, 11384, 88287.35
127, 4831838208, 12336, 81148.67
128, 4831838208, 11440, 86394.98
129, 4831838208, 11088, 90047.22
130, 4831838208, 12272, 81350.57
131, 4831838208, 11133, 89631.33
132, 4831838208, 10635, 93881.22
133, 4831838208, 12096, 83251.91
134, 4831838208, 11634, 85053.24
135, 4831838208, 11382, 87821.57
136, 4831838208, 12578, 79248.26
137, 4831838208, 11271, 88672.73
138, 4831838208, 12791, 78700.40
139, 4831838208, 11208, 88498.07
140, 4831838208, 10344, 96526.39
141, 4831838208, 10280, 97690.51
142, 4831838208, 9672, 102933.98
143, 4831838208, 10264, 96482.93
144, 4831838208, 11968, 83568.10
145, 4831838208, 10232, 98648.35
146, 4831838208, 13064, 75497.00
147, 4831838208, 11240, 88771.07
148, 4831838208, 11929, 83631.50
149, 4831838208, 14527, 68736.80
150, 4831838208, 19288, 51599.58
151, 4831838208, 14407, 69304.92
152, 4831838208, 15630, 63722.23
153, 4831838208, 16947, 58828.40
154, 4831838208, 28209, 35283.20
155, 4831838208, 25799, 38597.33
156, 4831838208, 34161, 29065.69
