Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 18759680, 4581, 17341.55
1, 335835136, 77411, 12848.75
2, 664539136, 80250, 12395.03
3, 918982656, 62120, 16032.09
4, 1017597952, 24076, 44968.90
5, 1025245184, 1867, 513267.08
6, 1029742592, 1098, 1021157.39
7, 1031798784, 502, 1938556.74
8, 1100984320, 16891, 54022.05
9, 1190834176, 21936, 44499.86
10, 1289945088, 24197, 40074.01
11, 1383714816, 22893, 44111.78
12, 1476173824, 22573, 45588.32
13, 1570213888, 22959, 43293.72
14, 1664536576, 23028, 43927.56
15, 1753227264, 21653, 44223.70
16, 1861619712, 26463, 37339.64
17, 2000699392, 33955, 29677.03
18, 2095026176, 23029, 42939.72
19, 2206420992, 27196, 37056.86
20, 2307018752, 24560, 40274.52
21, 2422906880, 28293, 36246.76
22, 2466504704, 10644, 94141.65
23, 2516283392, 12153, 84252.94
24, 2596196352, 19510, 49144.70
25, 2679148544, 20252, 48797.33
26, 2765975552, 21198, 47090.16
27, 2839896064, 18047, 55099.47
28, 2901770240, 15106, 68463.97
29, 2970550272, 16792, 57319.84
30, 3048304640, 18983, 53758.57
31, 3135070208, 21183, 47750.63
32, 3177287680, 10307, 97688.27
33, 3247304704, 17094, 57616.57
34, 3293982720, 11396, 85161.78
35, 3348033536, 13196, 79397.66
36, 3405987840, 14149, 68880.24
37, 3459571712, 13082, 76459.02
38, 3525742592, 16155, 62914.94
39, 3612508160, 21183, 45112.51
40, 3683946496, 17441, 58663.77
41, 3766890496, 20250, 48612.02
42, 3848482816, 19920, 49643.86
43, 3905458176, 13910, 74171.44
44, 3990908928, 20862, 46349.48
45, 4075352064, 20616, 48364.59
46, 4136091648, 14829, 68054.99
47, 4249489408, 27685, 35863.56
48, 4343590912, 22974, 43362.51
49, 4465352704, 29727, 33477.29
50, 4578623488, 27654, 36432.45
51, 4700876800, 29847, 33522.53
52, 4808482816, 26271, 37620.71
