Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 28966912, 7073, 13749.62
1, 279891968, 61261, 16257.81
2, 519307264, 58451, 17044.61
3, 722149376, 49522, 20121.33
4, 810319872, 21526, 51221.54
5, 816963584, 1622, 718668.32
6, 821153792, 1023, 932804.07
7, 822607872, 355, 2599472.06
8, 839856128, 4211, 212762.52
9, 905916416, 16128, 62122.70
10, 940498944, 8443, 112878.28
11, 999989248, 14524, 70085.27
12, 1055707136, 13603, 75168.39
13, 1127866368, 17617, 55952.41
14, 1192767488, 15845, 61637.10
15, 1278746624, 20991, 47963.04
16, 1368621056, 21942, 44822.47
17, 1468583936, 24405, 41398.00
18, 1548955648, 19622, 50269.73
19, 1626021888, 18815, 53419.07
20, 1690025984, 15626, 63507.28
21, 1764511744, 18185, 54931.05
22, 1857208320, 22631, 44660.56
23, 1938739200, 19905, 49519.88
24, 2039926784, 24704, 40494.84
25, 2124587008, 20669, 48687.53
26, 2230378496, 25828, 38808.13
27, 2328322048, 23912, 41436.46
28, 2419146752, 22174, 44747.54
29, 2489335808, 17136, 58665.09
30, 2540625920, 12522, 80725.47
31, 2623340544, 20194, 49579.77
32, 2682568704, 14460, 72321.76
33, 2742366208, 14599, 65515.58
34, 2809659392, 16429, 59288.08
35, 2867638272, 14155, 72843.53
36, 2926551040, 14383, 69858.04
37, 2971865088, 11063, 91284.95
38, 3033792512, 15119, 62858.11
39, 3144564736, 27044, 36912.80
40, 3193597952, 11971, 85913.37
41, 3240009728, 11331, 86936.10
42, 3283505152, 10619, 92661.00
43, 3360686080, 18843, 53000.96
44, 3449860096, 21771, 45980.87
45, 3560476672, 27006, 36861.54
46, 3692556288, 32246, 31207.74
47, 3806330880, 27777, 35621.69
48, 3930353664, 30279, 32956.95
49, 4031590400, 24716, 40389.06
50, 4120907776, 21806, 46257.24
51, 4233773056, 27555, 36304.82
52, 4341571584, 26318, 37467.78
53, 4456603648, 28084, 35577.20
54, 4576083968, 29170, 34156.78
55, 4720803840, 35332, 28490.58
56, 4831838208, 28853, 34464.14
57, 4831838208, 6824, 145914.68
58, 4831838208, 6648, 151295.92
59, 4831838208, 7368, 137265.43
60, 4831838208, 8124, 120048.33
61, 4831838208, 8660, 117872.37
62, 4831838208, 8272, 119952.20
63, 4831838208, 9871, 99422.08
64, 4831838208, 10425, 101549.98
65, 4831838208, 9264, 101201.56
66, 4831838208, 9960, 107101.29
67, 4831838208, 9424, 98722.38
68, 4831838208, 10456, 101175.67
69, 4831838208, 9104, 103377.69
70, 4831838208, 11168, 89095.17
71, 4831838208, 12216, 82230.74
72, 4831838208, 11600, 85503.85
73, 4831838208, 10706, 93298.53
74, 4831838208, 11326, 88083.27
75, 4831838208, 11760, 85434.10
76, 4831838208, 10704, 92744.75
77, 4831838208, 10560, 97626.58
78, 4831838208, 10928, 89180.22
79, 4831838208, 10368, 95278.43
80, 4831838208, 10280, 98131.10
81, 4831838208, 12160, 81227.00
82, 4831838208, 11672, 85428.44
83, 4831838208, 11456, 87095.68
84, 4831838208, 11168, 89866.04
85, 4831838208, 11360, 87342.88
86, 4831838208, 12756, 78248.29
87, 4831838208, 11780, 84884.61
88, 4831838208, 13000, 77110.77
89, 4831838208, 11546, 85963.02
90, 4831838208, 10242, 97373.30
91, 4831838208, 10322, 96801.98
92, 4831838208, 11402, 87456.95
