Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 63705088, 15554, 12157.64
1, 318185472, 62129, 16024.81
2, 573943808, 62441, 15947.20
3, 810946560, 57862, 17216.41
4, 922787840, 27305, 40405.02
5, 926412800, 885, 1342945.87
6, 931999744, 1364, 686927.20
7, 942374912, 2533, 303965.50
8, 988667904, 11302, 88585.53
9, 1051172864, 15260, 67703.51
10, 1113579520, 15236, 63136.51
11, 1177198592, 15532, 65217.45
12, 1244925952, 16535, 62249.22
13, 1308147712, 15435, 63238.15
14, 1431674880, 30158, 32536.75
15, 1519124480, 21350, 46847.06
16, 1611292672, 22502, 44599.38
17, 1681588224, 17162, 57953.82
18, 1761878016, 19602, 50572.94
19, 1837158400, 18379, 54769.01
20, 1915080704, 19024, 52370.56
21, 2013143040, 23941, 41463.73
22, 2089541632, 18652, 54478.32
23, 2176241664, 21167, 46891.40
24, 2249494528, 17884, 55482.27
25, 2320760832, 17399, 57389.27
26, 2429628416, 26579, 37752.49
27, 2505678848, 18567, 53249.04
28, 2594725888, 21740, 45933.40
29, 2675249152, 19659, 50795.28
30, 2723987456, 11899, 85485.56
31, 2827362304, 25238, 39877.57
32, 2911129600, 20451, 50372.29
33, 2952761344, 10164, 95355.48
34, 3009003520, 13731, 71248.32
35, 3105148928, 23473, 43871.56
36, 3168944128, 15575, 64031.88
37, 3230994432, 15149, 66978.41
38, 3305832448, 18271, 54656.72
39, 3363512320, 14082, 67241.79
40, 3422932992, 14507, 70874.21
41, 3484106752, 14935, 65486.63
42, 3547979776, 15594, 64234.77
43, 3630280704, 20093, 49425.33
44, 3718094848, 21439, 46380.13
45, 3816034304, 23911, 41789.06
46, 3957460992, 34528, 28820.44
47, 4105236480, 36078, 28019.45
48, 4274728960, 41380, 23773.61
49, 4377522176, 25096, 39774.89
50, 4470411264, 22678, 44551.70
51, 4564410368, 22949, 43503.02
52, 4676542464, 27376, 36023.78
53, 4808650752, 32253, 31353.08
54, 4831838208, 10126, 97325.81
55, 4831838208, 5624, 178965.05
56, 4831838208, 5496, 183024.01
57, 4831838208, 7664, 128964.66
58, 4831838208, 7568, 132534.01
59, 4831838208, 6192, 164384.90
60, 4831838208, 8692, 111455.25
61, 4831838208, 8964, 114213.81
62, 4831838208, 9064, 109096.18
63, 4831838208, 10062, 97547.32
64, 4831838208, 10834, 97786.14
65, 4831838208, 9576, 97851.91
66, 4831838208, 9812, 101839.34
67, 4831838208, 10156, 98198.93
68, 4831838208, 11072, 95729.11
69, 4831838208, 10392, 90346.15
70, 4831838208, 10584, 94105.44
71, 4831838208, 11968, 84187.26
72, 4831838208, 12104, 81745.14
73, 4831838208, 12344, 81186.20
74, 4831838208, 10648, 93419.29
75, 4831838208, 11376, 87930.92
76, 4831838208, 10808, 92315.41
77, 4831838208, 9384, 109736.65
78, 4831838208, 10848, 89766.00
79, 4831838208, 10032, 98563.87
80, 4831838208, 10296, 97944.63
81, 4831838208, 10944, 90273.60
82, 4831838208, 11768, 85050.66
83, 4831838208, 10888, 91268.47
84, 4831838208, 11328, 88231.64
85, 4831838208, 11704, 85177.92
86, 4831838208, 12754, 78262.67
87, 4831838208, 12822, 77872.32
88, 4831838208, 11384, 88009.02
89, 4831838208, 10992, 90419.93
90, 4831838208, 11504, 86718.76
91, 4831838208, 10808, 92635.78
92, 4831838208, 11464, 86806.10
93, 4831838208, 12544, 79832.60
94, 4831838208, 10022, 99310.19
95, 4831838208, 10082, 99880.83
96, 4831838208, 11200, 88189.36
97, 4831838208, 11384, 88485.99
98, 4831838208, 12312, 80343.16
99, 4831838208, 11712, 85222.02
100, 4831838208, 13352, 75108.05
101, 4831838208, 12519, 79461.29
102, 4831838208, 11513, 87524.23
103, 4831838208, 11552, 85691.30
104, 4831838208, 11224, 89221.05
105, 4831838208, 11968, 82932.75
106, 4831838208, 12366, 80725.45
