Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 157265920, 38396, 3995.00
1, 836505600, 165830, 5963.03
2, 1483370496, 157926, 6264.99
3, 1975463936, 120140, 8257.25
4, 2227183616, 61455, 17165.10
5, 2232967168, 1412, 873085.74
6, 2236674048, 905, 932503.57
7, 2242998272, 1544, 560654.59
8, 2316537856, 17954, 59053.40
9, 2400243712, 20436, 47519.35
10, 2485587968, 20836, 46220.90
11, 2570027008, 20615, 48954.10
12, 2652491776, 20133, 51033.04
13, 2740035584, 21373, 45453.88
14, 2836402176, 23527, 42415.99
15, 2935955456, 24305, 40781.04
16, 3018252288, 20092, 49871.95
17, 3090173952, 17559, 56902.01
18, 3165474816, 18384, 54325.78
19, 3238375424, 17798, 56091.92
20, 3311751168, 17914, 55744.58
21, 3383476224, 17511, 56969.97
22, 3483406336, 24397, 41059.24
23, 3569389568, 20992, 47652.49
24, 3649544192, 19569, 50567.13
25, 3731116032, 19915, 50245.13
26, 3826561024, 23302, 43054.44
27, 3913510912, 21228, 46581.40
28, 4007911424, 23047, 45306.49
29, 4143046656, 32992, 28805.23
30, 4232454144, 21828, 46805.47
31, 4320239616, 21432, 46964.40
32, 4383322112, 15401, 67355.18
33, 4442558464, 14462, 65602.76
34, 4524048384, 19895, 49220.88
35, 4592730112, 16768, 61458.56
36, 4663287808, 17226, 58177.22
37, 4731432960, 16637, 60440.67
38, 4830298112, 24137, 41570.26
39, 4831838208, 5241, 181642.81
40, 4831838208, 3432, 298760.19
41, 4831838208, 4112, 239228.80
42, 4831838208, 4976, 198103.67
43, 4831838208, 5768, 175203.88
44, 4831838208, 8464, 116640.41
45, 4831838208, 6120, 163366.50
46, 4831838208, 6984, 143953.96
47, 4831838208, 5912, 179209.63
48, 4831838208, 6454, 143919.55
49, 4831838208, 5040, 198098.43
50, 4831838208, 5274, 189283.57
51, 4831838208, 4926, 202847.14
52, 4831838208, 5717, 174952.79
53, 4831838208, 5513, 181059.88
54, 4831838208, 6376, 156654.19
55, 4831838208, 5174, 193146.62
56, 4831838208, 5638, 179553.53
57, 4831838208, 6416, 153921.78
58, 4831838208, 7968, 124845.22
59, 4831838208, 7472, 137513.34
60, 4831838208, 8520, 113689.46
61, 4831838208, 9000, 113858.34
62, 4831838208, 11456, 86283.51
63, 4831838208, 10236, 95772.42
64, 4831838208, 10788, 97559.41
65, 4831838208, 9000, 104900.90
66, 4831838208, 10928, 97736.51
67, 4831838208, 9952, 92944.44
68, 4831838208, 10752, 92832.79
69, 4831838208, 10640, 93673.05
70, 4831838208, 11240, 88792.66
71, 4831838208, 14184, 70755.19
72, 4831838208, 12472, 79550.87
73, 4831838208, 12696, 78983.07
74, 4831838208, 12504, 79614.45
75, 4831838208, 11640, 86286.58
76, 4831838208, 11907, 83065.24
77, 4831838208, 10989, 94009.84
78, 4831838208, 10832, 89828.46
79, 4831838208, 10144, 97299.12
80, 4831838208, 10984, 91841.05
81, 4831838208, 12484, 79049.24
82, 4831838208, 12436, 80259.39
83, 4831838208, 13881, 71799.43
84, 4831838208, 12663, 79030.81
85, 4831838208, 14544, 68376.77
86, 4831838208, 12547, 79557.65
87, 4831838208, 11645, 85756.32
88, 4831838208, 14224, 70964.74
89, 4831838208, 12081, 81555.38
90, 4831838208, 11061, 90197.21
91, 4831838208, 11260, 88969.19
92, 4831838208, 12776, 77926.30
93, 4831838208, 11614, 86022.06
94, 4831838208, 11000, 90457.96
95, 4831838208, 9944, 101757.57
96, 4831838208, 11102, 88801.43
97, 4831838208, 13090, 76751.51
98, 4831838208, 13152, 75244.98
99, 4831838208, 12017, 83061.02
100, 4831838208, 12127, 82642.11
101, 4831838208, 11968, 83292.24
102, 4831838208, 11056, 90420.08
103, 4831838208, 12920, 77108.96
104, 4831838208, 12024, 83295.52
105, 4831838208, 11960, 82978.59
106, 4831838208, 12906, 77330.62
107, 4831838208, 12438, 80217.44
108, 4831838208, 11321, 88168.41
109, 4831838208, 12439, 80228.95
110, 4831838208, 12416, 81156.98
111, 4831838208, 11184, 88334.38
112, 4831838208, 12448, 80324.56
113, 4831838208, 10776, 92465.73
114, 4831838208, 10216, 97678.35
115, 4831838208, 12248, 81496.76
116, 4831838208, 11452, 87413.28
117, 4831838208, 12998, 76559.09
118, 4831838208, 11310, 88365.16
119, 4831838208, 11880, 83944.26
120, 4831838208, 11904, 83913.36
121, 4831838208, 11128, 89600.19
122, 4831838208, 11408, 87699.80
123, 4831838208, 9768, 101960.71
124, 4831838208, 11626, 85850.12
125, 4831838208, 13702, 72818.99
126, 4831838208, 11960, 84774.56
127, 4831838208, 12280, 80530.85
128, 4831838208, 12096, 81981.63
129, 4831838208, 12944, 77175.19
130, 4831838208, 12184, 82032.22
131, 4831838208, 11576, 86124.28
132, 4831838208, 10368, 96200.40
133, 4831838208, 11048, 90416.28
134, 4831838208, 13704, 73049.05
135, 4831838208, 12408, 80133.02
136, 4831838208, 12145, 82262.90
137, 4831838208, 11975, 83314.52
138, 4831838208, 11392, 88454.64
139, 4831838208, 11152, 88937.89
140, 4831838208, 10656, 93669.32
141, 4831838208, 11200, 89583.40
142, 4831838208, 11176, 89455.98
143, 4831838208, 11055, 89434.20
144, 4831838208, 12369, 80818.44
145, 4831838208, 10616, 94584.08
146, 4831838208, 10952, 90586.89
147, 4831838208, 12719, 78314.04
148, 4831838208, 10635, 93879.94
149, 4831838208, 13764, 72490.28
