Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 42729472, 10433, 7949.98
1, 811294720, 187638, 5263.12
2, 1487990784, 165209, 5986.84
3, 1945354240, 111661, 8889.52
4, 2169438208, 54708, 19289.69
5, 2177261568, 1910, 627811.84
6, 2181521408, 1040, 976251.87
7, 2188791808, 1775, 409128.47
8, 2256691200, 16577, 64269.60
9, 2304823296, 11751, 82400.35
10, 2375872512, 17346, 55528.35
11, 2432942080, 13933, 73004.00
12, 2494840832, 15112, 67653.78
13, 2565996544, 17372, 56743.33
14, 2642440192, 18663, 51989.06
15, 2718814208, 18646, 54185.56
16, 2804424704, 20901, 47181.83
17, 2900258816, 23397, 42731.83
18, 2972692480, 17684, 56467.91
19, 3040735232, 16612, 60960.91
20, 3095420928, 13351, 73736.52
21, 3158814720, 15477, 65546.02
22, 3245080576, 21061, 47269.08
23, 3315589120, 17214, 57201.47
24, 3389870080, 18135, 55292.51
25, 3466358784, 18674, 53582.16
26, 3557969920, 22366, 44876.95
27, 3642634240, 20670, 47762.42
28, 3722952704, 19609, 53624.14
29, 3796611072, 17983, 53106.74
30, 3834949632, 9360, 108641.67
31, 3891867648, 13896, 71867.29
32, 3939258368, 11570, 89923.10
33, 4022321152, 20279, 47448.48
34, 4073267200, 12438, 77784.58
35, 4157505536, 20566, 50737.37
36, 4219494400, 15134, 63836.32
37, 4271292416, 12646, 81677.39
38, 4356431872, 20786, 46369.52
39, 4423630848, 16406, 60173.42
40, 4464922624, 10081, 102067.05
41, 4502540288, 9184, 107518.43
42, 4536360960, 8257, 118897.27
43, 4608663552, 17652, 56936.65
44, 4708356096, 24339, 40852.19
45, 4807467008, 24197, 41344.26
46, 4831838208, 12119, 82745.29
47, 4831838208, 5624, 187165.85
48, 4831838208, 5921, 158410.96
49, 4831838208, 6271, 159351.31
50, 4831838208, 4821, 206914.52
51, 4831838208, 4979, 203117.08
52, 4831838208, 4768, 207016.96
53, 4831838208, 6448, 155017.34
54, 4831838208, 6288, 158751.89
55, 4831838208, 6728, 148751.69
56, 4831838208, 5392, 185912.46
57, 4831838208, 8808, 112693.68
58, 4831838208, 9664, 104392.48
59, 4831838208, 6968, 145614.91
60, 4831838208, 11192, 86685.74
61, 4831838208, 10784, 95100.55
62, 4831838208, 10048, 98261.17
63, 4831838208, 10334, 95023.24
64, 4831838208, 11738, 90240.10
65, 4831838208, 11056, 84779.09
66, 4831838208, 11304, 88195.09
67, 4831838208, 10176, 98321.51
68, 4831838208, 11304, 93799.08
69, 4831838208, 10376, 90033.80
70, 4831838208, 9556, 104286.08
71, 4831838208, 13060, 76718.20
72, 4831838208, 12480, 79703.37
73, 4831838208, 13200, 75931.31
74, 4831838208, 13536, 73529.18
75, 4831838208, 11816, 84715.85
76, 4831838208, 11856, 84092.99
77, 4831838208, 11208, 91130.41
78, 4831838208, 11016, 89207.38
79, 4831838208, 9912, 99397.40
80, 4831838208, 10096, 99983.21
81, 4831838208, 14257, 69235.26
82, 4831838208, 13135, 76118.28
83, 4831838208, 13355, 74442.12
84, 4831838208, 12237, 81956.17
85, 4831838208, 12567, 79249.03
86, 4831838208, 12073, 82393.98
87, 4831838208, 13240, 75470.75
88, 4831838208, 12896, 78394.90
89, 4831838208, 11328, 86883.36
90, 4831838208, 11552, 86331.25
91, 4831838208, 11800, 84641.65
92, 4831838208, 13040, 76476.52
93, 4831838208, 11696, 85315.60
94, 4831838208, 12104, 82433.30
95, 4831838208, 9352, 108009.36
96, 4831838208, 11512, 85783.44
97, 4831838208, 10280, 98023.92
98, 4831838208, 12752, 77407.37
99, 4831838208, 11465, 87151.86
100, 4831838208, 13871, 72164.93
101, 4831838208, 12088, 82297.63
102, 4831838208, 11280, 88712.88
103, 4831838208, 11768, 84704.89
104, 4831838208, 12256, 81814.33
105, 4831838208, 11528, 86028.12
106, 4831838208, 12400, 80485.40
107, 4831838208, 10912, 91509.75
108, 4831838208, 11968, 83557.07
109, 4831838208, 11976, 83210.63
110, 4831838208, 12936, 78131.75
111, 4831838208, 12023, 81875.91
112, 4831838208, 11905, 83947.81
113, 4831838208, 10536, 94644.82
114, 4831838208, 11144, 89600.71
115, 4831838208, 11448, 87125.70
116, 4831838208, 10396, 96061.96
117, 4831838208, 11751, 84962.78
118, 4831838208, 12382, 80709.19
119, 4831838208, 11951, 83416.80
120, 4831838208, 9600, 104018.35
121, 4831838208, 11472, 86972.97
122, 4831838208, 11373, 87826.75
123, 4831838208, 9851, 101254.82
124, 4831838208, 10486, 95184.30
125, 4831838208, 12010, 83083.76
126, 4831838208, 12264, 81964.66
127, 4831838208, 12688, 78872.68
128, 4831838208, 11167, 88469.75
129, 4831838208, 11253, 88729.27
130, 4831838208, 13020, 76889.01
131, 4831838208, 11520, 86366.19
132, 4831838208, 10859, 92032.73
133, 4831838208, 12645, 79301.44
134, 4831838208, 11032, 90365.61
135, 4831838208, 13032, 76251.85
136, 4831838208, 12160, 82187.01
137, 4831838208, 12848, 77677.64
138, 4831838208, 11504, 87585.93
139, 4831838208, 10856, 91131.12
140, 4831838208, 9744, 102757.04
141, 4831838208, 11832, 84468.71
142, 4831838208, 10840, 92499.95
143, 4831838208, 10096, 97764.23
144, 4831838208, 12672, 78909.53
145, 4831838208, 11056, 90631.59
146, 4831838208, 10808, 91881.36
147, 4831838208, 10704, 93202.74
148, 4831838208, 11184, 90453.81
149, 4831838208, 11720, 84084.28
150, 4831838208, 17692, 56312.93
151, 4831838208, 13910, 71823.54
