Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 127172608, 31049, 3904.64
1, 1118777344, 242091, 4064.38
2, 2210631680, 266566, 3684.93
3, 3316137984, 269899, 3638.63
4, 4050960384, 179400, 5507.96
5, 4696686592, 157648, 6285.37
6, 4985958400, 70623, 14603.77
7, 5016625152, 7487, 149704.45
8, 5024862208, 2011, 441727.95
9, 5088526336, 15543, 62384.10
10, 5292945408, 49907, 19657.03
11, 5613350912, 78224, 12792.55
12, 5831098368, 53161, 19087.45
13, 6104190976, 66673, 14713.44
14, 6428405760, 79154, 12470.34
15, 6700204032, 66357, 14937.57
16, 6962507776, 64039, 15553.10
17, 7210049536, 60435, 16515.98
18, 7472271360, 64019, 15502.62
19, 7725379584, 61794, 16181.32
20, 7979536384, 62050, 16042.01
21, 8228696064, 60830, 16305.28
22, 8500678656, 66402, 14985.17
23, 8716341248, 52652, 18944.35
24, 9054978048, 82675, 12064.92
25, 9420382208, 89210, 11096.62
26, 9726615552, 74764, 13323.11
27, 9951981568, 55021, 18305.76
28, 10156863488, 50020, 19876.63
29, 10362994688, 50325, 19612.00
30, 10557452288, 47475, 21173.78
31, 10791763968, 57205, 17499.99
32, 11055509504, 64391, 15401.03
33, 11329167360, 66811, 14888.50
34, 11639775232, 75832, 13214.77
35, 11918102528, 67951, 14605.00
36, 12215468032, 72599, 13752.35
37, 12453814272, 58190, 16939.60
38, 12654678016, 49039, 20367.06
39, 12875509760, 53914, 18368.46
40, 13127856128, 61608, 16117.54
41, 13363310592, 57484, 17342.89
42, 13615394816, 61544, 16220.85
43, 13845098496, 56080, 17703.51
44, 14030950400, 45374, 22269.95
45, 14231646208, 48998, 20115.74
46, 14457798656, 55213, 18353.89
47, 14692560896, 57315, 17081.31
48, 14915293184, 54378, 18532.56
49, 15080206336, 40262, 24489.45
50, 15257792512, 43356, 23423.27
51, 15414939648, 38366, 25900.14
52, 15604097024, 46181, 21478.35
53, 15797501952, 47218, 20927.09
54, 16048869376, 61369, 16169.95
55, 16262258688, 52097, 19132.35
56, 16527085568, 64655, 15344.06
57, 16791400448, 64530, 15479.36
58, 17099247616, 75158, 13201.74
59, 17388998656, 70740, 14076.76
60, 17671589888, 68992, 14469.50
61, 17992400896, 78323, 12683.32
62, 18326614016, 81595, 12141.27
63, 18595291136, 65595, 15260.75
64, 18842353664, 60318, 16523.75
65, 19099447296, 62767, 15784.35
66, 19327352832, 57754, 17327.10
67, 19327352832, 15640, 64219.84
68, 19327352832, 21416, 46119.48
69, 19327352832, 28496, 35089.60
70, 19327352832, 30904, 31929.58
71, 19327352832, 29704, 33520.81
