Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 69271552, 16913, 10414.35
1, 546983936, 116629, 8508.12
2, 1062469632, 125851, 7880.00
3, 1431240704, 90032, 11040.34
4, 1931886592, 122228, 8114.14
5, 2285498368, 86331, 11518.62
6, 2430132224, 35311, 29061.02
7, 2445824000, 3831, 253718.62
8, 2459168768, 3258, 328865.11
9, 2510766080, 12597, 74856.51
10, 2651680768, 34403, 28704.49
11, 2788700160, 33452, 30274.76
12, 2927882240, 33980, 28740.54
13, 3073462272, 35542, 28068.49
14, 3209859072, 33300, 30086.32
15, 3351392256, 34554, 28752.88
16, 3494604800, 34964, 28788.13
17, 3657531392, 39777, 25039.22
18, 3855597568, 48356, 20530.61
19, 4009373696, 37543, 26533.09
20, 4165545984, 38128, 26163.52
21, 4333776896, 41072, 24333.95
22, 4498305024, 40168, 24710.80
23, 4631318528, 32474, 31046.11
24, 4755800064, 30391, 33345.18
25, 4870021120, 27886, 35103.45
26, 5029142528, 38848, 25595.62
27, 5181759488, 37260, 26831.44
28, 5351075840, 41337, 24055.06
29, 5508698112, 38482, 25977.53
30, 5662871552, 37640, 26339.70
31, 5830799360, 40998, 24402.19
32, 5945921536, 28106, 36051.74
33, 6089719808, 35107, 28556.66
34, 6231126016, 34523, 28226.59
35, 6353620992, 29906, 33925.89
36, 6481272832, 31165, 32045.40
37, 6602555392, 29610, 33328.23
38, 6716391424, 27792, 35915.15
39, 6835961856, 29192, 34999.77
40, 6936686592, 24591, 39786.52
41, 7083167744, 35762, 28532.10
42, 7206944768, 30219, 32489.59
43, 7331414016, 30388, 33247.82
44, 7447072768, 28237, 35054.13
45, 7560310784, 27646, 35474.53
46, 7697371136, 33462, 30375.42
47, 7836631040, 33999, 28862.10
48, 7960993792, 30362, 33027.21
49, 8115372032, 37690, 26314.60
50, 8281366528, 40526, 24663.63
51, 8457973760, 43117, 22958.22
52, 8643493888, 45293, 22022.34
53, 8829046784, 45301, 22167.27
54, 8999563264, 41630, 23923.26
55, 9187217408, 45814, 21727.34
56, 9375068160, 45862, 21590.83
57, 9569288192, 47417, 21051.58
58, 9663676416, 29549, 33702.58
59, 9663676416, 15928, 62790.17
60, 9663676416, 13080, 76466.23
61, 9663676416, 17176, 57933.86
62, 9663676416, 18528, 55205.25
63, 9663676416, 20280, 49154.40
64, 9663676416, 21568, 45276.37
65, 9663676416, 20984, 46957.43
66, 9663676416, 20112, 50414.02
67, 9663676416, 19544, 50228.07
68, 9663676416, 23551, 42197.56
69, 9663676416, 25721, 38767.99
70, 9663676416, 25304, 39502.88
71, 9663676416, 23936, 41767.01
72, 9663676416, 24544, 40447.92
73, 9663676416, 25401, 39022.62
74, 9663676416, 25303, 39363.15
75, 9663676416, 24752, 40279.79
76, 9663676416, 23408, 42827.08
77, 9663676416, 22624, 44016.35
78, 9663676416, 21512, 46097.60
79, 9663676416, 23808, 41734.42
80, 9663676416, 21216, 47008.86
81, 9663676416, 22464, 44520.62
82, 9663676416, 19024, 52122.24
83, 9663676416, 25221, 39495.69
84, 9663676416, 26963, 37174.31
85, 9663676416, 27506, 35970.12
86, 9663676416, 25734, 38714.97
87, 9663676416, 23928, 41911.75
88, 9663676416, 23728, 41833.55
89, 9663676416, 19472, 51075.04
90, 9663676416, 24968, 39900.45
91, 9663676416, 21111, 47214.71
92, 9663676416, 20249, 49233.85
93, 9663676416, 24264, 41068.01
94, 9663676416, 24216, 41514.46
95, 9663676416, 23024, 43098.77
96, 9663676416, 24536, 40407.72
97, 9663676416, 25728, 38709.67
98, 9663676416, 25848, 38525.25
99, 9663676416, 25232, 39604.80
100, 9663676416, 23303, 42599.14
101, 9663676416, 21905, 45606.45
102, 9663676416, 24984, 39976.46
103, 9663676416, 26536, 37486.53
104, 9663676416, 25368, 39050.48
105, 9663676416, 24264, 41051.61
106, 9663676416, 25136, 39700.99
107, 9663676416, 24520, 40843.77
108, 9663676416, 24792, 39866.23
109, 9663676416, 24664, 40511.17
110, 9663676416, 23576, 42232.18
111, 9663676416, 25304, 39469.00
112, 9663676416, 24290, 40798.60
113, 9663676416, 23318, 43052.64
114, 9663676416, 21960, 45014.09
115, 9663676416, 23752, 41931.30
116, 9663676416, 23888, 41895.72
117, 9663676416, 21432, 46579.81
118, 9663676416, 16072, 61594.56
119, 9663676416, 20533, 48339.25
120, 9663676416, 16875, 59219.43
121, 9663676416, 25584, 38983.98
122, 9663676416, 24376, 40861.08
123, 9663676416, 17872, 55594.66
124, 9663676416, 22960, 43223.82
125, 9663676416, 23880, 41706.80
126, 9663676416, 23368, 42630.70
127, 9663676416, 24160, 41384.53
128, 9663676416, 24424, 40628.23
129, 9663676416, 21736, 46053.23
130, 9663676416, 22416, 44397.26
131, 9663676416, 20575, 48169.40
132, 9663676416, 25369, 39491.81
133, 9663676416, 22234, 44588.72
134, 9663676416, 21171, 47048.80
135, 9663676416, 18379, 54390.39
136, 9663676416, 22352, 45448.63
137, 9663676416, 20775, 46894.38
138, 9663676416, 18425, 54264.84
139, 9663676416, 23136, 43082.19
140, 9663676416, 20040, 49554.53
141, 9663676416, 22680, 43937.95
142, 9663676416, 25032, 39793.29
143, 9663676416, 26552, 37521.87
144, 9663676416, 28736, 34619.96
145, 9663676416, 30712, 32379.19
146, 9663676416, 22592, 44168.38
147, 9663676416, 24736, 40481.06
148, 9663676416, 24088, 41050.87
149, 9663676416, 24856, 40282.69
150, 9663676416, 25181, 39324.15
151, 9663676416, 33739, 29644.71
152, 9663676416, 25856, 38322.88
153, 9663676416, 24048, 41435.19
154, 9663676416, 34512, 28786.06
155, 9663676416, 26096, 38195.37
156, 9663676416, 31120, 31940.73
157, 9663676416, 33728, 29514.61
