Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 96423936, 23542, 7348.70
1, 520450048, 103522, 9592.56
2, 904003584, 93641, 10612.12
3, 1225302016, 78442, 12681.16
4, 1543704576, 77735, 12798.42
5, 1846685696, 73970, 13453.19
6, 2003525632, 38291, 26543.60
7, 2017099776, 3314, 323171.40
8, 2024181760, 1729, 877918.86
9, 2076540928, 12783, 31652.39
10, 2205806592, 31559, 31299.06
11, 2345807872, 34180, 29672.66
12, 2487939072, 34700, 28170.68
13, 2612252672, 30350, 32880.95
14, 2704007168, 22401, 44666.14
15, 2817433600, 27692, 35969.23
16, 2952724480, 33030, 30499.43
17, 3124113408, 41843, 23624.67
18, 3320578048, 47965, 20830.13
19, 3478233088, 38490, 25861.10
20, 3649605632, 41839, 23817.72
21, 3834818560, 45218, 22199.92
22, 4006621184, 41944, 23593.45
23, 4134907904, 31320, 32002.26
24, 4266389504, 32100, 31820.03
25, 4391858176, 30632, 31847.47
26, 4541652992, 36571, 27167.53
27, 4718075904, 43072, 23229.48
28, 4885921792, 40978, 24291.50
29, 5054263296, 41099, 24208.30
30, 5222608896, 41100, 24281.57
31, 5388734464, 40558, 24585.57
32, 5509750784, 29545, 34449.26
33, 5641687040, 32211, 31034.46
34, 5759365120, 28730, 34031.17
35, 5864992768, 25788, 39297.27
36, 5946503168, 19900, 49958.37
37, 6022094848, 18455, 53835.98
38, 6135947264, 27796, 35840.32
39, 6268309504, 32315, 31547.73
40, 6384742400, 28426, 34472.20
41, 6493569024, 26569, 38334.33
42, 6620098560, 30891, 31799.91
43, 6721097728, 24658, 40996.64
44, 6807400448, 21070, 47035.72
45, 6915284992, 26339, 37254.67
46, 7042859008, 31146, 32644.12
47, 7162843136, 29293, 33377.75
48, 7294484480, 32139, 31141.63
49, 7443709952, 36432, 27387.33
50, 7611985920, 41083, 24130.14
51, 7790092288, 43483, 22921.70
52, 7995691008, 50195, 19874.47
53, 8168751104, 42251, 23795.07
54, 8338427904, 41425, 24020.45
55, 8502435840, 40041, 24863.93
56, 8683704320, 44255, 22464.87
57, 8853712896, 41506, 23949.90
58, 9074700288, 53952, 18476.85
59, 9331568640, 62712, 15867.97
60, 9651326976, 78066, 12831.38
61, 9663676416, 18736, 52948.42
62, 9663676416, 15472, 66268.49
63, 9663676416, 21144, 47110.42
64, 9663676416, 21160, 46135.66
65, 9663676416, 20369, 48426.58
66, 9663676416, 19535, 51871.87
67, 9663676416, 19016, 51631.92
68, 9663676416, 20896, 48027.33
69, 9663676416, 24968, 39633.28
70, 9663676416, 25184, 39687.39
71, 9663676416, 23768, 42080.70
72, 9663676416, 23864, 41599.88
73, 9663676416, 25016, 39608.41
74, 9663676416, 26056, 38232.72
75, 9663676416, 23600, 42258.99
76, 9663676416, 23232, 43181.79
77, 9663676416, 22680, 43764.64
78, 9663676416, 21816, 45520.33
79, 9663676416, 22880, 43421.12
80, 9663676416, 21352, 46637.36
81, 9663676416, 22488, 44458.48
82, 9663676416, 18096, 54702.14
83, 9663676416, 22915, 43491.58
84, 9663676416, 24077, 41732.89
85, 9663676416, 26279, 37597.24
86, 9663676416, 25393, 39222.03
87, 9663676416, 23288, 43040.29
88, 9663676416, 22512, 44093.02
89, 9663676416, 19296, 51576.14
90, 9663676416, 24874, 39993.43
91, 9663676416, 20766, 47910.74
92, 9663676416, 20576, 48395.72
93, 9663676416, 23992, 41526.53
94, 9663676416, 25640, 39122.57
95, 9663676416, 25752, 38585.92
96, 9663676416, 24708, 40129.81
97, 9663676416, 24636, 40420.44
98, 9663676416, 22013, 45268.03
99, 9663676416, 23403, 42727.91
100, 9663676416, 24080, 41178.42
101, 9663676416, 23056, 43236.17
102, 9663676416, 25336, 39358.27
103, 9663676416, 27320, 36591.23
104, 9663676416, 25608, 38646.72
105, 9663676416, 27976, 35588.79
106, 9663676416, 26448, 37756.06
107, 9663676416, 25064, 39993.86
108, 9663676416, 25800, 38275.43
109, 9663676416, 24000, 41611.38
110, 9663676416, 24664, 40473.26
111, 9663676416, 25744, 38815.81
112, 9663676416, 24960, 39609.91
113, 9663676416, 24096, 41589.23
114, 9663676416, 23000, 43299.06
115, 9663676416, 23014, 43053.46
116, 9663676416, 23610, 42446.37
117, 9663676416, 20664, 48336.19
118, 9663676416, 17776, 55735.90
119, 9663676416, 22042, 45115.28
120, 9663676416, 17398, 57394.43
121, 9663676416, 24488, 40799.60
122, 9663676416, 25768, 38747.64
123, 9663676416, 18472, 53830.22
124, 9663676416, 23952, 41454.84
125, 9663676416, 24992, 39872.24
126, 9663676416, 24341, 40918.65
127, 9663676416, 23667, 42202.31
128, 9663676416, 24677, 40275.94
129, 9663676416, 23843, 41919.30
130, 9663676416, 23696, 42060.39
131, 9663676416, 22392, 44317.74
132, 9663676416, 23920, 41933.32
133, 9663676416, 19376, 51061.33
134, 9663676416, 22120, 45292.01
135, 9663676416, 17984, 55536.40
136, 9663676416, 20504, 49488.84
137, 9663676416, 19656, 49398.94
138, 9663676416, 18296, 54614.60
139, 9663676416, 23848, 41790.62
140, 9663676416, 20720, 47935.05
141, 9663676416, 23688, 42058.55
142, 9663676416, 24104, 41402.97
143, 9663676416, 25216, 39420.01
144, 9663676416, 30266, 32844.58
145, 9663676416, 31440, 31638.09
146, 9663676416, 23182, 43017.65
147, 9663676416, 22672, 44267.43
148, 9663676416, 24573, 40194.46
149, 9663676416, 23603, 42595.99
150, 9663676416, 22928, 43022.96
151, 9663676416, 32688, 30539.36
152, 9663676416, 22776, 43597.58
153, 9663676416, 23576, 42283.39
154, 9663676416, 33680, 29489.90
155, 9663676416, 25472, 39154.09
156, 9663676416, 29111, 34134.07
157, 9663676416, 33369, 29826.90
158, 9663676416, 27536, 36179.27
159, 9663676416, 33256, 29918.95
