Elapsed_Time(s), Memory_Usage(Bytes), Access_Count, Avg_Latency(ns)
0, 54112256, 13212, 10506.24
1, 447922176, 96145, 10333.31
2, 901353472, 110701, 8965.81
3, 1291599872, 95275, 10429.56
4, 1586393088, 71971, 13827.62
5, 1997692928, 100415, 9894.83
6, 2170871808, 42280, 23890.03
7, 2187915264, 4161, 309274.00
8, 2194903040, 1706, 767814.01
9, 2221670400, 6535, 62159.12
10, 2296918016, 18371, 53439.30
11, 2365624320, 16774, 60822.75
12, 2432217088, 16258, 60117.34
13, 2498101248, 16085, 62096.31
14, 2588430336, 22053, 45599.44
15, 2656530432, 16626, 59657.48
16, 2776875008, 29381, 34269.45
17, 2953506816, 43123, 23138.28
18, 3132022784, 43583, 22730.91
19, 3306323968, 42554, 23371.56
20, 3465670656, 38903, 25636.10
21, 3635200000, 41389, 24217.97
22, 3840159744, 50039, 19788.03
23, 3936137216, 23432, 43082.97
24, 4019572736, 20370, 49901.91
25, 4086784000, 16409, 59157.21
26, 4223098880, 33280, 30090.18
27, 4378214400, 37870, 26353.06
28, 4543574016, 40371, 24571.25
29, 4693110784, 36508, 27485.80
30, 4824006656, 31957, 31087.95
31, 4962185216, 33735, 29645.71
32, 5062176768, 24412, 41712.18
33, 5164748800, 25042, 39857.58
34, 5285998592, 29602, 32978.83
35, 5434470400, 36248, 27934.29
36, 5572358144, 33664, 29607.22
37, 5713117184, 34365, 28806.85
38, 5815296000, 24946, 39942.99
39, 5917224960, 24885, 39837.89
40, 6041927680, 30445, 33545.57
41, 6140456960, 24055, 41646.98
42, 6270877696, 31841, 31204.83
43, 6373646336, 25090, 40059.65
44, 6486888448, 27647, 35678.46
45, 6612398080, 30642, 32165.07
46, 6758109184, 35574, 28543.58
47, 6914248704, 38120, 25621.18
48, 7082659840, 41116, 24204.34
49, 7264559104, 44409, 22520.83
50, 7419654144, 37865, 26329.07
51, 7631433728, 51704, 19259.34
52, 7802253312, 41704, 23990.21
53, 7990800384, 46032, 21600.19
54, 8158056448, 40834, 24361.05
55, 8332881920, 42682, 23320.43
56, 8529752064, 48064, 20889.66
57, 8751607808, 54164, 18313.53
58, 8988356608, 57800, 17188.12
59, 9280520192, 71329, 13945.55
60, 9601552384, 78377, 12738.12
61, 9663676416, 28728, 34708.32
62, 9663676416, 17760, 57436.22
63, 9663676416, 21600, 46283.05
64, 9663676416, 21680, 44998.20
65, 9663676416, 21120, 46714.55
66, 9663676416, 19416, 52059.78
67, 9663676416, 19048, 51705.60
68, 9663676416, 23328, 42913.76
69, 9663676416, 24824, 39845.62
70, 9663676416, 24512, 40770.19
71, 9663676416, 24032, 41623.59
72, 9663676416, 23424, 42346.67
73, 9663676416, 23648, 41954.23
74, 9663676416, 25272, 39405.01
75, 9663676416, 23816, 41861.11
76, 9663676416, 22952, 43648.20
77, 9663676416, 23424, 42320.91
78, 9663676416, 22712, 43880.42
79, 9663676416, 24336, 40805.58
80, 9663676416, 22592, 44108.98
81, 9663676416, 21848, 45754.41
82, 9663676416, 17798, 55616.42
83, 9663676416, 25098, 39688.67
84, 9663676416, 24896, 40214.32
85, 9663676416, 25960, 38156.98
86, 9663676416, 24024, 41459.28
87, 9663676416, 22448, 44689.97
88, 9663676416, 21080, 46954.49
89, 9663676416, 19912, 50075.44
90, 9663676416, 25090, 39643.07
91, 9663676416, 21142, 47148.28
92, 9663676416, 20486, 48672.02
93, 9663676416, 24128, 41286.66
94, 9663676416, 24194, 41547.51
95, 9663676416, 24480, 40524.26
96, 9663676416, 25616, 38747.92
97, 9663676416, 24680, 40350.27
98, 9663676416, 23392, 42598.11
99, 9663676416, 23688, 42178.67
100, 9663676416, 23080, 43034.14
101, 9663676416, 22896, 43501.35
102, 9663676416, 26040, 38373.30
103, 9663676416, 25480, 39241.75
104, 9663676416, 24768, 39920.82
105, 9663676416, 24981, 39878.58
106, 9663676416, 24595, 40554.85
107, 9663676416, 25744, 38948.81
108, 9663676416, 24600, 40162.26
109, 9663676416, 24352, 40994.86
110, 9663676416, 24408, 40914.31
111, 9663676416, 24960, 40007.31
112, 9663676416, 24696, 40058.68
113, 9663676416, 23216, 43229.37
114, 9663676416, 22096, 45004.49
115, 9663676416, 22040, 44940.42
116, 9663676416, 23824, 42008.46
117, 9663676416, 21000, 47628.02
118, 9663676416, 17968, 55128.34
119, 9663676416, 22368, 44488.08
120, 9663676416, 16976, 58919.85
121, 9663676416, 24157, 41229.73
122, 9663676416, 24995, 39971.19
123, 9663676416, 17937, 55170.33
124, 9663676416, 24671, 40455.88
125, 9663676416, 25578, 38862.60
126, 9663676416, 23747, 41968.18
127, 9663676416, 23843, 41894.87
128, 9663676416, 24493, 40565.72
129, 9663676416, 21347, 46951.41
130, 9663676416, 22576, 44002.69
131, 9663676416, 21016, 47199.42
132, 9663676416, 25280, 39795.70
133, 9663676416, 21744, 45402.98
134, 9663676416, 22624, 44283.01
135, 9663676416, 21848, 45416.37
136, 9663676416, 20448, 49873.50
137, 9663676416, 19560, 49635.57
138, 9663676416, 27640, 36102.65
139, 9663676416, 26576, 37438.54
140, 9663676416, 22376, 44487.84
141, 9663676416, 23408, 42566.00
142, 9663676416, 25864, 38545.59
143, 9663676416, 25032, 39761.31
144, 9663676416, 28848, 34473.50
145, 9663676416, 30840, 32247.01
146, 9663676416, 22352, 44652.94
147, 9663676416, 23256, 43091.04
148, 9663676416, 23512, 42065.57
149, 9663676416, 23200, 43177.67
150, 9663676416, 24382, 40620.67
151, 9663676416, 33466, 29838.39
152, 9663676416, 25389, 39079.63
153, 9663676416, 24179, 41244.41
154, 9663676416, 34712, 28595.78
155, 9663676416, 26600, 37518.53
156, 9663676416, 31248, 31788.02
157, 9663676416, 35048, 28388.01
158, 9663676416, 30512, 32624.86
